,bins,qlp_snr,spoc_snr
0,1.0,0.0,0.0
1,2.6333333333333333,0.0,0.0
2,4.266666666666667,0.0019120458891013384,0.0
3,5.9,0.055248618784530384,0.0189873417721519
4,7.533333333333333,0.19776119402985073,0.17857142857142858
5,9.166666666666666,0.36893203883495146,0.3939393939393939
6,10.8,0.4425287356321839,0.45714285714285713
7,12.433333333333334,0.4863013698630137,0.6176470588235294
8,14.066666666666666,0.5299145299145299,0.7037037037037037
9,15.7,0.512,0.6607142857142857
10,17.333333333333332,0.5982142857142857,0.6981132075471698
11,18.966666666666665,0.5523809523809524,0.8409090909090909
12,20.6,0.5421686746987951,0.8125
13,22.233333333333334,0.5061728395061729,0.8387096774193549
14,23.866666666666667,0.6086956521739131,0.9032258064516129
15,25.5,0.59375,0.9615384615384616
16,27.133333333333333,0.6461538461538462,0.8571428571428571
17,28.766666666666666,0.5833333333333334,0.7777777777777778
18,30.4,0.7384615384615385,0.8947368421052632
19,32.03333333333333,0.5476190476190477,0.8095238095238095
20,33.666666666666664,0.6,1.0
21,35.3,0.6785714285714286,0.9
22,36.93333333333333,0.5185185185185185,0.9333333333333333
23,38.56666666666666,0.6285714285714286,1.0
24,40.2,0.6285714285714286,0.9375
25,41.833333333333336,0.76,0.8571428571428571
26,43.46666666666667,0.6,1.0
27,45.1,0.5294117647058824,0.8888888888888888
28,46.733333333333334,0.6,1.0
29,48.36666666666667,0.7058823529411765,1.0
30,50.0,0.7777777777777778,1.0
