,bins,qlp_snr,spoc_snr
0,1.0,0.00021824848317304196,0.0005651313930488839
1,2.6333333333333333,0.00024466627520062633,0.00034063812876121267
2,4.266666666666667,0.006146205183920534,0.003885003885003885
3,5.9,0.0684843181504168,0.04483906770255272
4,7.533333333333333,0.24813706133367303,0.17015926236378875
5,9.166666666666666,0.45854497787973125,0.33957597173144877
6,10.8,0.5779717536288741,0.49456302859444223
7,12.433333333333334,0.6494120359695642,0.5834896810506567
8,14.066666666666666,0.7046424759871932,0.6659459459459459
9,15.7,0.7388104535896666,0.6899696048632219
10,17.333333333333332,0.779240253248917,0.7201342281879195
11,18.966666666666665,0.7799769408147579,0.748062015503876
12,20.6,0.7875108412836079,0.764093668690373
13,22.233333333333334,0.7837974683544304,0.7757182576459685
14,23.866666666666667,0.8058278867102396,0.797071129707113
15,25.5,0.8074514715090795,0.8261851015801355
16,27.133333333333333,0.8073170731707318,0.8186101295641932
17,28.766666666666666,0.8076773943388911,0.813953488372093
18,30.4,0.8316051430941518,0.8320413436692506
19,32.03333333333333,0.8361904761904762,0.8456090651558074
20,33.666666666666664,0.8263534218590398,0.88801261829653
21,35.3,0.8240794856808884,0.8509984639016898
22,36.93333333333333,0.8333333333333334,0.8569023569023569
23,38.56666666666666,0.8348369188063844,0.8807947019867549
24,40.2,0.8504053058216654,0.8476702508960573
25,41.833333333333336,0.8226324237560193,0.8862815884476535
26,43.46666666666667,0.8369851007887817,0.8592321755027422
27,45.1,0.8402366863905325,0.8686868686868687
28,46.733333333333334,0.8651564185544768,0.9013539651837524
29,48.36666666666667,0.845444059976932,0.8676789587852495
30,50.0,0.8240190249702735,0.8722466960352423
