,bins,qlp_snr,spoc_snr
0,1.0,0.0,0.0
1,2.6333333333333333,0.0,0.0
2,4.266666666666667,0.004016064257028112,0.0
3,5.9,0.0,0.0
4,7.533333333333333,0.0,0.0
5,9.166666666666666,0.0,0.0
6,10.8,0.0,0.02857142857142857
7,12.433333333333334,0.009523809523809525,0.0
8,14.066666666666666,0.008064516129032258,0.06060606060606061
9,15.7,0.020202020202020204,0.07142857142857142
10,17.333333333333332,0.09473684210526316,0.20689655172413793
11,18.966666666666665,0.12,0.6451612903225806
12,20.6,0.11594202898550725,0.5217391304347826
13,22.233333333333334,0.22857142857142856,0.7
14,23.866666666666667,0.22535211267605634,0.7222222222222222
15,25.5,0.2923076923076923,0.8095238095238095
16,27.133333333333333,0.3404255319148936,0.8333333333333334
17,28.766666666666666,0.2391304347826087,0.9230769230769231
18,30.4,0.38596491228070173,0.96
19,32.03333333333333,0.28205128205128205,0.9
20,33.666666666666664,0.20833333333333334,0.8
21,35.3,0.2702702702702703,0.8
22,36.93333333333333,0.3125,0.8888888888888888
23,38.56666666666666,0.2916666666666667,0.7857142857142857
24,40.2,0.32,0.9
25,41.833333333333336,0.32,0.8947368421052632
26,43.46666666666667,0.28,0.7333333333333333
27,45.1,0.2962962962962963,0.875
28,46.733333333333334,0.3333333333333333,0.8461538461538461
29,48.36666666666667,0.2727272727272727,0.7647058823529411
30,50.0,0.3225806451612903,0.625
