,bins,qlp_snr,spoc_snr
0,1.0,0.0,0.0
1,2.6333333333333333,0.0,0.0
2,4.266666666666667,0.003955696202531646,0.019118869492934332
3,5.9,0.078205865439908,0.18181818181818182
4,7.533333333333333,0.32727272727272727,0.44753086419753085
5,9.166666666666666,0.572736520854527,0.6299638989169675
6,10.8,0.7034739454094293,0.6865671641791045
7,12.433333333333334,0.7551581843191196,0.7479892761394102
8,14.066666666666666,0.7916018662519441,0.7746031746031746
9,15.7,0.8061041292639138,0.8320610687022901
10,17.333333333333332,0.7835249042145593,0.8482490272373541
11,18.966666666666665,0.8057395143487859,0.8133971291866029
12,20.6,0.8204545454545454,0.8020304568527918
13,22.233333333333334,0.8293333333333334,0.8383838383838383
14,23.866666666666667,0.8357348703170029,0.8068181818181818
15,25.5,0.8323170731707317,0.819672131147541
16,27.133333333333333,0.8494623655913979,0.8527918781725888
17,28.766666666666666,0.8666666666666667,0.8383233532934131
18,30.4,0.8548387096774194,0.8303030303030303
19,32.03333333333333,0.8761467889908257,0.852760736196319
20,33.666666666666664,0.8940092165898618,0.8450704225352113
21,35.3,0.9074074074074074,0.8205128205128205
22,36.93333333333333,0.8873873873873874,0.8758620689655172
23,38.56666666666666,0.8722222222222222,0.85
24,40.2,0.9197530864197531,0.873015873015873
25,41.833333333333336,0.9186046511627907,0.9099099099099099
26,43.46666666666667,0.8709677419354839,0.9380530973451328
27,45.1,0.8676470588235294,0.9369369369369369
28,46.733333333333334,0.9411764705882353,0.8953488372093024
29,48.36666666666667,0.8976377952755905,0.9166666666666666
30,50.0,0.9098360655737705,0.9101123595505618
