,bins,qlp_snr,spoc_snr
0,1.0,0.0002524933720489837,0.002621231979030144
1,2.6333333333333333,0.0004845352499394331,0.000513347022587269
2,4.266666666666667,0.0008108421174562725,0.0010778184953653806
3,5.9,0.0029996842437638145,0.0020730759264058047
4,7.533333333333333,0.02008269344359126,0.01278453383224197
5,9.166666666666666,0.06242070540471961,0.03365949119373777
6,10.8,0.1330536409949056,0.09558508358336905
7,12.433333333333334,0.19478737997256515,0.15239477503628446
8,14.066666666666666,0.24343675417661098,0.23650528658875905
9,15.7,0.31502347417840376,0.3327205882352941
10,17.333333333333332,0.3543388429752066,0.39011356045424184
11,18.966666666666665,0.369120088544549,0.42678868552412647
12,20.6,0.4254437869822485,0.45009596928982726
13,22.233333333333334,0.4576493762311228,0.46770833333333334
14,23.866666666666667,0.4996481351161154,0.5239064089521872
15,25.5,0.5161054172767203,0.5266138165345413
16,27.133333333333333,0.5090128755364807,0.5697808535178778
17,28.766666666666666,0.5662862159789289,0.5871886120996441
18,30.4,0.5644230769230769,0.5824324324324325
19,32.03333333333333,0.5885826771653543,0.5967741935483871
20,33.666666666666664,0.6006637168141593,0.5947136563876652
21,35.3,0.6259977194982896,0.5654853620955316
22,36.93333333333333,0.6268115942028986,0.6341463414634146
23,38.56666666666666,0.6715817694369973,0.5795644891122278
24,40.2,0.6740331491712708,0.6156583629893239
25,41.833333333333336,0.638109305760709,0.6230636833046471
26,43.46666666666667,0.646964856230032,0.5944954128440367
27,45.1,0.6715447154471544,0.6305147058823529
28,46.733333333333334,0.7001763668430335,0.6170212765957447
29,48.36666666666667,0.6897810218978102,0.6738197424892703
30,50.0,0.684,0.6481069042316259
