,bins,qlp_snr,spoc_snr
0,1.0,0.00016241676140977748,0.0
1,2.6333333333333333,0.00011928903733746869,0.0
2,4.266666666666667,0.00736105999263894,0.005201560468140442
3,5.9,0.07119821384271893,0.04728132387706856
4,7.533333333333333,0.2664029014177382,0.2077562326869806
5,9.166666666666666,0.4621676891615542,0.37688984881209503
6,10.8,0.5734335839598997,0.48225214198286415
7,12.433333333333334,0.6486784140969163,0.5943012211668928
8,14.066666666666666,0.682288496652465,0.6436420722135008
9,15.7,0.7391594396264176,0.6712328767123288
10,17.333333333333332,0.7378097521982414,0.6808080808080809
11,18.966666666666665,0.7620297462817148,0.6708333333333333
12,20.6,0.7420289855072464,0.6633906633906634
13,22.233333333333334,0.7606752730883813,0.7544303797468355
14,23.866666666666667,0.7651775486827033,0.7147147147147147
15,25.5,0.7862407862407862,0.6873156342182891
16,27.133333333333333,0.8079658605974396,0.7040816326530612
17,28.766666666666666,0.7889060092449923,0.7352941176470589
18,30.4,0.7833876221498371,0.708502024291498
19,32.03333333333333,0.800711743772242,0.7725490196078432
20,33.666666666666664,0.846307385229541,0.7617021276595745
21,35.3,0.8238866396761133,0.7414448669201521
22,36.93333333333333,0.8479657387580299,0.8174273858921162
23,38.56666666666666,0.830423940149626,0.7963800904977375
24,40.2,0.851581508515815,0.8174273858921162
25,41.833333333333336,0.8367875647668394,0.8440366972477065
26,43.46666666666667,0.8387096774193549,0.8372093023255814
27,45.1,0.8427518427518428,0.815
28,46.733333333333334,0.8028169014084507,0.8256410256410256
29,48.36666666666667,0.8323170731707317,0.8378378378378378
30,50.0,0.8463949843260188,0.8191489361702128
