tic,age,prad,Mp,per,GAIA,ra,dec,plx,tmag,Bmag,e_Bmag,Vmag,e_Vmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,GAIAmag,e_GAIAmag,gaiabp,e_gaiabp,gaiarp,e_gaiarp,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,assoc,age_y,ref,teff,rstar,mstar,observed_fields,nobs,pl_period,pl_radius,delta,sigmaOptical,sigmaIR,npoints,ntransits,draw,T_retrieve_final,snr_v1,T_retrieve_v1,snr_v2,T_retrieve_v2,snr_v3,T_retrieve_v3
11292103,6.396439390209395,6.2353275189006725,1.882430895547148,42.1872714231048,3.215733377059626e+18,84.813959,-3.898999,2.7029,14.9603,,,17.4815,0.0562,13.273,0.03,12.622,0.024,12.39,0.024,16.2352,0.006671,17.6712,0.029391,15.0274,0.017896,12.303,0.023,12.141,0.024,10.873,0.149,8.278,,OSFC,10.0,roquette25,3357.0,0.69431,0.659439,[0],1,,,,,,,,,0,,0,,0,,0
79541376,25.118864315095824,2.7000309705679006,3.3856701374047486,19.25371187275976,2.931885177525271e+18,104.428012452125,-21.5287102361949,1.20648,15.4114,18.615,0.162,17.0597,0.0463,14.024,0.024,13.328,0.027,13.093,0.027,16.3436,0.000988,17.3395,0.008786,15.351,0.00281,13.132,0.025,13.114,0.03,12.722,,9.062,,Theia86,25.118864315095824,Kounkel2020,3941.0,1.17333,0.61,[14],1,,,,,,,,,0,,0,,0,,0
397651022,51.28613839913648,2.8337084381034323,46.71938902447776,99.36268319992418,4.320084887572348e+18,288.250762568857,13.4341453904462,0.389747,15.7186,18.554,0.169,17.2261,0.0461,14.389,0.033,13.907,0.043,13.726,0.062,16.6385,0.000786,17.4763,0.007305,15.6819,0.002301,,,,,,,,,Theia2011,51.28613839913648,Kounkel2020,6342.0,2.3943,1.26,[9],1,,,,,,,,,0,,0,,0,,0
91602691,147.9108388168207,3.209517916955529,5.828601221891407,12.213580871806874,3.350081401483162e+18,88.53772112288,17.6657791862816,0.712193,14.3822,15.855,0.099,15.008,0.126,13.498,0.023,13.104,0.026,13.01,0.029,14.9258,0.000973,15.3179,0.004248,14.2728,0.006914,12.902,0.025,12.945,0.029,12.207,,8.571,,Theia2862,147.9108388168207,Kounkel2020,6080.0,1.46436,1.14,[16],1,,,,,,,,,0,,0,,0,,0
117857539,331.1311214825908,3.226840813983687,35.80817120240704,4.967928267852105,4.0907892624153774e+18,273.505870127165,-21.7859963377965,0.715628,14.9444,17.38,0.058,16.173,0.115,13.693,0.045,13.17,0.065,12.942,0.054,15.7168,0.000698,16.3895,0.0047,14.8856,0.004318,12.202,0.058,12.581,0.09,11.424,,7.838,,Theia4143,331.1311214825908,Kounkel2020,5338.0,1.6693,0.92,[11],1,,,,,,,,,0,,0,,0,,0
237532798,114.8153621496884,2.5119808502174514,1.2085343571368032,17.595068378130534,3.1135757244985795e+18,102.986452787244,0.429707465067354,1.14661,15.175,13.846,0.078,15.588,0.218,14.202,0.063,13.695,0.06,13.47,0.055,15.7896,0.002358,16.2998,0.009397,15.0994,0.006279,,,,,,,,,Theia294,114.8153621496884,Kounkel2020,5020.0,0.78119,0.83,[25],1,,,,,,,,,0,,0,,0,,0
145350676,134.8962882591656,7.492692163674151,1.4657013931795655,9.445910565264256,4.10693799584956e+18,281.572930938416,-10.908977127357,1.51486,13.9812,17.024,0.1,15.017,0.137,13.058,0.02,12.584,0.022,12.514,0.02,14.6542,0.000877,15.2352,0.004813,13.9305,0.004035,12.245,0.034,12.191,0.04,10.92,0.122,7.887,0.183,Theia459,134.8962882591656,Kounkel2020,5443.0,1.06954,0.95,[19],1,,,,,,,,,0,,0,,0,,0
193179463,47.863009232263806,1.5032931192433958,4.261230093586605,6.978996891254553,5.972855510692851e+18,259.798337759933,-37.8568816430319,0.664689,13.9985,15.447,0.088,14.878,0.15,12.964,0.047,12.373,,12.013,,14.5262,0.0004,14.9507,0.001875,13.9277,0.000961,,,,,,,,,Theia1973,47.863009232263806,Kounkel2020,6762.0,1.79266,1.45,[22],1,,,,,,,,,0,,0,,0,,0
32670578,22.387211385683376,2.096303623162901,7.854506681745355,94.59851133417672,3.101204986036088e+18,104.236678200661,-5.44826529991133,3.66682,15.2722,19.008,0.17,,,13.624,0.056,12.927,0.058,12.653,0.042,16.6044,0.002655,18.2223,0.022256,15.3564,0.005958,12.569,0.028,12.418,0.028,11.549,0.237,8.483,,Theia55,22.387211385683376,Kounkel2020,3247.0,0.525605,0.522784,[27],1,,,,,,,,,0,,0,,0,,0
72306732,323.5936569296281,1.991500870039731,5.344100246892268,45.15327667847526,3.0059195560229724e+18,92.7386557986504,-8.33348095942555,4.46051,16.8307,,,,,14.957,0.042,14.326,0.048,14.051,0.065,18.3159,0.002212,19.929,0.133473,16.9248,0.012028,13.544,0.025,13.291,0.028,11.976,,8.914,,Theia791,323.5936569296281,Kounkel2020,3181.0,0.276622,0.250186,[17],1,,,,,,,,,0,,0,,0,,0
1767110867,562.3413251903492,11.732755560864147,2.312338611898023,23.332500072799185,4.253502277363879e+18,280.534215346046,-5.57022901435734,0.509069,15.7018,,,17.0594,0.0471,,,,,,,16.5536,0.001025,17.263,0.017674,15.6038,0.006244,,,,,,,,,Theia5212,562.3413251903492,Kounkel2020,5472.0,1.81893,0.96,[20],1,,,,,,,,,0,,0,,0,,0
218202699,524.8074602497734,3.607841801659321,20.2817729974169,9.703483722029896,5.95875557979125e+18,262.088143175262,-42.9222577151951,0.389432,15.1164,18.126,0.104,16.048,0.32,14.143,0.036,13.633,0.031,13.546,0.034,15.764,0.000486,16.2948,0.0035,15.0423,0.002773,13.573,0.035,13.687,0.063,12.431,,8.859,,Theia5012,524.8074602497734,Kounkel2020,6204.0,2.14685,1.19,[23],1,,,,,,,,,0,,0,,0,,0
123846388,25.0,26.70718510452349,1.9348763931074544,6.033585142559335,3.10101703396846e+18,103.392848956026,-6.37633335592079,3.23533,15.0025,18.923,0.169,17.5399,0.0485,13.376,0.027,12.692,0.022,12.533,0.026,16.2761,0.002418,17.7336,0.015788,15.071,0.005604,12.327,0.024,12.177,0.023,12.132,0.329,8.45,,LP 2439,25.0,Pang2022,3347.0,0.594152,0.583291,[27],1,,,,,,,,,0,,0,,0,,0
1784908014,75.85775750291836,3.2408036958640656,9.359252495667546,91.9076023304795,4.269001474283133e+18,287.857407581527,3.25807426893094,0.465444,16.4152,,,17.7223,0.0463,,,,,,,17.242,0.000952,17.9906,0.009296,16.3758,0.005724,,,,,,,,,Theia2221,75.85775750291836,Kounkel2020,5218.0,1.4142,0.89,[21],1,,,,,,,,,0,,0,,0,,0
151098758,245.47089156850336,7.438550069689541,4.490155048487766,57.8206819150403,3.343558651834016e+18,90.8366099475785,13.2603716338832,0.823361,14.9232,16.446,0.036,15.482,0.069,14.192,0.028,13.803,0.039,13.718,0.046,15.4457,0.000829,15.8649,0.005066,14.862,0.003487,13.694,0.027,13.729,0.038,12.5,,8.746,,Theia3622,245.47089156850336,Kounkel2020,5867.0,0.982173,1.06,"[13, 16, 28]",3,,,,,,,,,0,,0,,0,,0
1773708194,6.606934480075965,6.285284075490654,5.264323239502971,27.13155541829829,4.259942769725544e+18,280.943778028645,-1.63602360589683,1.5445,15.5698,,,17.8482,0.0617,,,,,,,16.7635,0.003487,17.9852,0.044503,15.5228,0.017566,,,,,,,,,Theia12,6.606934480075965,Kounkel2020,4024.0,1.31222,0.63,[20],1,,,,,,,,,0,,0,,0,,0
49084810,102.32929922807536,1.5458691853190278,4.779064882396081,4.536792631347856,2.92720074259285e+18,101.238849974611,-20.6487072536763,1.34341,14.5012,16.051,0.079,15.129,0.035,13.709,0.024,13.357,0.027,13.204,0.04,15.0487,0.000872,15.5024,0.003587,14.4463,0.002641,13.168,0.025,13.244,0.028,12.296,,9.101,,Theia476,102.32929922807536,Kounkel2020,5415.0,0.792374,0.942,[14],1,4.536792631347856,1.5458691853190278,0.00031850864568624135,0.003973680115508221,0.00680482369268865,40.71637604869154,6.612601112228302,0.4242263972389907,0,1.5230464075703696,0,,0,,0
164486921,218.7761623949552,2.237263869840376,4.385028803918469,75.7006478032412,4.25271282362684e+18,281.15264500402,-7.13991348725138,0.709644,14.9794,18.972,0.177,15.797,0.206,13.923,0.038,13.573,0.035,13.344,0.044,15.6392,0.000875,16.1286,0.011148,14.8479,0.004818,,,,,,,,,Theia3456,218.7761623949552,Kounkel2020,5326.0,1.40823,0.92,[19],1,,,,,,,,,0,,0,,0,,0
156146448,588.8436553555885,2.5680378953832377,16.17179421420013,5.25784833914304,3.340018945946108e+18,86.1530624296065,11.2072835341668,0.400584,14.3623,15.738,0.047,15.01,0.057,13.602,0.026,13.358,0.04,13.238,0.032,14.8476,0.000428,15.2255,0.00301,14.2903,0.001465,13.211,0.024,13.224,0.03,12.518,,8.792,,Theia5329,588.8436553555885,Kounkel2020,6575.0,2.29101,1.37,"[5, 24]",2,,,,,,,,,0,,0,,0,,0
79938602,630.9573444801944,2.4067492905067787,16.66847961291224,56.28755302013725,2.9287766863551345e+18,104.894867248645,-22.1709290441286,0.219939,16.6221,18.054,0.063,17.3546,0.0459,15.708,0.051,15.449,0.078,15.38,0.177,17.1512,0.000591,17.568,0.004407,16.5519,0.003779,15.424,0.041,16.026,0.154,12.536,,8.674,,Theia5424,630.9573444801944,Kounkel2020,6046.0,1.4237,1.12,[14],1,,,,,,,,,0,,0,,0,,0
237717152,123.02687708123813,4.166857597432483,12.824155524160522,4.571186909154093,3.1138010213063414e+18,103.893504994459,0.839361945898207,0.658125,15.0874,16.565,0.082,15.789,0.081,14.269,0.051,13.872,0.066,13.813,0.079,15.6513,0.00074,16.108,0.003537,15.0225,0.003592,13.302,0.025,13.469,0.033,12.553,,9.263,,Theia2659,123.02687708123813,Kounkel2020,5710.0,1.20896,1.02,[25],1,4.571186909154093,4.166857597432483,0.0009940989884815582,0.005404809950055054,0.011600428099317897,62.81602902628296,6.562846935863219,0.9230050209398906,0,4.119926999657536,0,,0,,0
1850086591,512.8613839913659,1.6597994139585548,6.438340993307277,46.74225519882217,1.827884724833404e+18,296.580652201061,23.0218795260949,0.726675,16.2415,,,17.3984,0.0465,,,,,,,16.9956,0.001037,17.6474,0.012967,16.1758,0.006333,,,,,,,,,Theia4974,512.8613839913659,Kounkel2020,5184.0,0.900223,0.88,[10],1,,,,,,,,,0,,0,,0,,0
251237885,331.1311214825908,2.4424573211736846,12.32526086004665,59.01457116359615,3.1166283467368694e+18,95.5862027915112,-3.70152621466968,0.707208,16.0337,17.436,0.12,16.506,1.133,15.191,0.047,14.842,0.07,14.617,0.106,16.6217,0.001273,17.1162,0.006392,15.978,0.00652,14.65,0.032,14.684,0.06,12.259,,8.872,,Theia4142,331.1311214825908,Kounkel2020,5332.0,0.785165,0.92,[3],1,,,,,,,,,0,,0,,0,,0
229375055,32.35936569296281,2.1461237118663177,20.429617290478596,1.413675214699959,3.325912658440102e+18,98.5197328865398,7.38307932212693,0.473691,15.5822,16.819,0.075,16.4237,0.0461,14.677,0.04,14.332,0.048,14.299,0.072,16.1734,0.001906,16.6588,0.00918,15.5193,0.004239,14.196,0.03,14.265,0.061,12.231,,8.789,,Theia1838,32.35936569296281,Kounkel2020,6035.0,1.33825,1.12,[15],1,,,,,,,,,0,,0,,0,,0
116473257,457.0881896148752,2.914677312807692,3.654784233000392,71.8162261042834,4.0937850192368087e+18,273.059965153561,-21.6608239330938,0.856321,15.9213,17.651,0.075,17.0323,0.0462,14.74,0.065,14.113,0.101,13.494,,16.6495,0.001247,17.2907,0.008813,15.8582,0.006292,,,,,,,,,Theia674,457.0881896148752,Kounkel2020,4878.0,0.893359,0.8,[11],1,,,,,,,,,0,,0,,0,,0
343695042,43.65158322401656,2.3996218165317225,4.052775397498542,35.2953802154594,5.976635421193317e+18,254.859787508755,-37.3246606724201,0.581624,13.067,14.501,0.114,14.196,0.069,11.88,0.032,11.498,0.038,11.304,0.037,13.8016,0.000291,14.4434,0.001306,13.0173,0.000933,11.091,0.038,11.161,0.037,11.358,0.373,8.332,,Theia1937,43.65158322401656,Kounkel2020,6305.0,4.24829,1.24,[22],1,35.2953802154594,2.3996218165317225,2.6698906311607486e-05,0.0022729701393946152,0.0036382177588357495,688.059163158601,0.8499695942320513,0.7481445800217746,0,0.33494246134411565,0,,0,,0
181030426,72.44359600749905,1.088525971319969,1.2356200951290677,3.384689859182573,4.293364830841e+18,287.610679693789,4.53207055862752,1.66004,13.1299,14.854,0.026,13.959,0.183,12.294,0.021,11.967,0.024,11.859,0.025,13.7161,0.000289,14.2054,0.001226,13.0752,0.000868,11.843,0.026,11.918,0.029,11.65,0.389,8.634,0.43,Theia40,72.44359600749905,Kounkel2020,6154.0,1.20955,1.17,[21],1,,,,,,,,,0,,0,,0,,0
217831985,35.481338923357534,55.74827235370803,6.3475736616900456,8.86072097671711,4.155074236884112e+18,278.346475394225,-10.2683351758942,0.607691,15.8411,19.479,0.178,16.847,0.15,14.367,0.046,14.036,0.079,12.696,,16.8787,0.001019,17.9011,0.018334,15.8682,0.003292,,,,,,,,,Theia1835,35.481338923357534,Kounkel2020,6656.0,1.77272,1.4,[18],1,,,,,,,,,0,,0,,0,,0
154144504,602.559586074357,5.937541303114609,3.635731104232164,7.798437152816436,5.958009114489077e+18,266.503781154987,-40.457000470485,2.13734,10.5642,11.279,0.186,10.562,0.013,10.043,0.023,9.917,0.024,9.812,0.023,10.9153,0.000417,11.1844,0.000972,10.5113,0.000501,9.695,0.024,9.707,0.021,9.797,0.058,8.528,,Theia1023,602.559586074357,Kounkel2020,6786.0,2.16033,1.46,[23],1,,,,,,,,,0,,0,,0,,0
395472776,630.9573444801944,2.7475080170392925,1.817064465941518,22.116564306955222,4.313937243189603e+18,287.345626797178,12.6979998065661,0.267502,15.2685,17.244,0.072,16.178,0.469,14.371,0.036,14.018,0.047,14.06,0.077,15.955,0.00072,16.5504,0.006833,15.2108,0.002669,,,,,,,,,Theia5443,630.9573444801944,Kounkel2020,6825.0,2.89333,1.47,[9],1,,,,,,,,,0,,0,,0,,0
291380902,467.7351412871981,6.0445611856106005,2.8476376913676824,10.922689392191032,3.328782555588252e+18,94.3934232602282,9.01523413858382,0.630119,13.9143,15.254,0.029,14.454,0.08,13.165,0.028,12.932,0.036,12.805,0.038,14.4011,0.000414,14.7825,0.002569,13.8506,0.001779,12.744,0.024,12.769,0.028,12.269,0.486,9.032,,Theia4797,467.7351412871981,Kounkel2020,5935.0,1.89847,1.08,[28],1,,,,,,,,,0,,0,,0,,0
162279827,173.78008287493762,1.2483603000914918,2.0508242373701817,2.800314735616962,4.253372363177787e+18,280.654139893067,-6.39451780473893,0.559535,13.5627,14.704,0.125,14.546,0.183,12.646,0.059,12.278,0.069,12.194,0.037,14.1506,0.000398,14.6281,0.002802,13.4953,0.002056,,,,,,,,,Theia3110,173.78008287493762,Kounkel2020,5955.0,2.89281,1.09,[19],1,,,,,,,,,0,,0,,0,,0
156358960,371.5352290971728,1.2257782981078549,1.914048185441904,5.281322351834621,3.335413263535183e+18,86.8052615572654,8.83577618337511,0.816961,13.7093,15.028,0.044,14.34,0.137,12.995,0.029,12.715,0.035,12.664,0.035,14.1791,0.000311,14.5483,0.001524,13.6437,0.001997,12.502,0.023,12.509,0.025,12.165,,8.693,,Theia4366,371.5352290971728,Kounkel2020,6583.0,1.546,1.37,[5],1,,,,,,,,,0,,0,,0,,0
118225791,56.23413251903491,42.14532804823524,3.083428995784565,8.601759373248774,4.095615156322142e+18,273.585035364046,-18.5611102586579,0.644963,14.3163,15.886,0.062,15.015,0.024,13.439,0.023,13.112,0.035,12.876,0.058,14.8793,0.000386,15.3326,0.003199,14.2476,0.00216,,,,,,,,,Theia2045,56.23413251903491,Kounkel2020,6252.0,1.69614,1.21,[11],1,,,,,,,,,0,,0,,0,,0
49014524,102.32929922807536,2.512352677358335,2.1201016233386074,81.6732584384017,2.9271030879160945e+18,101.102998336523,-20.834924902379,1.59287,17.1478,20.077,0.173,19.1642,0.0553,15.754,0.065,15.067,0.073,14.756,0.122,18.2721,0.001764,19.4084,0.038913,17.1811,0.007588,13.697,0.024,13.732,0.039,12.381,,9.015,,Theia476,102.32929922807536,Kounkel2020,3596.0,0.478573,0.476484,[14],1,,,,,,,,,0,,0,,0,,0
356272118,123.02687708123813,1.2442369278686776,2.0252573018054747,61.780648373644816,4.5138768699803904e+18,286.212950265689,16.4814356479898,1.33977,15.8454,18.739,0.068,17.2375,0.0461,14.675,0.037,14.026,0.036,13.912,0.067,16.704,0.000813,17.5183,0.006623,15.8122,0.004487,13.66,0.03,13.804,0.039,12.495,,8.764,,Theia495,123.02687708123813,Kounkel2020,4653.0,0.735524,0.74,[9],1,,,,,,,,,0,,0,,0,,0
409248820,114.8153621496884,1.4048542291877948,3.243890059442916,6.029022246048155,5.961167079294241e+18,265.247147995156,-39.4896476704661,0.765489,15.5936,18.307,0.106,16.513,0.263,14.45,0.035,13.973,0.03,13.872,0.058,16.3324,0.001282,16.9583,0.013291,15.5211,0.005484,,,,,,,,,Theia2585,114.8153621496884,Kounkel2020,5346.0,1.11723,0.92,[23],1,,,,,,,,,0,,0,,0,,0
92011824,263.02679918953817,1.1503687071519455,1.5110834748385142,4.308182586706478,3.34689910559883e+18,89.1625549938969,14.1405458281497,0.358272,15.9402,17.362,0.0,16.374,1.133,15.171,0.041,14.843,0.062,14.737,0.098,16.4612,0.00085,16.8816,0.004449,15.8819,0.003796,14.801,0.035,14.932,0.077,12.396,,8.509,,Theia3749,263.02679918953817,Kounkel2020,5824.0,1.3365,1.05,[16],1,,,,,,,,,0,,0,,0,,0
1766079786,407.3802778041122,1.2423097236058482,2.013399499622888,68.64367180767859,4.2531856867271926e+18,280.878990840393,-6.45592814013131,0.425128,15.9095,,,16.7384,0.046,,,,,,,16.4937,0.001032,16.9418,0.005712,15.8163,0.008479,,,,,,,,,Theia4537,407.3802778041122,Kounkel2020,5990.0,1.28241,1.1,[19],1,,,,,,,,,0,,0,,0,,0
53593315,229.086765276777,10.541136932187934,4.082497545923339,14.90626875648588,3.1040311775952364e+18,100.295972991328,-3.97391361986785,0.489829,15.5647,17.056,0.049,16.229,0.515,14.695,0.033,14.306,0.041,14.223,0.068,16.1494,0.000754,16.6237,0.006336,15.4975,0.003518,14.232,0.028,14.361,0.057,12.202,,9.164,,Theia3522,229.086765276777,Kounkel2020,5959.0,1.30453,1.09,[3],1,,,,,,,,,0,,0,,0,,0
437982532,97.72372209558112,2.7079456951682888,4.341687857827614,7.566989463885015,3.34497609412092e+18,94.5753387447793,15.2685808993526,1.66947,13.8369,15.288,0.039,14.564,0.092,13.076,0.025,12.712,0.03,12.639,0.032,14.3538,0.001125,14.7739,0.004037,13.7798,0.002764,12.501,0.024,12.551,0.028,12.081,,9.042,,Theia109,97.72372209558112,Kounkel2020,5502.0,0.825228,0.965,[13],1,,,,,,,,,0,,0,,0,,0
343073314,489.7788193684456,3.0373055705285004,9.654158985175105,39.09215430752133,4.320305369667494e+18,288.826753384271,14.5597350269415,0.257714,16.5075,,,18.2398,0.0469,15.051,0.078,14.454,0.069,14.325,0.093,17.5249,0.000963,18.4691,0.012775,16.4823,0.005532,,,,,,,,,Theia4910,489.7788193684456,Kounkel2020,6249.0,2.67896,1.21,[9],1,,,,,,,,,0,,0,,0,,0
388935437,13.050030189930132,2.615213532596488,7.757298339177034,30.15002861514245,3.0171655327513687e+18,84.00458333333333,-6.258722222,2.50247,13.8091,16.668,0.092,15.64,0.034,12.177,0.023,11.439,0.032,11.05,0.02,14.8256,0.005326,15.7849,0.029741,13.7881,0.010789,10.453,0.023,10.007,0.019,7.99,0.029,6.46,0.089,OSFC,10.0,roquette25,5054.0,1.20461,0.84,[0],1,,,,,,,,,0,,0,,0,,0
4294319,8.408588389045615,8.911495861912584,10.376943135665044,3.620021003664368,3.2202031366416466e+18,81.31582199,-1.456252325,2.97138,15.2134,19.766,0.162,17.8383,0.0478,13.547,0.026,12.913,0.026,12.623,0.029,16.5094,0.001005,18.019,0.013716,15.2872,0.002696,12.528,0.025,12.336,0.023,11.958,,8.943,,OSFC,10.0,roquette25,3312.0,0.610923,0.59691,[1],1,3.620021003664368,8.911495861912584,0.01780592117270345,0.005933721263200491,0.006965263130497546,62.12354806654857,8.287244734114108,0.8759206936266791,0,89.44535876115376,0,,0,,0
427393568,7.906728347757968,4.269238233829286,1.0699500643258422,71.23552740380163,3.2095343648628936e+18,83.88554,-5.03606,2.75162,16.7181,20.326,0.17,,,14.743,0.031,14.104,0.041,13.807,0.04,18.2589,0.004521,19.7857,0.121368,16.81,0.01028,13.111,0.077,12.742,0.081,8.575,0.158,7.227,,OSFC,10.0,roquette25,3194.0,0.442577,0.438577,[0],1,,,,,,,,,0,,0,,0,,0
104681003,66.06934480075964,2.659782722990437,14.335737272778143,57.78231318569949,4.070112155914107e+18,271.17449155999,-21.1279043323478,3.18649,14.2049,17.415,0.167,15.572,0.081,12.818,0.047,12.101,0.065,11.863,0.063,15.0741,0.000611,15.9421,0.007677,14.1169,0.005225,,,,,,,,,Theia56,66.06934480075964,Kounkel2020,4005.0,0.743663,0.626,[11],1,,,,,,,,,0,,0,,0,,0
61581618,35.481338923357534,5.909552470206764,3.1045300432460614,35.360566600523924,2.948948876429293e+18,102.87342454101,-14.6267542098747,6.06185,13.4865,16.98,0.227,15.59,0.126,11.82,0.055,11.218,0.06,10.947,0.05,14.5468,0.000844,15.8423,0.006625,13.4153,0.002238,10.317,0.022,10.198,0.021,10.175,0.07,8.683,,Theia69,35.481338923357534,Kounkel2020,3585.0,0.689914,0.502,[4],1,,,,,,,,,0,,0,,0,,0
352719342,75.85775750291836,2.6086372532823208,3.568892008795632,24.707442841015062,4.520464318999511e+18,288.523168357189,22.9544048931954,0.820948,15.5668,17.694,0.069,16.7235,0.0459,14.528,0.03,14.028,0.038,13.955,0.05,16.3223,0.000735,16.9973,0.004731,15.5287,0.002516,13.97,0.026,14.222,0.042,12.862,,9.171,,Theia2217,75.85775750291836,Kounkel2020,5437.0,1.05948,0.95,[7],1,,,,,,,,,0,,0,,0,,0
119373215,229.086765276777,3.2775310172690943,15.392217813449214,18.1182981871521,3.100455531424767e+18,100.544573798421,-6.31224883125157,0.356272,16.0565,17.433,0.059,16.451,1.133,15.209,0.047,14.897,0.056,14.738,0.098,16.6114,0.000951,17.0494,0.004011,15.982,0.005598,14.543,0.035,14.64,0.063,12.061,,8.805,,Theia3522,229.086765276777,Kounkel2020,6014.0,1.33644,1.11,[27],1,,,,,,,,,0,,0,,0,,0
123545910,112.20184543019651,2.5447193826380112,2.170184336866225,19.8171109124769,3.09947126235945e+18,102.880271859618,-6.95566243030579,0.909619,15.8307,,,16.659,1.133,14.96,0.038,14.498,0.045,14.348,0.083,16.46,0.001461,16.9833,0.006011,15.7573,0.00672,,,,,,,,,Theia2563,112.20184543019651,Kounkel2020,5117.0,0.735144,0.86,[27],1,,,,,,,,,0,,0,,0,,0
427454100,12.400349286893412,33.08825828391634,6.614215776639535,6.234404224293151,3.2095573171683507e+18,84.06541666666666,-4.922222222,2.65316,15.597,,,,,13.131,0.023,12.548,0.031,12.273,0.021,17.1588,0.002964,19.0155,0.023916,15.6588,0.007014,12.032,0.037,11.706,0.028,8.717,,8.085,,OSFC,10.0,roquette25,3690.0,1.22284,0.54,[0],1,,,,,,,,,0,,0,,0,,0
151105042,54.954087385762485,13.659304626901683,1.08323945796236,18.182991632605862,3.345137619250075e+18,90.916753316556,13.802934612996,2.47358,14.6515,17.222,0.117,15.818,0.035,13.522,0.025,12.85,0.026,12.731,0.027,15.4497,0.000836,16.231,0.008066,14.5868,0.002934,12.48,0.023,12.591,0.027,12.194,0.482,8.462,,Theia116,54.954087385762485,Kounkel2020,4187.0,0.683711,0.655,"[13, 16, 28]",3,,,,,,,,,0,,0,,0,,0
185441594,15.13561248436207,4.165955243563999,6.433323478606847,49.522599810314965,4.093851161738293e+18,272.450696368795,-21.4019579565968,0.597371,15.4873,18.159,0.113,16.349,0.15,14.6,0.046,14.048,,14.041,,16.1051,0.00082,16.6085,0.008496,15.4165,0.004091,,,,,,,,,Theia1714,15.13561248436207,Kounkel2020,5850.0,1.19133,1.06,[11],1,,,,,,,,,0,,0,,0,,0
91794925,398.10717055349687,1.1232167524421346,1.3844924302722634,16.402315938073528,3.343729724674828e+18,88.7743980720515,13.166502152447,0.503857,14.2517,15.509,0.057,14.762,0.137,13.45,0.025,13.162,0.03,13.095,0.035,14.7167,0.000423,15.0486,0.006786,14.1596,0.006131,12.956,0.025,12.98,0.029,12.503,,8.823,,Theia4474,398.10717055349687,Kounkel2020,6044.0,1.93342,1.12,[16],1,,,,,,,,,0,,0,,0,,0
34470650,4.897788193684466,4.15846508832362,1.2995672200767965,43.28679421710656,3.016782078070984e+18,82.62815224971,-6.73915041667469,2.41435,12.1954,13.481,0.026,12.834,0.08,11.542,0.022,11.277,0.025,11.209,0.023,12.6499,0.000169,13.01,0.001343,12.1422,0.000875,11.161,0.024,11.202,0.023,11.263,0.154,8.985,,Theia13,4.897788193684466,Kounkel2020,5887.0,1.08029,1.07,[0],1,,,,,,,,,0,,0,,0,,0
1631578020,56.23413251903491,2.355417986781256,13.91647021161212,79.08151618586409,4.0908140701488e+18,273.453548139551,-21.4961891980376,0.393366,15.1658,,,16.4264,0.0462,,,,,,,15.9724,0.000752,16.6859,0.008533,15.1182,0.006321,,,,,,,,,Theia2050,56.23413251903491,Kounkel2020,6161.0,2.62812,1.17,[11],1,,,,,,,,,0,,0,,0,,0
401651667,100.0,1.4458825779246984,3.6393789321700463,17.25921644683609,4.320667182062266e+18,289.515654075966,14.9221478556701,0.684045,15.5327,18.074,0.072,16.653,1.133,14.424,0.04,13.969,0.049,13.786,0.058,16.3303,0.000781,17.0451,0.004162,15.4958,0.002792,,,,,,,,,Theia2445,100.0,Kounkel2020,5714.0,1.32863,1.02,[9],1,,,,,,,,,0,,0,,0,,0
50793688,14.501041284046993,4.90235142555806,5.770674144955437,5.134324407396691,3.209595387759773e+18,83.32204166666666,-4.928305556,2.39398,16.4573,,,,,14.522,0.035,13.943,0.036,13.63,0.047,17.9624,0.002144,19.8068,0.044364,16.5697,0.006465,13.344,0.026,13.014,0.027,11.753,,8.395,,OSFC,10.0,roquette25,3074.0,0.516509,0.514132,[0],1,,,,,,,,,0,,0,,0,,0
117590805,457.0881896148752,18.002919414159216,0.7797041961875913,17.78385274055242,4.090761808980844e+18,273.347138732313,-21.9831205988875,0.84795,13.7578,14.423,0.061,14.372,0.103,12.842,0.049,12.558,0.088,12.42,0.059,14.2516,0.00032,14.6117,0.005772,13.6595,0.008034,,,,,,,,,Theia674,457.0881896148752,Kounkel2020,6585.0,1.51138,1.37,[11],1,,,,,,,,,0,,0,,0,,0
163065281,181.97008586099824,5.088283110876161,2.046409708694284,11.73172914445669,4.253408097309733e+18,280.834030748339,-6.17798984014977,0.341192,14.0062,15.575,0.112,14.859,0.092,13.106,0.021,12.804,0.021,12.676,0.025,14.5885,0.000692,15.0442,0.004492,13.9208,0.004358,,,,,,,,,Theia3169,181.97008586099824,Kounkel2020,6271.0,3.65996,1.22,[19],1,,,,,,,,,0,,0,,0,,0
300695214,537.0317963702532,2.225649186457417,2.384599744706401,69.3473521291321,4.319410646395317e+18,289.996547336268,13.6162034472228,1.2797,14.4599,17.27,0.0,16.087,0.057,13.19,0.038,12.63,0.045,12.504,0.034,15.3946,0.000483,16.2849,0.003501,14.4638,0.001424,,,,,,,,,Theia1175,537.0317963702532,Kounkel2020,6001.0,1.40885,1.11,[9],1,,,,,,,,,0,,0,,0,,0
