tic,GAIA,ra,dec,plx,tmag,Bmag,e_Bmag,Vmag,e_Vmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,GAIAmag,e_GAIAmag,gaiabp,e_gaiabp,gaiarp,e_gaiarp,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,assoc,age,ref,teff,rstar,mstar
35299503,2.947320602785888e+18,101.873619201882,-15.2573986337631,15.838,11.4074,14.475,0.29,13.081,0.101,10.209,0.024,9.555,0.022,9.35,0.019,12.3938,0.001403,13.3824,0.00768,11.4231,0.002969,9.213,0.023,9.178,0.019,9.06,0.031,8.703,0.441,Hyades,650.0,Jerabkova2021,3807.0,0.548735,0.544115
369469657,2.947506862629153e+18,101.514410014391,-15.2070850280138,10.0477,15.4333,19.438,0.168,,,13.714,0.032,13.137,0.035,12.783,0.033,16.8297,0.001519,18.6358,0.026628,15.5357,0.00353,12.58,0.024,12.369,0.024,11.721,0.277,8.355,,Hyades,650.0,Lodieu2019,3136.0,0.228092,0.197551
35718396,2.949241655762051e+18,102.518352627939,-13.7514062192781,9.21139,13.7806,18.257,0.162,16.1542,0.0464,12.245,0.027,11.624,0.026,11.389,0.019,15.0027,0.000668,16.3791,0.007953,13.8402,0.002011,11.154,0.022,11.051,0.021,11.072,0.125,8.942,,Hyades,650.0,Roeser2019,3411.0,0.412409,0.405417
148301414,3.045716757353896e+18,106.276405098298,-12.2600908424957,,14.971,17.703,0.181,16.715,0.012,13.197,0.029,12.217,0.025,11.521,0.019,15.7925,0.022541,16.4649,0.077451,14.743,0.049782,10.409,0.023,9.929,0.023,7.715,0.023,5.833,0.069,BDSB96,7.943282347242822,Cantat-Gaudin2020,,,
148301446,3.045716821772792e+18,106.272223191453,-12.2458599628382,0.812236,12.2841,13.696,0.171,13.121,0.08,11.332,0.027,10.773,0.022,10.354,0.023,12.8408,0.001861,13.3028,0.006861,12.2321,0.006227,9.64,0.023,9.225,0.02,7.457,0.018,4.897,0.029,BDSB96,7.943282347242822,Cantat-Gaudin2020,5988.0,3.47018,1.1
148301482,3.045727408872799e+18,106.207588008309,-12.2328506851772,1.14267,13.8822,15.129,0.009,14.51,0.103,13.206,0.026,12.901,0.022,12.863,0.03,14.336,0.001081,14.691,0.004886,13.8245,0.003236,12.793,0.064,12.684,0.074,10.078,0.092,6.864,,BDSB96,7.943282347242822,Cantat-Gaudin2020,5960.0,1.03157,1.09
148301485,3.045728645823369e+18,106.243538604488,-12.2324875800075,0.825024,12.8184,13.588,0.037,13.199,0.08,12.283,0.024,12.108,0.023,12.067,0.019,13.1053,0.000563,13.3165,0.002743,12.7404,0.000736,11.964,0.022,12.004,0.026,9.633,0.049,9.031,,BDSB96,7.943282347242822,Cantat-Gaudin2020,7834.0,1.77393,1.86
148301576,3.0457297109752463e+18,106.232659943907,-12.2007126912216,0.752871,15.9249,19.578,0.176,17.561,0.0483,14.476,0.037,13.72,0.029,13.461,0.038,16.88,0.003649,17.807,0.02011,15.8696,0.008458,13.085,0.027,13.022,0.033,9.049,0.036,6.673,0.092,BDSB96,7.943282347242822,Cantat-Gaudin2020,4317.0,1.51155,
148303280,3.0457174789083315e+18,106.360427485044,-12.1917649928921,0.888037,16.5173,18.975,0.188,18.5256,0.0598,14.669,0.049,13.909,0.053,13.671,0.046,17.5794,0.006234,18.7271,0.044009,16.4313,0.016869,13.341,0.025,13.424,0.037,12.234,,8.746,,BDSB96,7.943282347242822,Cantat-Gaudin2020,3823.0,1.16386,0.59
148303312,3.04571747890834e+18,106.357004187345,-12.2017001462749,0.880326,13.3936,15.155,0.075,14.182,0.114,12.541,0.024,12.121,0.022,11.99,0.024,13.9722,0.0024,14.4528,0.008924,13.3378,0.006867,11.934,0.023,12.021,0.025,11.917,,8.564,,BDSB96,7.943282347242822,Cantat-Gaudin2020,5632.0,2.04087,1.0
148343414,3.0457171310110147e+18,106.342754475488,-12.2226572945754,0.89906,16.4962,20.544,0.17,18.5644,0.0517,14.742,0.044,13.917,0.051,13.644,0.05,17.5734,0.002262,18.7729,0.028421,16.422,0.006075,13.677,0.039,13.788,0.07,11.583,,8.525,0.445,BDSB96,7.943282347242822,Cantat-Gaudin2020,3768.0,1.18427,0.57
148343419,3.045717169670701e+18,106.368670026249,-12.2229923631529,0.669064,16.2014,17.185,0.126,17.413,0.0465,14.655,0.06,13.926,0.066,13.394,0.06,16.9767,0.002053,17.6454,0.010214,16.1102,0.008997,12.453,0.03,12.087,0.035,11.012,0.188,8.89,,BDSB96,7.943282347242822,Cantat-Gaudin2020,4724.0,,
148343480,3.045716894792833e+18,106.300543450793,-12.2448263178561,0.756335,15.917,19.169,0.179,17.8138,0.0584,14.147,0.045,13.257,0.036,12.767,0.031,16.9571,0.007831,18.0292,0.039971,15.8478,0.023153,12.3,0.024,11.907,0.025,9.922,0.076,7.029,0.127,BDSB96,7.943282347242822,Cantat-Gaudin2020,3977.0,1.75696,
