tic,GAIA,ra,dec,plx,tmag,Bmag,e_Bmag,Vmag,e_Vmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,GAIAmag,e_GAIAmag,gaiabp,e_gaiabp,gaiarp,e_gaiarp,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,assoc,age,ref,teff,rstar,mstar
408968727,2.9940272339611986e+18,92.3824121901621,-14.1075714538858,1.52792,11.6709,12.381,0.318,12.12,0.024,11.147,0.033,11.038,0.039,10.914,0.029,11.9048,0.000344,12.0569,0.005949,11.5914,0.005229,10.784,0.027,10.813,0.027,10.732,0.094,8.341,,UPK_445,12.88249551693135,Cantat-Gaudin2020,7668.0,1.52508,1.8
408967961,2.9931563906902067e+18,92.3685741025633,-15.0451054375572,1.46412,9.6002,9.879,0.042,9.725,0.004,9.345,0.022,9.325,0.023,9.31,0.023,9.69687,0.000464,9.79607,0.002575,9.53195,0.00171,9.273,0.023,9.297,0.02,9.299,0.033,8.577,0.34,Theia83,16.98243652461746,Kounkel2020,10117.0,3.41227,2.6
408967978,2.9931564594096783e+18,92.3607576413656,-15.0285320071847,1.42563,9.3719,9.715,0.038,9.593,0.003,9.043,0.034,9.087,0.039,9.064,0.032,9.45581,0.003509,9.54137,0.009253,9.2967,0.007177,8.96,0.022,8.982,0.02,8.998,0.03,8.404,0.299,Theia83,16.98243652461746,Kounkel2020,10385.0,3.8132,2.68
409006677,2.9944119255909606e+18,92.6251533921993,-13.8913046083088,1.51013,11.7494,12.432,0.034,12.085,0.034,11.323,0.024,11.218,0.023,11.144,0.021,12.0056,0.00033,12.1953,0.00149,11.69,0.001113,11.107,0.023,11.121,0.02,10.948,0.117,8.727,,Theia83,16.98243652461746,Kounkel2020,7532.0,1.53492,1.74
408973247,2.993143299629877e+18,92.4612984147115,-15.1010963302644,1.37601,10.4738,10.747,0.072,10.442,0.005,10.194,0.024,10.168,0.027,10.086,0.021,10.5714,0.000473,10.6596,0.001321,10.4097,0.000841,,,,,,,,,Theia83,16.98243652461746,Kounkel2020,9442.0,2.44703,2.4
408967975,2.993156489469776e+18,92.3694373584235,-15.0304473526842,1.50351,11.4346,11.905,0.184,11.615,0.014,10.989,0.023,10.93,0.022,10.884,0.021,11.6368,0.00046,11.7947,0.001502,11.3616,0.000634,10.85,0.023,10.841,0.022,10.333,0.063,8.521,,Theia83,16.98243652461746,Kounkel2020,8563.0,1.67992,2.14
408972646,2.993972090877141e+18,92.4358450701362,-14.370161122963,1.51981,12.0916,12.986,0.366,12.513,0.026,11.594,0.027,11.424,0.024,11.341,0.023,12.4214,0.000203,12.6669,0.001329,12.0303,0.000832,11.292,0.023,11.274,0.022,11.08,0.136,9.038,0.536,Theia83,16.98243652461746,Kounkel2020,7030.0,1.44731,1.55
33868511,2.992901437133412e+18,93.6080695288347,-15.4736732380604,1.50218,11.6827,12.308,0.303,12.117,0.025,11.266,,11.181,,11.125,0.032,11.9097,0.000275,12.0773,0.00116,11.6199,0.000989,10.914,0.024,10.923,0.021,10.898,0.112,8.628,,Theia83,16.98243652461746,Kounkel2020,7837.0,1.53132,1.86
33688299,2.9926590334769546e+18,92.998016083301,-16.5525971480754,1.61829,10.8023,10.989,0.088,10.782,0.007,10.565,0.023,10.603,0.027,10.533,0.019,10.8584,0.000808,10.9186,0.001752,10.763,0.000885,10.511,0.023,10.527,0.02,10.529,0.071,9.162,,Theia83,16.98243652461746,Kounkel2020,8986.0,1.69244,2.27
306368261,2.9942200994686525e+18,91.4200722395117,-14.0116116537804,3.1776,9.8922,10.404,0.072,10.091,0.005,9.646,0.024,9.513,0.022,9.492,0.021,10.0704,0.000522,10.2118,0.001995,9.8504,0.001087,9.451,0.022,9.463,0.021,9.412,0.038,8.607,0.298,Theia95,30.19951720402019,Kounkel2020,7857.0,1.55475,1.87
306336359,2.992281660468809e+18,91.0254113215664,-15.6814258415138,3.91567,8.1152,,,7.91,0.03,8.042,0.024,8.1,0.027,8.107,0.033,8.04244,0.000561,8.03752,0.002067,8.08917,0.002429,8.234,0.034,8.277,0.032,8.24,0.03,8.114,0.37,Theia95,30.19951720402019,Kounkel2020,11485.0,1.91717,3.03
