tic,GAIA,ra,dec,plx,tmag,Bmag,e_Bmag,Vmag,e_Vmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,GAIAmag,e_GAIAmag,gaiabp,e_gaiabp,gaiarp,e_gaiarp,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,assoc,age,ref,teff,rstar,mstar
424086236,4.103477553501946e+18,279.886996352383,-14.6487858445958,7.10867,14.7703,18.519,0.171,,,13.023,0.035,12.307,0.036,12.034,0.031,16.118,0.001359,17.7678,0.015958,14.8582,0.00116,11.675,0.024,11.618,0.027,11.58,,8.456,,Hyades,650.0,Roeser2019,3226.0,0.400567,0.392121
1652093538,4.104749692822191e+18,277.73038217713,-13.8357300982721,6.83673,18.4419,,,19.6564,0.0591,,,,,,,19.2035,0.011348,19.1714,0.044279,17.6058,0.047306,,,,,,,,,Hyades,650.0,Roeser2019,,,
1660254567,4.1549971980415135e+18,278.512670110594,-10.5966002607139,7.73181,18.6364,,,18.7802,0.0462,,,,,,,18.7507,0.00301,18.7894,0.031915,18.5468,0.045049,,,,,,,,,Hyades,650.0,Roeser2019,,,
413463399,4.152574256681592e+18,276.495449448491,-13.0568243771777,0.45682,13.2459,18.782,0.18,16.275,0.263,11.112,0.023,10.486,0.026,10.175,0.022,14.7392,0.000758,16.5465,0.006562,13.4199,0.00385,9.987,0.034,10.083,0.044,10.863,,6.897,,Bica_3,,Cantat-Gaudin2020,3887.0,18.3371,
413463697,4.1525684112178463e+18,276.460566583779,-13.0735254460175,0.358797,13.6761,16.578,0.178,15.28,0.137,12.222,0.021,11.795,0.023,11.647,0.029,14.6315,0.000646,15.5434,0.00438,13.6666,0.002814,,,,,,,,,Bica_3,,Cantat-Gaudin2020,6967.0,6.86268,
413463372,4.152574256681597e+18,276.491287783227,-13.0553666015416,0.366856,14.8871,20.04,0.168,,,12.77,0.022,12.108,0.025,11.816,0.022,16.3738,0.001294,18.134,0.031578,15.056,0.006252,,,,,,,,,Bica_3,,Cantat-Gaudin2020,3962.0,10.5819,
413463552,4.152574256681584e+18,276.493789425991,-13.0650810435576,0.38936,14.3239,19.541,0.169,21.148,1.133,12.284,0.028,11.695,0.029,11.403,0.022,15.7825,0.001084,17.4913,0.011943,14.4873,0.005747,,,,,,,,,Bica_3,,Cantat-Gaudin2020,3988.0,12.7376,
176528032,4.152574492891621e+18,276.549800162892,-13.0510077328744,0.160687,15.9044,20.071,0.166,,,13.675,0.045,13.136,0.05,12.875,0.049,17.0706,0.001444,18.6005,0.036066,15.7701,0.008179,,,,,,,,,Bica_3,,Cantat-Gaudin2020,,,
413463182,4.1525743898098657e+18,276.513910410805,-13.0446870122975,0.459741,10.8256,,,14.301,0.103,8.582,0.023,7.889,0.033,7.453,0.024,12.4065,0.001322,14.4391,0.011472,11.0444,0.007475,7.126,0.033,7.068,0.021,7.235,0.034,7.187,,Bica_3,,Cantat-Gaudin2020,3690.0,62.9955,
413463235,4.1525744971997087e+18,276.546987483688,-13.0473084036823,0.344069,11.9029,14.582,0.013,13.414,0.08,10.538,0.025,10.129,0.033,9.826,0.03,12.7857,0.000492,13.6085,0.003543,11.878,0.001613,9.459,0.027,9.592,0.027,10.472,,8.033,,Bica_3,,Cantat-Gaudin2020,6884.0,14.5418,
413463374,4.152574153602347e+18,276.520245659771,-13.0554231656255,0.393265,14.1198,,,17.007,1.133,12.127,0.037,11.558,0.047,11.277,0.051,15.4838,0.000941,16.9924,0.010077,14.2353,0.005947,10.352,0.046,10.233,0.043,9.76,,8.395,,Bica_3,,Cantat-Gaudin2020,4258.0,11.6015,
413463735,4.15257397749547e+18,276.515406891748,-13.075247934762,0.487525,16.1994,,,18.7316,0.0547,14.229,0.036,13.785,0.049,13.698,0.064,17.5037,0.001813,18.8876,0.031238,16.2639,0.009022,,,,,,,,,Bica_3,,Cantat-Gaudin2020,4365.0,3.41953,
1658347582,4.152527149480216e+18,276.533320103807,-13.0795356506324,0.350535,15.6542,,,18.299,0.0507,,,,,,,17.0009,0.001298,18.4596,0.022238,15.7603,0.005903,,,,,,,,,Bica_3,,Cantat-Gaudin2020,4428.0,,
1658362153,4.152574153591406e+18,276.511666067961,-13.0565049120464,0.619434,16.3196,,,,,,,,,,,17.509,0.001731,18.9538,0.048997,16.0311,0.010918,,,,,,,,,Bica_3,,Cantat-Gaudin2020,,,
413462606,4.1525748064374144e+18,276.534946888484,-13.0126400107816,0.303376,16.2579,20.073,0.165,,,13.483,0.04,12.638,0.047,12.126,0.052,17.8148,0.00194,19.5546,0.116194,16.2821,0.018021,11.404,0.06,11.626,0.084,10.461,,8.302,,Bica_3,,Cantat-Gaudin2020,3836.0,7.21235,
413463442,4.1525741536023567e+18,276.510357120873,-13.0582591553013,0.307792,11.4476,,,14.232,0.15,9.32,0.058,8.55,0.09,7.943,0.15,12.8025,0.00071,14.3094,0.007203,11.5831,0.004153,,,,,,,,,Bica_3,,Cantat-Gaudin2020,4350.0,47.6555,
413463490,4.152574080572224e+18,276.522590188806,-13.0608400279419,0.426675,11.7305,,,14.136,0.172,9.71,0.028,9.14,0.031,8.85,0.035,13.0759,0.001015,14.5504,0.01149,11.8307,0.009756,8.398,0.025,8.323,0.022,9.695,,8.111,,Bica_3,,Cantat-Gaudin2020,4262.0,31.3629,
413463817,4.152573981803626e+18,276.517491798291,-13.0799330738358,0.448309,14.0002,,,16.287,0.366,12.221,0.033,11.645,0.039,11.393,0.032,15.2855,0.002929,16.6549,0.011555,14.0898,0.01245,,,,,,,,,Bica_3,,Cantat-Gaudin2020,4526.0,9.30526,
1658347383,4.152526771520199e+18,276.538531572877,-13.1042895338917,0.426322,16.7426,,,18.3093,0.0492,,,,,,,17.6372,0.002034,18.4286,0.023809,16.5043,0.011612,,,,,,,,,Bica_3,,Cantat-Gaudin2020,,,
413463098,4.152574394120535e+18,276.521897892536,-13.0403148024848,0.48563,15.3009,,,,,12.939,0.054,12.29,0.054,12.004,0.044,16.8056,0.001525,18.6057,0.030956,15.4404,0.005152,,,,,,,,,Bica_3,,Cantat-Gaudin2020,3846.0,7.01101,
413463236,4.1525741879620895e+18,276.525543189202,-13.0473285255622,0.470751,11.2816,16.254,0.074,14.16,0.126,9.31,0.023,8.681,0.027,8.401,0.029,12.7097,0.000747,14.3915,0.007392,11.4455,0.003841,8.126,0.024,8.072,0.021,8.433,0.095,7.371,,Bica_3,,Cantat-Gaudin2020,3984.0,41.4647,
413463378,4.152574153602349e+18,276.518635763623,-13.055722394924,0.409087,13.9556,,,17.042,0.378,11.797,0.06,11.21,0.059,10.927,0.055,15.3878,0.001248,16.9926,0.011929,14.0528,0.014113,,,,,,,,,Bica_3,,Cantat-Gaudin2020,4012.0,,
413463416,4.152574153591382e+18,276.518612593393,-13.0572179187694,0.267381,16.1492,,,,,12.058,,12.982,0.092,12.676,0.085,17.5817,0.001659,19.0803,0.047127,16.1582,0.012362,,,,,,,,,Bica_3,,Cantat-Gaudin2020,4078.0,7.11142,
1658362076,4.1525740505231457e+18,276.505421282581,-13.0598198921662,0.526463,14.9606,,,,,,,,,,,16.3392,0.001271,17.8667,0.015038,15.0367,0.007316,,,,,,,,,Bica_3,,Cantat-Gaudin2020,4022.0,6.66768,
1658362129,4.15257411924336e+18,276.532484531104,-13.0586889212887,0.517701,14.5658,,,17.212,0.0472,,,,,,,15.8986,0.001198,17.3757,0.011098,14.6602,0.004287,,,,,,,,,Bica_3,,Cantat-Gaudin2020,4123.0,,
1658362154,4.1525741535914086e+18,276.517813468241,-13.0517395271359,0.281083,15.9936,,,18.1449,0.0506,,,,,,,17.1755,0.001591,18.3634,0.024423,16.0389,0.009472,,,,,,,,,Bica_3,,Cantat-Gaudin2020,5068.0,4.45567,
413462494,4.152574875156907e+18,276.522611472099,-13.0065119263986,0.219584,16.1539,19.368,0.176,17.9648,0.05,14.359,0.031,13.905,0.082,13.613,0.09,17.1266,0.001207,18.2071,0.025013,16.0501,0.008361,,,,,,,,,Bica_3,,Cantat-Gaudin2020,,,
413463222,4.15257418796284e+18,276.519964160566,-13.0468584771489,0.453923,12.7494,16.761,0.164,15.145,0.343,10.658,0.026,10.063,0.03,9.742,0.029,14.2132,0.000531,15.9575,0.008358,12.9154,0.003057,,,,,,,,,Bica_3,,Cantat-Gaudin2020,3944.0,22.1699,
413463427,4.152574153602345e+18,276.519705133369,-13.0578810493057,0.302319,13.1282,,,15.719,0.035,11.356,,10.675,0.044,10.425,0.05,14.4862,0.000931,15.9952,0.007275,13.2615,0.003374,,,,,,,,,Bica_3,,Cantat-Gaudin2020,4341.0,22.4574,
413463479,4.152574119243359e+18,276.531595242982,-13.0601260742023,0.458176,12.477,16.746,0.102,14.936,0.206,10.64,0.025,10.114,0.027,9.848,0.026,13.75,0.001092,15.1217,0.008439,12.575,0.001551,9.253,0.027,9.264,0.024,10.096,,7.399,,Bica_3,,Cantat-Gaudin2020,4476.0,18.1084,
413463852,4.152527076452573e+18,276.543500973594,-13.0817195990123,0.390405,15.3479,20.437,0.172,,,13.142,0.042,12.335,0.039,11.933,0.04,16.8651,0.001494,18.6726,0.037594,15.5213,0.006389,,,,,,,,,Bica_3,,Cantat-Gaudin2020,3938.0,8.46537,
413464309,4.152526732855061e+18,276.531992130824,-13.1123374249071,0.324537,15.4263,,,17.0305,0.0466,13.9,0.042,13.493,0.051,13.411,0.076,16.388,0.001134,17.282,0.011762,15.4023,0.004146,,,,,,,,,Bica_3,,Cantat-Gaudin2020,6518.0,3.41859,1.34
413463065,4.152574565919199e+18,276.546112940373,-13.0382924066336,0.302075,14.8717,19.944,0.168,17.5089,0.0568,12.72,0.029,11.791,0.043,11.465,0.046,16.2143,0.001276,17.6635,0.035472,14.9679,0.003675,,,,,,,,,Bica_3,,Cantat-Gaudin2020,4395.0,9.76837,
413463253,4.152574119242596e+18,276.53843237508,-13.0484010328559,0.420477,15.9809,18.457,0.185,17.6949,0.0523,14.269,0.029,13.616,0.043,13.366,0.051,16.9911,0.001474,17.9193,0.036253,15.9486,0.004268,,,,,,,,,Bica_3,,Cantat-Gaudin2020,5904.0,2.34384,1.07
413463411,4.152574153602355e+18,276.512828525507,-13.0571652050783,0.355363,11.9635,,,14.685,0.206,10.189,,9.517,,9.185,0.035,13.3516,0.000556,14.9211,0.00653,12.1077,0.004096,8.475,0.025,8.186,0.026,7.636,0.093,5.975,0.261,Bica_3,,Cantat-Gaudin2020,4200.0,35.9071,
413463450,4.152574153602341e+18,276.521306964197,-13.058987131872,0.464741,14.0415,16.256,0.0,16.755,0.515,12.083,0.069,11.532,0.08,11.266,0.077,15.3988,0.001062,16.9117,0.010142,14.1544,0.003922,,,,,,,,,Bica_3,,Cantat-Gaudin2020,4164.0,10.4324,
413463481,4.152574153602344e+18,276.518113574573,-13.0603413362264,0.396701,12.6932,,,15.605,0.206,10.775,0.028,10.2,0.035,9.949,0.045,14.0631,0.000535,15.6023,0.008733,12.8287,0.002975,,,,,,,,,Bica_3,,Cantat-Gaudin2020,4224.0,22.4529,
413463758,4.1525739818036393e+18,276.511039410089,-13.0765301867064,0.370615,12.5761,17.272,0.161,15.033,0.126,10.815,0.021,10.301,0.027,10.133,0.025,13.8527,0.001782,15.2216,0.010008,12.6804,0.007733,,,,,,,,,Bica_3,,Cantat-Gaudin2020,4591.0,20.9565,
413463812,4.152527149480216e+18,276.533320103807,-13.0795356506324,0.350535,15.6542,20.468,0.171,18.299,0.0507,13.61,0.057,12.902,0.049,12.351,0.05,17.0009,0.001298,18.4596,0.022238,15.7603,0.005903,,,,,,,,,Bica_3,,Cantat-Gaudin2020,4428.0,6.06793,
413463896,4.152573947443886e+18,276.513496630857,-13.0848045937202,0.30831,14.3621,17.999,0.174,16.4812,0.0474,12.705,0.038,12.189,0.062,12.035,0.03,15.5334,0.000992,16.7161,0.014663,14.4183,0.002754,,,,,,,,,Bica_3,,Cantat-Gaudin2020,5245.0,8.57495,
1658362176,4.152574153602349e+18,276.518635763623,-13.055722394924,0.409087,13.9556,,,,,,,,,,,15.3878,0.001248,16.9926,0.011929,14.0528,0.014113,,,,,,,,,Bica_3,,Cantat-Gaudin2020,4012.0,,
413462540,4.152574870848896e+18,276.524718070153,-13.0087344069877,0.335415,14.8163,20.031,0.168,,,12.683,,12.09,0.036,11.214,,16.3185,0.001096,18.0395,0.019643,14.9985,0.005013,,,,,,,,,Bica_3,,Cantat-Gaudin2020,4191.0,12.1226,
413463011,4.152574389812487e+18,276.522346274,-13.0351715945014,0.383903,13.3152,18.888,0.181,16.468,0.069,11.252,0.037,10.621,0.03,10.299,0.032,14.8126,0.000705,16.6085,0.009884,13.4976,0.006952,,,,,,,,,Bica_3,,Cantat-Gaudin2020,3940.0,20.9651,
413463595,4.152574080574703e+18,276.517271028381,-13.0675133325851,0.33849,14.6091,19.472,0.165,16.832,0.103,12.768,0.04,12.25,0.052,11.973,0.057,15.9066,0.001062,17.2992,0.010293,14.7112,0.00438,,,,,,,,,Bica_3,,Cantat-Gaudin2020,4539.0,9.28651,
413463602,4.152574080574703e+18,276.519127128806,-13.0680802996031,0.257626,15.4953,19.972,0.16,18.0084,0.0474,13.308,,13.071,0.042,12.842,0.052,16.8005,0.001363,18.1836,0.012026,15.5818,0.004793,,,,,,,,,Bica_3,,Cantat-Gaudin2020,4553.0,7.65632,
413463626,4.1525740805746985e+18,276.525499517227,-13.069591185243,0.30649,11.8294,,,14.98,0.137,9.589,0.025,8.822,0.026,8.299,0.025,13.2669,0.005662,14.9357,0.021931,11.9977,0.012266,7.346,0.022,7.053,0.017,6.787,0.028,7.167,,Bica_3,,Cantat-Gaudin2020,4053.0,48.3145,
1658362131,4.152574149294239e+18,276.513842723561,-13.0602012208888,0.398733,15.6834,,,,,,,,,,,17.0569,0.001497,18.4565,0.032574,15.6748,0.008562,,,,,,,,,Bica_3,,Cantat-Gaudin2020,4219.0,5.77663,
413463348,4.152574149304153e+18,276.522457402765,-13.0540888650532,0.396122,16.4701,,,,,14.148,0.053,12.561,,11.905,,17.9682,0.002158,19.7122,0.075212,16.6017,0.010266,,,,,,,,,Bica_3,,Cantat-Gaudin2020,3944.0,5.03098,
413463359,4.152574153602361e+18,276.510628607505,-13.0546210896972,0.436897,14.3586,,,17.152,0.15,12.189,0.048,11.518,0.05,11.078,,15.8504,0.001329,17.6336,0.009671,14.5186,0.007119,,,,,,,,,Bica_3,,Cantat-Gaudin2020,3908.0,11.4843,
413463558,4.1525740505231386e+18,276.504289834243,-13.0655312860259,0.393375,14.6486,19.752,0.165,17.16,1.133,12.618,0.021,11.762,0.025,11.229,0.023,16.0161,0.001176,17.5462,0.013001,14.7798,0.004776,,,,,,,,,Bica_3,,Cantat-Gaudin2020,4242.0,9.17008,
413463611,4.152574084882852e+18,276.520979752132,-13.0685279348371,0.366489,14.2887,18.765,0.161,16.713,0.503,12.574,,11.94,0.048,11.753,0.065,15.5833,0.000971,16.9531,0.006649,14.3693,0.010992,10.578,0.047,10.664,0.042,9.877,0.27,6.663,,Bica_3,,Cantat-Gaudin2020,4526.0,9.98176,
413463680,4.1525740805746806e+18,276.52310801999,-13.0726191305519,0.461194,13.9833,19.582,0.18,16.982,0.275,11.909,0.023,11.232,0.029,10.91,0.033,15.433,0.001079,17.1394,0.010431,14.1352,0.005511,,,,,,,,,Bica_3,,Cantat-Gaudin2020,3962.0,12.2727,
