tic,GAIA,ra,dec,plx,tmag,Bmag,e_Bmag,Vmag,e_Vmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,GAIAmag,e_GAIAmag,gaiabp,e_gaiabp,gaiarp,e_gaiarp,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,assoc,age,ref,teff,rstar,mstar
354208299,4.516187974688049e+18,289.299714735502,19.5311502513234,0.208793,14.8347,19.466,0.162,16.9884,0.0463,13.255,0.022,12.578,0.018,12.372,0.022,16.021,0.000912,17.2428,0.007225,14.9208,0.002095,12.231,0.025,12.286,0.023,12.888,,9.318,,Berkeley_44,1445.439770745928,Cantat-Gaudin2020,5570.0,9.328,
354208342,4.516188039084164e+18,289.290485025391,19.5331749282416,0.356133,16.6692,19.923,0.172,18.5048,0.0484,15.266,0.049,14.872,0.067,14.526,0.081,17.7299,0.001338,18.7592,0.020216,16.6879,0.007298,,,,,,,,,Berkeley_44,1445.439770745928,Cantat-Gaudin2020,5753.0,2.16194,1.03
354208394,4.5161882152062433e+18,289.268258010058,19.5358040210669,0.277399,15.1484,19.226,0.164,17.1034,0.0463,13.65,0.029,13.106,0.03,12.895,0.028,16.2575,0.000822,17.3632,0.007458,15.196,0.003274,12.667,0.029,12.691,0.033,12.464,0.358,8.998,,Berkeley_44,1445.439770745928,Cantat-Gaudin2020,5847.0,5.64722,
354208445,4.516188215206241e+18,289.275581793486,19.5381169530385,0.349881,16.6786,20.145,0.169,18.5942,0.0486,15.318,0.041,14.779,0.059,14.514,0.08,17.7714,0.001261,18.8545,0.019903,16.7181,0.0085,,,,,,,,,Berkeley_44,1445.439770745928,Cantat-Gaudin2020,6493.0,1.67896,1.33
354208447,4.516188039084184e+18,289.289921654671,19.5382468631475,0.300004,16.783,20.483,0.177,18.5483,0.0509,15.341,0.068,14.963,0.088,14.102,,17.8146,0.001251,18.8065,0.030318,16.7929,0.00761,,,,,,,,,Berkeley_44,1445.439770745928,Cantat-Gaudin2020,6087.0,2.19187,1.14
354208459,4.5161880090478095e+18,289.279157042057,19.5385825411015,0.279415,14.0208,18.971,0.162,16.424,0.057,12.219,0.022,11.389,0.019,11.142,0.02,15.3066,0.000486,16.6875,0.004839,14.1392,0.001114,10.919,0.024,10.969,0.023,10.636,0.07,9.332,,Berkeley_44,1445.439770745928,Cantat-Gaudin2020,4728.0,13.7395,
354208509,4.516188215206245e+18,289.276086956019,19.5423456755151,0.292799,15.4942,18.832,0.166,17.134,0.0463,14.111,0.024,13.741,0.03,13.598,0.041,16.4715,0.000818,17.4034,0.009066,15.4935,0.002419,13.316,0.036,13.415,0.041,12.631,,9.367,,Berkeley_44,1445.439770745928,Cantat-Gaudin2020,6456.0,3.69924,1.31
354208523,4.516188249565984e+18,289.277753990165,19.5443304907486,0.315197,15.4854,19.294,0.165,16.782,1.133,14.051,0.029,13.525,0.041,13.34,0.044,16.5489,0.000762,17.5988,0.0081,15.5222,0.00292,,,,,,,,,Berkeley_44,1445.439770745928,Cantat-Gaudin2020,5848.0,4.06723,1.06
354208548,4.516188043407548e+18,289.292965341409,19.547428692994,0.264584,13.9087,18.872,0.162,16.295,0.137,12.205,0.026,11.406,0.025,11.137,0.021,15.1492,0.000516,16.4603,0.006288,14.0165,0.001779,10.861,0.023,10.943,0.02,11.337,0.125,8.783,,Berkeley_44,1445.439770745928,Cantat-Gaudin2020,4997.0,13.7103,
354208569,4.5161881464867615e+18,289.298328696118,19.5495292181181,0.370822,14.0614,18.873,0.162,16.373,0.16,12.348,0.022,11.582,0.021,11.349,0.017,15.2661,0.000483,16.5239,0.004877,14.1468,0.00177,11.062,0.024,11.128,0.021,10.707,0.072,9.324,,Berkeley_44,1445.439770745928,Cantat-Gaudin2020,4806.0,9.58224,
354208620,4.5161882796024033e+18,289.258309028765,19.5553719216764,0.297449,16.6781,20.39,0.168,18.6106,0.0539,15.182,0.042,14.692,0.06,14.316,0.067,17.7782,0.001309,18.863,0.037293,16.7137,0.004834,14.241,0.045,14.704,0.086,12.286,0.316,8.733,,Berkeley_44,1445.439770745928,Cantat-Gaudin2020,5821.0,2.59881,1.05
354208635,4.516188352645202e+18,289.291285740662,19.5568122309853,0.334206,14.8007,17.453,0.172,16.742,0.15,13.294,0.046,12.798,0.044,12.383,,15.8865,0.000691,16.9683,0.005958,14.8466,0.001867,12.01,0.029,12.061,0.029,12.64,,9.37,,Berkeley_44,1445.439770745928,Cantat-Gaudin2020,5643.0,5.54787,
354208642,4.516188352645203e+18,289.287955505393,19.5571243447736,0.201316,14.2342,19.073,0.162,16.59,0.332,12.499,0.024,11.697,0.022,11.461,0.021,15.4964,0.000505,16.8285,0.006777,14.3474,0.002365,,,,,,,,,Berkeley_44,1445.439770745928,Cantat-Gaudin2020,5151.0,14.8766,
354208690,4.516188352645207e+18,289.287600121001,19.5623220994541,0.378137,15.3043,18.979,0.165,16.848,1.133,13.87,0.025,13.347,0.027,13.202,0.026,16.3642,0.000802,17.4077,0.007423,15.3376,0.001808,12.999,0.029,13.193,0.034,12.205,,9.327,0.52,Berkeley_44,1445.439770745928,Cantat-Gaudin2020,5692.0,3.78938,
354208697,4.516188318285476e+18,289.275037737843,19.5634084028809,0.234603,16.1883,19.664,0.167,17.9169,0.0474,14.688,0.034,14.171,0.044,13.955,0.056,17.2032,0.000944,18.1743,0.01674,16.1892,0.00398,13.747,0.033,14.068,0.057,12.414,,9.14,,Berkeley_44,1445.439770745928,Cantat-Gaudin2020,6500.0,3.31938,1.33
354208711,4.5161883139621714e+18,289.272983723199,19.5644774882538,0.457909,16.4376,19.972,0.169,18.313,0.0474,14.925,0.043,14.452,0.053,14.25,0.07,17.5137,0.000959,18.5787,0.015829,16.474,0.003779,,,,,,,,,Berkeley_44,1445.439770745928,Cantat-Gaudin2020,5456.0,2.00168,0.95
354208725,4.516188387004944e+18,289.297541504839,19.5662650958114,0.284232,14.7258,18.38,0.166,16.574,0.114,13.261,0.031,12.706,0.032,12.506,0.032,15.8098,0.000595,16.8895,0.00616,14.7721,0.001739,12.066,0.026,12.08,0.024,12.735,,8.937,,Berkeley_44,1445.439770745928,Cantat-Gaudin2020,5793.0,6.52725,
354319544,4.516191307582868e+18,289.244730721491,19.5720488530195,0.387391,13.8798,18.965,0.162,16.292,0.057,12.053,0.022,11.248,0.021,10.956,0.018,15.1672,0.000421,16.5699,0.004527,13.9962,0.001032,10.782,0.024,10.854,0.022,10.85,0.096,9.043,,Berkeley_44,1445.439770745928,Cantat-Gaudin2020,4726.0,9.76094,
354319549,4.5161913763021983e+18,289.271720244753,19.5728541483926,0.371707,16.0408,19.214,0.168,17.7176,0.0465,14.628,0.032,14.195,0.042,14.053,0.055,17.035,0.000819,17.9756,0.010357,16.0359,0.00403,,,,,,,,,Berkeley_44,1445.439770745928,Cantat-Gaudin2020,6128.0,2.4348,1.16
354319631,4.51619141066194e+18,289.281906701969,19.5839829441514,0.2189,14.4236,17.303,0.165,16.175,0.126,12.795,,12.465,0.036,12.258,0.034,15.4676,0.000511,16.4931,0.004519,14.4544,0.001683,11.797,0.025,11.818,0.024,12.513,0.394,9.341,,Berkeley_44,1445.439770745928,Cantat-Gaudin2020,6141.0,8.64661,
354319678,4.516191410661945e+18,289.277704381146,19.5895047901262,0.19848,13.9552,18.672,0.162,16.308,0.092,12.226,0.022,11.444,0.019,11.207,0.018,15.1824,0.000542,16.473,0.005266,14.0587,0.001278,11.061,0.024,11.141,0.023,11.26,0.136,9.29,,Berkeley_44,1445.439770745928,Cantat-Gaudin2020,5070.0,16.4914,
354319687,4.516191445021689e+18,289.268645481244,19.5905097867276,0.413685,13.9542,18.57,0.162,16.324,0.046,12.223,0.024,11.429,0.025,11.185,0.02,15.1749,0.000494,16.4739,0.006473,14.0452,0.001381,10.924,0.023,10.997,0.022,11.467,0.168,9.337,,Berkeley_44,1445.439770745928,Cantat-Gaudin2020,4609.0,9.20918,
354319692,4.516191410661944e+18,289.284218358058,19.5911289407145,0.288415,15.1536,18.429,0.166,16.511,1.133,13.731,0.024,13.262,0.025,13.156,0.033,16.1912,0.000779,17.2015,0.007214,15.1761,0.002733,12.923,0.034,12.906,0.034,12.455,,9.292,,Berkeley_44,1445.439770745928,Cantat-Gaudin2020,5768.0,4.95327,
354319707,4.516191788619064e+18,289.290118446298,19.5926950930316,0.350773,15.8122,19.362,0.166,17.5827,0.0465,14.402,0.027,13.935,0.034,13.715,0.043,16.8458,0.00095,17.8587,0.010271,15.8405,0.003143,13.313,0.037,13.283,0.043,12.54,,9.382,,Berkeley_44,1445.439770745928,Cantat-Gaudin2020,5637.0,3.11869,1.0
354319716,4.5161914063376353e+18,289.278220207999,19.5939919306457,0.228428,16.4816,19.952,0.169,18.1837,0.0468,15.073,0.041,14.741,0.056,14.316,0.071,17.4863,0.001442,18.4527,0.012165,16.4912,0.005875,14.477,0.067,14.848,0.099,12.669,,8.94,,Berkeley_44,1445.439770745928,Cantat-Gaudin2020,6243.0,2.89195,1.21
354319720,4.5161917886190623e+18,289.294033837835,19.5943357054261,0.307447,15.0222,,,16.655,1.133,13.589,0.027,13.026,0.036,12.885,0.037,16.0713,0.000678,17.1007,0.00354,15.0519,0.002187,,,,,,,,,Berkeley_44,1445.439770745928,Cantat-Gaudin2020,5660.0,5.11045,
354319851,4.516191822978812e+18,289.299487006138,19.6107804928091,0.347625,15.8724,19.47,0.167,17.59,0.0464,14.437,0.032,13.997,0.034,13.772,0.043,16.8841,0.000835,17.8591,0.009623,15.8853,0.004053,13.671,0.026,13.937,0.032,12.725,,9.326,,Berkeley_44,1445.439770745928,Cantat-Gaudin2020,5782.0,2.92248,1.04
354320306,4.516193193044232e+18,289.235396727792,19.6675736308775,0.255743,16.7968,19.79,0.165,18.4206,0.0475,15.374,,14.962,0.073,14.865,0.111,17.7684,0.001398,18.674,0.017541,16.7795,0.006283,,,,,,,,,Berkeley_44,1445.439770745928,Cantat-Gaudin2020,6034.0,2.21327,1.12
354320756,4.516240407651479e+18,289.220820063002,19.7211742259218,0.19403,15.5589,18.812,0.169,17.115,0.0462,14.242,0.037,13.819,0.045,13.657,0.05,16.5003,0.000832,17.398,0.007813,15.561,0.002415,,,,,,,,,Berkeley_44,1445.439770745928,Cantat-Gaudin2020,6338.0,4.55365,1.25
1808809094,4.516168561435384e+18,289.289938079733,19.4083377001538,0.384846,15.3488,,,16.8775,0.0465,,,,,,,16.2787,0.000687,17.1263,0.009394,15.3141,0.007005,,,,,,,,,Berkeley_44,1445.439770745928,Cantat-Gaudin2020,5660.0,,
1808820553,4.516180552984122e+18,289.242981098653,19.4343471797798,0.352216,15.2187,,,16.7402,0.046,,,,,,,16.1456,0.000753,17.0069,0.004967,15.2014,0.002496,,,,,,,,,Berkeley_44,1445.439770745928,Cantat-Gaudin2020,5810.0,3.4282,1.04
1808820743,4.5161807247576914e+18,289.235780280833,19.4450307336246,0.338676,16.3135,,,18.7209,0.129,,,,,,,17.4405,0.002592,17.8444,0.099956,15.1639,0.081272,,,,,,,,,Berkeley_44,1445.439770745928,Cantat-Gaudin2020,,,
1808822383,4.51618196171048e+18,289.241833760211,19.4938151169745,0.33326,16.2028,,,17.6964,0.0499,,,,,,,17.1171,0.001046,17.9091,0.028788,16.1279,0.012927,,,,,,,,,Berkeley_44,1445.439770745928,Cantat-Gaudin2020,6127.0,2.21566,1.16
354203438,4.516161758207068e+18,289.306143923492,19.2344654744998,0.350309,16.1928,19.881,0.166,17.9901,0.047,14.756,0.032,14.198,0.041,14.037,0.055,17.2377,0.001008,18.2325,0.012942,16.1925,0.006801,,,,,,,,,Berkeley_44,1445.439770745928,Cantat-Gaudin2020,5763.0,2.63102,1.03
354205861,4.5161683209175854e+18,289.321397519342,19.3902174098363,0.219792,16.2015,20.097,0.166,18.0237,0.0465,14.824,0.033,14.342,0.046,14.175,0.06,17.2567,0.000935,18.3025,0.009295,16.2421,0.004955,14.063,0.046,14.186,0.067,12.298,,9.196,,Berkeley_44,1445.439770745928,Cantat-Gaudin2020,6074.0,3.70856,1.14
354205995,4.5161683552773366e+18,289.303605601739,19.3981993055474,0.370633,15.2877,18.43,0.167,16.553,0.309,13.721,0.027,13.26,0.027,13.108,0.032,16.3023,0.000911,17.2317,0.009316,15.2502,0.010647,12.851,0.027,12.962,0.032,11.985,,9.025,,Berkeley_44,1445.439770745928,Cantat-Gaudin2020,5532.0,3.68304,
354206561,4.516169042472132e+18,289.302848493964,19.4331998276495,0.212918,15.3949,18.131,0.063,16.414,1.133,14.119,0.026,13.737,0.032,13.571,0.039,16.2843,0.000726,17.1176,0.004275,15.376,0.002679,13.332,0.034,13.393,0.039,12.012,,8.803,,Berkeley_44,1445.439770745928,Cantat-Gaudin2020,6785.0,4.39535,1.46
354207169,4.5161809996611057e+18,289.312642385373,19.4712737477116,0.248721,13.8218,18.772,0.162,15.933,0.217,12.152,0.022,11.394,0.021,11.169,0.02,15.0039,0.000402,16.2245,0.003079,13.9097,0.001095,10.763,0.022,10.816,0.019,11.008,0.168,8.656,,Berkeley_44,1445.439770745928,Cantat-Gaudin2020,5479.0,13.1655,
354207199,4.5161810340208445e+18,289.313593415232,19.47331017434,0.303024,14.7366,19.058,0.163,16.541,0.275,13.023,0.027,12.231,0.025,12.031,0.025,15.9142,0.000734,17.1047,0.005245,14.7974,0.004656,,,,,,,,,Berkeley_44,1445.439770745928,Cantat-Gaudin2020,5389.0,7.28094,
354207920,4.516187115694565e+18,289.313407890762,19.5083909963395,0.30236,15.1332,20.071,0.163,16.47,0.172,13.681,0.031,13.257,0.036,13.066,0.033,16.128,0.000715,17.0809,0.006894,15.1347,0.003242,12.748,0.036,12.797,0.039,12.929,,9.316,,Berkeley_44,1445.439770745928,Cantat-Gaudin2020,6553.0,4.35511,1.36
354207993,4.5161872187737815e+18,289.315294729146,19.512550325523,0.395997,14.8917,18.347,0.171,16.483,0.263,13.504,0.047,13.018,0.026,12.814,0.028,15.9052,0.000583,16.8884,0.004408,14.9108,0.001709,,,,,,,,,Berkeley_44,1445.439770745928,Cantat-Gaudin2020,5995.0,3.99658,1.1
354208078,4.516187218773791e+18,289.306381877444,19.5182557797382,0.309294,12.4099,17.376,-0.203,15.121,0.103,10.485,0.022,9.518,0.019,9.205,0.017,13.7794,0.000351,15.3136,0.002511,12.575,0.000965,9.034,0.022,9.145,0.02,9.107,0.026,9.259,0.497,Berkeley_44,1445.439770745928,Cantat-Gaudin2020,4474.0,30.6659,
354208103,4.516187218773784e+18,289.322032486287,19.5198409655881,0.470719,16.1673,19.867,0.167,17.783,0.0467,14.862,0.034,14.381,0.048,14.22,0.059,17.1354,0.00091,18.0583,0.012546,16.1708,0.003284,,,,,,,,,Berkeley_44,1445.439770745928,Cantat-Gaudin2020,6068.0,1.79449,1.13
354208145,4.516187253133521e+18,289.327332226429,19.5227531141639,0.365867,15.5798,18.372,0.169,17.2299,0.0464,14.087,0.033,13.612,0.038,13.519,0.044,16.5622,0.000814,17.4736,0.008922,15.5559,0.005972,,,,,,,,,Berkeley_44,1445.439770745928,Cantat-Gaudin2020,6281.0,2.96446,1.23
354208213,4.516187974688044e+18,289.300577751669,19.5266644385146,0.320817,15.682,18.922,0.168,17.3742,0.0473,14.275,0.033,13.782,0.037,13.644,0.043,16.682,0.00077,17.6325,0.016702,15.6786,0.003381,,,,,,,,,Berkeley_44,1445.439770745928,Cantat-Gaudin2020,6403.0,3.24829,1.29
354208244,4.516187321853003e+18,289.328657841383,19.5283786539314,0.28635,14.979,18.795,0.165,16.887,1.133,13.537,0.025,13.053,0.023,12.87,0.026,16.0217,0.000779,17.0425,0.004451,15.0045,0.001511,12.525,0.025,12.606,0.022,12.306,0.307,9.434,,Berkeley_44,1445.439770745928,Cantat-Gaudin2020,6328.0,5.27788,
354208358,4.516187974688052e+18,289.301456776291,19.5338442705292,0.270393,15.0926,18.772,0.166,16.904,1.133,13.724,0.031,13.237,0.034,13.108,0.033,16.0885,0.000799,17.0457,0.009478,15.0994,0.00288,12.723,0.024,12.75,0.022,12.482,0.355,9.406,,Berkeley_44,1445.439770745928,Cantat-Gaudin2020,6437.0,4.90328,1.3
354208371,4.516188077767261e+18,289.310466046864,19.5343992705969,0.375936,15.4846,,,17.1412,0.0463,13.978,0.048,13.522,0.053,13.409,0.058,16.4701,0.000697,17.3978,0.009373,15.475,0.002702,,,,,,,,,Berkeley_44,1445.439770745928,Cantat-Gaudin2020,6175.0,,
354208382,4.516188077767257e+18,289.31613885035,19.5350838436939,0.313173,13.9509,18.872,0.162,16.3,0.195,12.236,0.022,11.465,0.021,11.195,0.022,15.177,0.000425,16.4613,0.005287,14.0434,0.00104,10.596,0.022,10.628,0.019,10.053,0.046,9.368,,Berkeley_44,1445.439770745928,Cantat-Gaudin2020,4749.0,12.6757,
354208412,4.516188077767263e+18,289.309044414648,19.5364750372135,0.301886,15.6535,,,17.3123,0.0463,14.274,0.05,13.766,0.054,13.626,0.067,16.6393,0.000855,17.5726,0.00869,15.647,0.00381,,,,,,,,,Berkeley_44,1445.439770745928,Cantat-Gaudin2020,6381.0,3.39917,1.27
