tic,GAIA,ra,dec,plx,tmag,Bmag,e_Bmag,Vmag,e_Vmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,GAIAmag,e_GAIAmag,gaiabp,e_gaiabp,gaiarp,e_gaiarp,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,assoc,age,ref,teff,rstar,mstar
179693187,4.269381454274617e+18,286.933406469419,4.36822227121639,0.250919,15.1104,17.83,0.065,16.214,0.206,13.825,0.031,13.525,0.044,13.365,0.054,15.8425,0.000573,16.4596,0.003578,15.0064,0.00196,13.17,0.088,13.695,0.142,11.012,0.138,8.781,,Czernik_39,138.03842646028866,Cantat-Gaudin2020,7633.0,3.45616,1.78
179693208,4.2693814586250783e+18,286.925711535645,4.37015445198259,0.209409,14.3486,16.156,0.072,15.449,0.103,13.214,0.036,12.899,0.035,12.797,0.038,15.0079,0.000349,15.5923,0.002723,14.2395,0.001145,12.425,0.037,12.823,0.058,12.52,,8.604,,Czernik_39,138.03842646028866,Cantat-Gaudin2020,8985.0,5.25597,
179836412,4.269381488634444e+18,286.941943128285,4.38372820157669,0.339863,14.4536,17.35,0.064,15.914,0.08,13.213,0.03,12.799,0.035,12.566,0.033,15.1952,0.000532,15.8305,0.002461,14.3672,0.001821,,,,,,,,,Czernik_39,138.03842646028866,Cantat-Gaudin2020,7355.0,,
179836649,4.269381218106846e+18,286.96345492705,4.36292416278955,0.300525,14.7187,17.044,0.091,15.83,0.115,13.578,0.067,13.188,0.027,13.036,0.039,15.4158,0.000457,16.0175,0.0028,14.6273,0.00193,13.316,0.117,13.318,0.126,10.9,0.222,8.3,0.471,Czernik_39,138.03842646028866,Cantat-Gaudin2020,7824.0,3.42224,1.86
179836693,4.269381389905836e+18,286.950967469989,4.3593215309681,0.339707,14.6341,15.923,0.114,15.752,0.069,13.51,0.043,13.196,0.041,13.083,0.05,15.3305,0.000417,15.9386,0.001932,14.5539,0.001281,,,,,,,,,Czernik_39,138.03842646028866,Cantat-Gaudin2020,7703.0,3.18773,1.81
179836784,4.269381183747092e+18,286.960245313814,4.35141918715598,0.20613,14.5935,17.415,0.065,15.796,0.069,13.507,0.03,13.184,0.037,13.023,0.044,15.2844,0.000424,15.889,0.002357,14.5072,0.001236,,,,,,,,,Czernik_39,138.03842646028866,Cantat-Gaudin2020,7938.0,4.88994,1.91
179836900,4.269380805789976e+18,286.943238025331,4.34110592632293,0.260048,13.8581,,,14.899,0.092,12.864,0.048,12.534,0.051,12.495,0.054,14.4819,0.000274,15.0098,0.002102,13.7661,0.001147,,,,,,,,,Czernik_39,138.03842646028866,Cantat-Gaudin2020,7794.0,5.18467,
179836967,4.2693808057899694e+18,286.939128308537,4.33485210545295,0.185651,14.241,16.546,0.075,15.334,0.046,13.068,0.044,12.652,0.047,12.456,0.047,14.9404,0.000352,15.5202,0.002412,14.1304,0.002514,,,,,,,,,Czernik_39,138.03842646028866,Cantat-Gaudin2020,7682.0,6.17561,
179837012,4.269380771430227e+18,286.937877933669,4.33104885631574,0.215485,14.0908,16.814,0.0,15.224,0.137,13.053,0.026,12.737,0.027,12.626,0.025,14.7565,0.000338,15.3234,0.002102,14.0065,0.001018,12.335,0.042,12.474,0.052,11.898,,8.639,,Czernik_39,138.03842646028866,Cantat-Gaudin2020,7496.0,5.7625,
1785698005,4.2693809775680553e+18,286.918596128161,4.33527682888483,0.264476,15.3451,,,16.3357,0.0461,,,,,,,16.0067,0.000671,16.4459,0.010432,15.1246,0.002952,,,,,,,,,Czernik_39,138.03842646028866,Cantat-Gaudin2020,,,
1785704891,4.269384413562591e+18,286.923833763472,4.37704316051048,0.145478,16.0044,,,17.1913,0.0462,,,,,,,16.7636,0.000711,17.4082,0.006405,15.8892,0.008483,,,,,,,,,Czernik_39,138.03842646028866,Cantat-Gaudin2020,7985.0,2.97248,1.92
179166347,4.26935249335752e+18,286.664322807595,4.13454758744585,0.361099,14.361,16.197,0.046,15.271,0.115,12.615,0.037,11.824,0.036,11.696,0.044,14.9849,0.000439,15.5109,0.002039,14.2575,0.004514,,,,,,,,,NGC_6755,144.5439770745928,Cantat-Gaudin2020,8068.0,,
179167697,4.269358884269119e+18,286.641433079567,4.25387437399608,0.240594,14.3637,19.268,0.163,16.97,0.229,12.422,0.028,11.53,0.032,11.268,0.032,15.7016,0.000662,17.135,0.008352,14.4809,0.001213,10.875,0.027,10.933,0.027,11.603,,8.713,,NGC_6755,144.5439770745928,Cantat-Gaudin2020,4695.0,13.8956,
1785650902,4.26935249335752e+18,286.664322807595,4.13454758744585,0.361099,14.361,,,15.2832,0.0459,,,,,,,14.9849,0.000439,15.5109,0.002039,14.2575,0.004514,,,,,,,,,NGC_6755,144.5439770745928,Cantat-Gaudin2020,8068.0,,
179327404,4.2693593309457065e+18,286.711123027431,4.30082726703187,0.351063,14.8478,16.841,0.06,16.051,0.149,13.394,,13.04,0.059,12.846,0.065,15.5879,0.000537,16.2164,0.003038,14.7495,0.002846,11.988,0.032,12.19,0.044,12.364,,9.069,,NGC_6755,144.5439770745928,Cantat-Gaudin2020,7571.0,,
179329879,4.269351118967769e+18,286.722122422742,4.07789298533974,0.301046,13.3951,17.125,0.164,15.536,0.08,11.562,0.028,10.804,0.03,10.548,0.029,14.5579,0.00052,15.7539,0.003353,13.4413,0.001026,10.273,0.023,10.382,0.022,11.977,0.405,8.97,,NGC_6755,144.5439770745928,Cantat-Gaudin2020,4622.0,14.5013,
179331364,4.26929363077988e+18,286.774000068317,3.94203937609828,0.308447,15.34,17.413,0.095,16.343,0.15,14.133,0.071,13.859,0.07,12.9,,15.9616,0.000725,16.4513,0.004928,15.2208,0.002501,,,,,,,,,NGC_6755,144.5439770745928,Cantat-Gaudin2020,7532.0,2.24144,1.74
179327960,4.269378675485925e+18,286.818844606618,4.25141173798579,0.410228,14.5731,16.311,0.048,15.661,0.092,13.567,0.033,13.279,0.042,13.174,0.055,15.1657,0.000417,15.657,0.001633,14.4818,0.001211,,,,,,,,,NGC_6755,144.5439770745928,Cantat-Gaudin2020,7601.0,2.37801,1.77
179688707,4.269299368871597e+18,286.862055232889,3.95971585078005,0.26828,15.0169,19.459,0.166,16.765,0.206,13.404,0.042,12.627,0.04,12.406,0.044,16.0938,0.000906,17.1649,0.006527,15.0417,0.001734,,,,,,,,,NGC_6755,144.5439770745928,Cantat-Gaudin2020,4906.0,6.37426,
179688867,4.269299785523645e+18,286.894697611214,3.97542279419154,0.315662,13.318,14.684,0.0,14.179,0.103,12.444,0.023,12.235,0.025,12.153,0.029,13.8163,0.000279,14.2345,0.001925,13.2112,0.000982,12.032,0.032,12.157,0.041,10.886,0.271,8.231,,NGC_6755,144.5439770745928,Cantat-Gaudin2020,8644.0,4.78539,2.16
179689633,4.269303290217193e+18,286.854314351879,4.04302676405153,0.318419,12.8036,16.391,0.023,14.74,0.092,11.127,0.023,10.462,0.027,10.223,0.026,13.8626,0.000366,14.9184,0.002692,12.8338,0.001108,9.979,0.024,10.04,0.022,10.417,0.092,8.705,,NGC_6755,144.5439770745928,Cantat-Gaudin2020,4970.0,14.9349,
179689668,4.269303496375644e+18,286.845741269689,4.04627681288032,0.354797,14.7476,16.517,0.071,15.974,0.092,13.801,0.032,13.576,0.037,13.458,0.058,15.3376,0.000494,15.8366,0.00239,14.6518,0.001317,,,,,,,,,NGC_6755,144.5439770745928,Cantat-Gaudin2020,8036.0,2.51685,1.94
179689848,4.269304900775085e+18,286.8836729977,4.06219975730333,0.525196,15.1517,19.015,0.165,16.893,0.206,13.563,0.031,12.869,0.034,12.637,0.035,16.192,0.00072,17.226,0.00498,15.1614,0.002171,12.538,0.043,12.875,0.077,11.739,,7.923,,NGC_6755,144.5439770745928,Cantat-Gaudin2020,4680.0,3.2383,
179690786,4.269306691831546e+18,286.844089959147,4.15112497673514,0.319843,15.4471,17.974,0.063,16.47,1.133,14.321,0.021,14.021,0.031,13.94,0.055,16.1948,0.000656,16.8551,0.004766,15.3905,0.001591,,,,,,,,,NGC_6755,144.5439770745928,Cantat-Gaudin2020,6976.0,2.47426,1.53
179690955,4.2693537646675896e+18,286.857921149575,4.16802792476577,0.399621,11.8787,14.453,0.064,12.751,0.057,10.933,0.023,10.765,,10.61,0.025,12.419,0.000169,12.8768,0.001713,11.7794,0.000882,,,,,,,,,NGC_6755,144.5439770745928,Cantat-Gaudin2020,8351.0,7.94235,
179691056,4.269353730307922e+18,286.82738653374,4.17729727633662,0.34032,10.1527,14.147,0.014,12.142,0.034,8.503,0.02,7.777,0.026,7.504,0.02,11.2681,0.001443,12.4385,0.002589,10.2281,0.001272,7.257,0.03,7.366,0.019,7.285,0.018,7.208,0.115,NGC_6755,144.5439770745928,Cantat-Gaudin2020,4722.0,53.2438,
179691275,4.269377301096357e+18,286.888256722843,4.1981858050827,0.459321,16.3187,,,17.7171,0.0464,14.881,0.129,14.42,0.156,14.023,0.152,17.19,0.00078,17.9388,0.010973,16.2434,0.003476,,,,,,,,,NGC_6755,144.5439770745928,Cantat-Gaudin2020,5763.0,,
179691559,4.269377507254945e+18,286.894681027047,4.22231779945896,0.362859,14.1487,15.948,0.049,15.117,0.069,13.064,0.032,12.888,0.04,12.755,0.044,14.7619,0.00028,15.281,0.002553,14.0553,0.001258,12.472,0.05,12.631,0.044,10.997,,8.195,0.26,NGC_6755,144.5439770745928,Cantat-Gaudin2020,7886.0,3.34562,1.88
179691595,4.269377575974277e+18,286.865302060691,4.22569052392986,0.392017,15.6814,18.527,0.062,16.8995,0.046,14.541,0.023,14.223,0.048,14.201,0.086,16.4666,0.000658,17.15,0.005484,15.6212,0.002175,,,,,,,,,NGC_6755,144.5439770745928,Cantat-Gaudin2020,6475.0,1.97354,1.32
179691608,4.269377507254949e+18,286.897882951791,4.22727510191173,0.401518,15.1383,17.744,-0.329,16.273,0.138,14.127,0.043,13.932,0.039,13.755,0.068,15.7912,0.000598,16.3516,0.004195,15.0653,0.001918,,,,,,,,,NGC_6755,144.5439770745928,Cantat-Gaudin2020,7329.0,2.03584,1.66
179691663,4.269377507254963e+18,286.895345992673,4.23241541661582,0.401843,14.4402,16.092,0.016,15.496,0.08,13.525,0.021,13.337,0.022,13.204,0.026,15.011,0.000419,15.4882,0.002688,14.3437,0.002005,,,,,,,,,NGC_6755,144.5439770745928,Cantat-Gaudin2020,7972.0,2.51374,1.92
179692007,4.26937891600434e+18,286.864940990684,4.26595301146347,0.336269,13.7967,15.523,0.068,14.971,0.092,12.772,0.025,12.526,0.028,12.387,0.032,14.4319,0.00026,14.9753,0.001799,13.7133,0.001195,12.134,0.034,12.257,0.041,11.699,,8.98,,NGC_6755,144.5439770745928,Cantat-Gaudin2020,7667.0,4.33538,1.8
179692108,4.269378984723825e+18,286.870408395019,4.27432197044816,0.352068,15.3043,19.067,0.167,16.515,0.126,14.063,0.036,13.78,0.062,13.657,0.077,16.0526,0.000623,16.645,0.006282,15.1847,0.002639,,,,,,,,,NGC_6755,144.5439770745928,Cantat-Gaudin2020,6733.0,2.44092,1.44
179692169,4.2693790190835625e+18,286.878627224545,4.28017525051589,0.43787,15.066,17.227,0.091,16.123,0.206,13.864,0.066,13.636,0.06,13.425,0.054,15.772,0.000599,16.3668,0.004339,14.9905,0.003866,,,,,,,,,NGC_6755,144.5439770745928,Cantat-Gaudin2020,6734.0,2.10321,1.44
179692277,4.269379122162781e+18,286.887820933639,4.29012821126137,0.328663,15.6605,18.568,0.17,16.9802,0.0462,14.306,0.037,13.909,0.046,13.798,0.058,16.4948,0.000622,17.1906,0.008652,15.5668,0.00413,,,,,,,,,NGC_6755,144.5439770745928,Cantat-Gaudin2020,6300.0,2.49998,1.24
179692972,4.2693838981665126e+18,286.890307026811,4.34896408372141,0.37759,15.1784,16.931,0.479,16.52,0.195,14.067,0.047,13.792,0.057,13.636,0.07,15.899,0.000602,16.5304,0.003592,15.118,0.001774,,,,,,,,,NGC_6755,144.5439770745928,Cantat-Gaudin2020,7031.0,2.33004,1.55
179693202,4.269384207404239e+18,286.839991274831,4.36969569386989,0.358715,14.2491,16.654,0.064,15.46,0.103,13.126,0.023,12.773,0.023,12.636,0.028,14.9898,0.000345,15.6456,0.001488,14.1896,0.001248,12.579,0.044,12.765,0.045,12.032,,8.949,,NGC_6755,144.5439770745928,Cantat-Gaudin2020,7170.0,3.8527,1.6
1785689268,4.269377266736619e+18,286.874846397639,4.19026729567512,0.352563,14.6733,,,,,,,,,,,15.1033,0.000487,,0.0,,0.0,,,,,,,,,NGC_6755,144.5439770745928,Cantat-Gaudin2020,,,
1785689358,4.269377301096357e+18,286.888256722843,4.1981858050827,0.459321,16.3187,,,17.7171,0.0464,,,,,,,17.19,0.00078,17.9388,0.010973,16.2434,0.003476,,,,,,,,,NGC_6755,144.5439770745928,Cantat-Gaudin2020,5763.0,,
1785689779,4.269377472895225e+18,286.883680333974,4.22422638463205,0.310481,15.5141,,,16.6501,0.046,,,,,,,16.2561,0.000582,16.861,0.007584,15.4065,0.002875,,,,,,,,,NGC_6755,144.5439770745928,Cantat-Gaudin2020,7015.0,2.43897,1.54
179689802,4.2693048364053663e+18,286.902303500226,4.05919169396621,0.353025,15.147,17.56,0.064,16.421,0.069,13.996,0.023,13.625,0.024,13.508,0.045,15.8766,0.000554,16.5198,0.002231,15.0886,0.00133,,,,,,,,,NGC_6755,144.5439770745928,Cantat-Gaudin2020,7070.0,2.54506,1.56
179690522,4.2693056953989417e+18,286.921572805989,4.12564391725283,0.419168,16.5965,19.473,0.176,18.2194,0.0475,15.177,0.058,14.703,0.106,14.139,,17.5672,0.001083,18.4831,0.018071,16.5887,0.005135,,,,,,,,,NGC_6755,144.5439770745928,Cantat-Gaudin2020,5542.0,1.69219,0.98
179690759,4.269329987735367e+18,286.920258949545,4.1488792454549,0.344304,15.7099,,,16.9328,0.046,14.557,0.046,14.148,0.051,14.022,0.076,16.4942,0.000678,17.1882,0.005214,15.6488,0.002132,,,,,,,,,NGC_6755,144.5439770745928,Cantat-Gaudin2020,7049.0,2.16589,1.56
179691184,4.269330400052628e+18,286.915761465565,4.19045247382941,0.33013,14.3976,16.144,0.048,15.366,0.08,13.402,0.023,13.199,0.031,13.136,0.038,14.9818,0.000331,15.4816,0.002278,14.3019,0.001155,13.185,0.075,13.397,0.073,12.156,,8.805,,NGC_6755,144.5439770745928,Cantat-Gaudin2020,8208.0,3.14737,2.01
179691230,4.269330400013985e+18,286.916882073184,4.19518639064833,0.385109,15.4371,18.006,0.076,16.688,1.133,14.154,0.048,13.803,0.064,13.627,0.059,16.2302,0.000754,16.8931,0.00454,15.348,0.002356,,,,,,,,,NGC_6755,144.5439770745928,Cantat-Gaudin2020,6519.0,,
179691233,4.2693304687721175e+18,286.912978427635,4.19534516679057,0.430103,14.6936,16.802,0.067,15.721,0.115,13.59,0.026,13.367,0.037,13.161,0.043,15.3305,0.000381,15.8661,0.002206,14.6076,0.002012,,,,,,,,,NGC_6755,144.5439770745928,Cantat-Gaudin2020,7452.0,2.29157,1.71
179691310,4.269330468772153e+18,286.900151765854,4.20028690120032,0.368741,14.1626,16.109,0.014,15.269,0.08,13.073,0.033,12.861,0.048,12.715,0.044,14.8069,0.000294,15.3612,0.002095,14.0829,0.00114,,,,,,,,,NGC_6755,144.5439770745928,Cantat-Gaudin2020,7619.0,3.41122,1.78
179691372,4.269330503131872e+18,286.917030737218,4.20491752448091,0.348493,14.721,17.504,0.062,15.834,0.046,13.667,0.021,13.338,0.022,13.224,0.032,15.4107,0.000513,16.01,0.004154,14.6506,0.004809,,,,,,,,,NGC_6755,144.5439770745928,Cantat-Gaudin2020,7326.0,2.95793,1.66
179691380,4.269330468772153e+18,286.905494467621,4.20535753676326,0.392306,15.3837,17.507,0.072,16.468,0.252,14.262,0.037,13.966,0.044,13.875,0.056,16.0699,0.000655,16.6385,0.00328,15.2889,0.001952,,,,,,,,,NGC_6755,144.5439770745928,Cantat-Gaudin2020,7232.0,,
179691451,4.269330503131892e+18,286.913847458499,4.21129608454641,0.339506,15.7855,,,16.9624,0.0461,14.674,0.047,14.345,0.051,14.132,0.072,16.5489,0.000651,17.2181,0.008327,15.7259,0.00252,,,,,,,,,NGC_6755,144.5439770745928,Cantat-Gaudin2020,6818.0,2.05041,1.47
179691456,4.269330808012799e+18,286.933959062569,4.21154066302126,0.422553,14.3945,15.853,0.063,15.397,0.149,13.435,0.067,13.259,0.101,13.125,0.064,14.9366,0.000294,15.3785,0.00156,14.2996,0.001167,,,,,,,,,NGC_6755,144.5439770745928,Cantat-Gaudin2020,7721.0,2.33743,1.82
179691462,4.2693305031318897e+18,286.915525236856,4.21190043814637,0.399587,14.5728,15.474,0.075,15.663,0.069,13.594,0.041,13.457,0.043,13.287,0.054,15.1146,0.000378,15.5695,0.002424,14.4682,0.001077,,,,,,,,,NGC_6755,144.5439770745928,Cantat-Gaudin2020,8376.0,2.30271,2.07
179691496,4.2693308810889984e+18,286.928621929173,4.21622172978318,0.418071,13.1125,14.35,0.071,13.984,0.115,12.027,0.033,11.948,0.043,11.797,0.037,13.6735,0.000241,14.125,0.001872,13.0129,0.001375,11.365,0.026,11.522,0.022,10.955,0.163,8.737,,NGC_6755,144.5439770745928,Cantat-Gaudin2020,7584.0,4.37305,1.76
179691530,4.269377438535436e+18,286.910340301379,4.21941053767205,0.404092,11.8034,12.947,0.03,12.362,0.32,10.842,0.047,10.643,0.022,10.497,0.019,12.3446,0.000177,12.799,0.001338,11.7047,0.000882,,,,,,,,,NGC_6755,144.5439770745928,Cantat-Gaudin2020,8208.0,8.12821,
179691551,4.269377812134885e+18,286.919462670144,4.22124847856503,0.434022,12.1136,13.555,0.014,12.864,0.069,11.002,0.025,10.779,0.028,10.597,0.026,12.6764,0.00035,13.0739,0.006357,11.9598,0.009068,10.389,0.024,10.438,0.023,10.782,0.226,8.81,,NGC_6755,144.5439770745928,Cantat-Gaudin2020,7537.0,6.71166,
179691571,4.2693778164925553e+18,286.917392812442,4.2235798507753,0.416372,15.4536,16.514,0.09,16.628,0.15,14.397,0.063,13.971,,13.906,,16.1418,0.000598,16.7181,0.004148,15.3711,0.003696,,,,,,,,,NGC_6755,144.5439770745928,Cantat-Gaudin2020,6988.0,1.79453,1.53
179691609,4.2693778164925496e+18,286.928071185463,4.227445765247,0.326806,12.5682,14.101,0.015,13.419,0.092,11.67,0.022,11.507,0.025,11.405,0.025,13.0964,0.00034,13.541,0.001405,12.4645,0.001383,11.403,0.031,11.654,0.031,11.509,,8.625,,NGC_6755,144.5439770745928,Cantat-Gaudin2020,8442.0,6.82352,
179691705,4.269377816492577e+18,286.919781289172,4.23566052541954,0.391304,13.2267,14.185,0.07,14.145,0.137,12.24,0.032,12.009,0.05,11.839,0.052,13.7817,0.000215,14.2446,0.001309,13.1331,0.000822,,,,,,,,,NGC_6755,144.5439770745928,Cantat-Gaudin2020,7926.0,4.39726,1.9
179691740,4.269377850852302e+18,286.931931479083,4.23899378727104,0.460557,15.0995,17.544,0.065,16.318,0.183,14.076,0.025,13.771,0.036,13.696,0.044,15.7858,0.000592,16.3615,0.002913,15.0285,0.002443,,,,,,,,,NGC_6755,144.5439770745928,Cantat-Gaudin2020,6505.0,1.92829,1.33
179691777,4.2693779539319767e+18,286.937112001876,4.24212019908612,0.314973,15.5496,,,16.567,1.133,14.493,0.042,14.199,0.054,14.154,0.075,16.2708,0.000585,16.899,0.005484,15.4882,0.002283,,,,,,,,,NGC_6755,144.5439770745928,Cantat-Gaudin2020,6927.0,2.29939,1.51
179691778,4.269377919571811e+18,286.915906553911,4.24215508781896,0.372426,11.6883,13.275,0.023,12.578,0.046,10.726,0.023,10.565,0.028,10.414,0.023,12.2473,0.000156,12.7184,0.001187,11.5946,0.000847,10.227,0.025,10.222,0.022,10.033,0.112,8.083,0.294,NGC_6755,144.5439770745928,Cantat-Gaudin2020,8045.0,9.42993,
179691818,4.269377919571826e+18,286.911831523262,4.24645977432167,0.494177,15.4354,,,16.795,1.133,14.389,0.031,14.077,0.042,13.845,0.067,16.1595,0.000621,16.7747,0.005367,15.3685,0.002809,,,,,,,,,NGC_6755,144.5439770745928,Cantat-Gaudin2020,6370.0,1.64054,1.27
179691915,4.269378125730279e+18,286.90805740955,4.2560754148889,0.416988,13.7477,,,14.701,0.092,12.818,0.023,12.66,0.031,12.525,0.032,14.3114,0.000449,14.7851,0.001787,13.6564,0.00212,,,,,,,,,NGC_6755,144.5439770745928,Cantat-Gaudin2020,7923.0,3.30142,1.9
179692348,4.269379809357497e+18,286.932861782322,4.29665322592304,0.429873,13.9287,15.738,0.062,14.799,0.08,12.9,,12.493,,12.572,0.045,14.5015,0.000263,14.9533,0.004136,13.8271,0.002486,12.066,0.029,12.247,0.029,11.033,,8.351,,NGC_6755,144.5439770745928,Cantat-Gaudin2020,7285.0,2.97139,1.64
179692357,4.2693805652717686e+18,286.916002078319,4.29754299275745,0.41499,13.2825,14.724,0.03,14.184,0.103,12.417,0.022,12.26,0.03,12.163,0.028,13.7952,0.000234,14.2149,0.001119,13.1907,0.000952,12.084,0.029,12.231,0.035,11.295,,8.881,,NGC_6755,144.5439770745928,Cantat-Gaudin2020,7829.0,3.80935,1.86
179692637,4.269380668351007e+18,286.929386952339,4.32193025460971,0.352783,14.9254,11.498,0.057,15.751,0.058,13.909,0.038,13.719,0.041,13.648,0.056,15.5112,0.000599,15.9672,0.004329,14.8074,0.002359,,,,,,,,,NGC_6755,144.5439770745928,Cantat-Gaudin2020,7543.0,2.29266,1.75
179692662,4.2693807670795325e+18,286.930222376646,4.32381822517171,0.434311,14.199,,,15.191,0.195,13.181,0.045,12.928,0.046,12.835,0.053,14.7563,0.000273,15.1893,0.001688,14.0909,0.001921,,,,,,,,,NGC_6755,144.5439770745928,Cantat-Gaudin2020,7386.0,2.54233,1.68
179692946,4.269381046308209e+18,286.904657552896,4.34743850688808,0.335072,16.5102,19.806,0.175,17.972,0.0467,15.275,0.059,14.695,0.082,14.858,0.15,17.4104,0.000903,18.2307,0.013462,16.4781,0.005465,,,,,,,,,NGC_6755,144.5439770745928,Cantat-Gaudin2020,5932.0,1.84053,1.08
179692987,4.2693810119484513e+18,286.923695930997,4.35028160824388,0.32252,15.1767,17.638,0.077,16.185,0.149,14.206,0.047,14.002,0.061,13.938,0.078,15.7983,0.000538,16.3224,0.002582,15.0776,0.001895,,,,,,,,,NGC_6755,144.5439770745928,Cantat-Gaudin2020,7956.0,2.33986,1.91
179834976,4.269392281943495e+18,286.99053158296,4.51480027988172,0.362187,15.1502,17.317,0.008,16.666,1.133,13.979,0.036,13.599,0.04,13.383,0.044,15.8616,0.000507,16.4849,0.003665,15.0715,0.001468,,,,,,,,,NGC_6755,144.5439770745928,Cantat-Gaudin2020,7672.0,2.42139,1.8
179836527,4.269381321186354e+18,286.97336391952,4.37428549273492,0.339273,14.0666,15.87,0.112,15.22,0.069,13.023,0.027,12.716,0.025,12.587,0.028,14.6953,0.000289,15.2423,0.001612,13.9721,0.001297,12.373,0.04,12.511,0.049,11.956,,8.978,,NGC_6755,144.5439770745928,Cantat-Gaudin2020,8272.0,3.81547,2.03
