tic,GAIA,ra,dec,plx,tmag,Bmag,e_Bmag,Vmag,e_Vmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,GAIAmag,e_GAIAmag,gaiabp,e_gaiabp,gaiarp,e_gaiarp,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,assoc,age,ref,teff,rstar,mstar
443315989,3.006353691318025e+18,96.526593207804,-8.32503021096398,9.19002,12.9222,16.308,0.135,15.128,0.16,11.472,0.024,10.843,0.023,10.573,0.023,14.0661,0.000502,15.294,0.002836,12.9658,0.003362,10.453,0.024,10.426,0.022,10.284,0.073,8.728,,Hyades,650.0,Roeser2019,3531.0,0.541222,0.537291
143178438,3.007297312812516e+18,94.0841521828598,-8.12905924241248,16.1887,12.6946,16.521,0.058,15.066,0.035,11.138,0.022,10.548,0.023,10.276,0.019,13.9341,0.000508,15.3642,0.003041,12.7599,0.001997,10.123,0.023,9.998,0.02,9.893,0.046,8.716,,Hyades,650.0,Roeser2019,3377.0,0.397068,0.388167
443167338,3.0063860581914583e+18,95.7269785055663,-8.42365701448974,8.28476,14.3105,16.726,0.1,16.6936,0.0463,12.743,0.024,12.168,0.057,11.963,0.024,15.5322,0.001042,16.9207,0.006251,14.3706,0.002932,11.876,0.039,11.73,0.039,11.63,0.299,8.44,,Hyades,650.0,Roeser2019,3405.0,0.365113,0.351646
443252218,3.001350634236923e+18,96.2023791458113,-10.6071322141134,0.961803,16.4917,,,,,14.496,0.029,13.538,0.032,13.162,0.039,17.9256,0.002232,19.6823,0.058101,16.6061,0.004997,13.065,0.024,12.934,0.026,11.995,0.307,8.912,,BDSB91,14.125375446227554,Cantat-Gaudin2020,3735.0,1.87358,
443252245,3.001338986285637e+18,96.2514444965909,-10.5939066684994,1.03551,13.6959,15.886,0.057,14.92,0.103,12.543,0.026,12.116,0.027,11.958,0.023,14.4461,0.000463,15.1077,0.003742,13.6477,0.001216,11.821,0.022,11.775,0.022,12.087,0.406,8.857,,BDSB91,14.125375446227554,Cantat-Gaudin2020,6516.0,1.85736,1.34
443252258,3.0013405024100787e+18,96.2708272891865,-10.5841525339792,1.09526,16.3338,,,18.7437,0.0609,14.565,0.033,13.651,0.032,13.319,0.041,17.5782,0.003746,18.917,0.039892,16.3623,0.020265,13.237,0.025,13.153,0.028,12.237,0.496,8.765,,BDSB91,14.125375446227554,Cantat-Gaudin2020,4053.0,1.41824,
443252259,3.0013405324738785e+18,96.2558795436742,-10.5829997230474,0.828996,16.0919,19.915,0.172,18.1079,0.0493,14.459,0.036,13.645,0.033,13.393,0.041,17.2113,0.003393,18.3423,0.020603,16.1092,0.009813,13.255,0.024,13.179,0.028,12.046,,8.956,,BDSB91,14.125375446227554,Cantat-Gaudin2020,4553.0,1.5755,
443284306,3.0013589492937846e+18,96.3186696961523,-10.4900145802874,0.954052,16.5967,20.539,0.167,19.1109,0.0531,14.805,0.023,13.99,0.045,13.803,0.047,17.8612,0.004356,19.2868,0.026001,16.6394,0.011919,13.536,0.025,13.451,0.031,11.787,0.267,8.82,,BDSB91,14.125375446227554,Cantat-Gaudin2020,3942.0,1.48625,
443284312,3.0013532498729933e+18,96.2836057893743,-10.4959186800777,1.11526,14.6256,17.204,0.103,16.126,0.114,13.367,0.024,12.744,0.022,12.488,0.024,15.4751,0.00204,16.2543,0.007943,14.5787,0.005774,12.307,0.023,12.255,0.024,12.299,0.469,8.962,,BDSB91,14.125375446227554,Cantat-Gaudin2020,4832.0,1.49506,0.78
443284321,3.0013530780742984e+18,96.3043761346674,-10.5012654845721,1.12807,15.7021,19.612,0.171,17.4741,0.0469,14.184,0.03,13.353,0.023,13.126,0.038,16.7087,0.003377,17.7289,0.010188,15.6707,0.008326,13.021,0.024,12.986,0.028,11.706,0.297,8.257,,BDSB91,14.125375446227554,Cantat-Gaudin2020,4185.0,1.24464,0.65
443284354,3.001346820306093e+18,96.3826670214913,-10.5262602188349,1.08245,16.4585,,,19.0687,0.0563,14.651,0.032,13.83,0.035,13.553,0.051,17.7301,0.002192,19.219,0.033357,16.477,0.006665,13.287,0.03,13.221,0.036,11.804,,8.23,,BDSB91,14.125375446227554,Cantat-Gaudin2020,3757.0,1.35927,
443284364,3.001341150949251e+18,96.3285965713605,-10.5328229646251,1.017,15.8376,20.266,0.163,18.1598,0.0508,14.054,0.022,13.158,0.022,12.841,0.027,17.0836,0.002644,18.3595,0.024732,15.907,0.005925,12.589,0.023,12.435,0.025,11.249,0.256,7.363,0.137,BDSB91,14.125375446227554,Cantat-Gaudin2020,5045.0,1.62687,0.84
443284367,3.0013411552450867e+18,96.3337959920757,-10.534585239092,0.923526,15.1249,18.765,0.163,17.3053,0.104,12.581,0.023,11.425,0.022,10.572,0.021,16.3202,0.025434,17.4687,0.087675,15.1249,0.066001,9.307,0.023,8.667,0.02,6.911,0.018,5.099,0.032,BDSB91,14.125375446227554,Cantat-Gaudin2020,5320.0,2.22714,0.92
443284370,3.001341047869491e+18,96.3113915803447,-10.5370939963399,1.05743,12.1692,13.006,0.068,12.634,0.057,11.18,0.023,10.847,0.022,10.745,0.026,12.4139,0.000537,12.7078,0.001993,11.9423,0.001998,10.645,0.023,10.64,0.021,9.878,0.058,8.58,0.447,BDSB91,14.125375446227554,Cantat-Gaudin2020,,,
443284385,3.0013408460074465e+18,96.3241666810001,-10.5453616807095,0.964195,15.5313,19.649,0.17,17.8629,0.0498,13.762,0.046,12.852,0.056,12.541,0.044,16.7806,0.003879,18.0758,0.019624,15.6162,0.010013,12.306,0.027,12.318,0.027,11.348,0.224,8.413,,BDSB91,14.125375446227554,Cantat-Gaudin2020,5033.0,1.97904,
443284386,3.001340841712026e+18,96.3258633988538,-10.5454734667683,0.976831,16.325,,,18.9457,0.0675,14.357,0.029,13.439,0.035,13.115,0.038,17.6698,0.004099,19.0679,0.051762,16.3923,0.010485,12.877,0.035,12.869,0.036,12.163,0.473,8.638,,BDSB91,14.125375446227554,Cantat-Gaudin2020,4603.0,1.68596,
443284396,3.001340880367181e+18,96.3477608428522,-10.549956923656,1.009,13.5835,16.127,0.089,15.024,0.103,12.127,0.022,11.554,0.023,11.304,0.024,14.4483,0.000597,15.2546,0.004414,13.5427,0.002981,11.147,0.023,11.099,0.021,11.576,0.314,8.486,,BDSB91,14.125375446227554,Cantat-Gaudin2020,7488.0,2.34779,1.72
443284397,3.001341017806141e+18,96.3086836801475,-10.5509857140066,0.974343,14.8645,18.005,0.181,16.367,0.309,13.485,0.029,12.71,0.031,12.533,0.03,15.8129,0.001722,16.706,0.00666,14.845,0.003783,,,,,,,,,BDSB91,14.125375446227554,Cantat-Gaudin2020,6892.0,1.52724,1.5
443284400,3.001340846007448e+18,96.319322611006,-10.5516704742118,1.02409,16.1671,,,18.6051,0.0504,14.077,,13.27,0.045,12.986,0.038,17.4526,0.002012,18.7771,0.022696,16.237,0.006368,12.636,0.023,12.652,0.025,9.947,0.064,6.867,0.083,BDSB91,14.125375446227554,Cantat-Gaudin2020,4852.0,1.51684,0.79
443284403,3.001340841712119e+18,96.3234056946557,-10.5530874191647,1.13532,15.6518,19.839,0.167,17.657,0.0492,14.1,0.026,13.262,0.023,12.961,0.036,16.7806,0.002396,17.8853,0.021915,15.6783,0.006464,12.371,0.03,12.264,0.026,9.423,0.045,6.799,0.096,BDSB91,14.125375446227554,Cantat-Gaudin2020,5648.0,1.25421,1.0
443284408,3.001341013510811e+18,96.309607447015,-10.5540519872123,1.0397,12.3444,12.829,0.386,12.554,0.029,11.58,0.039,11.471,0.057,11.359,0.045,12.4731,0.000293,12.6996,0.001783,12.0858,0.001494,10.711,0.023,10.5,0.02,5.922,0.015,4.209,0.023,BDSB91,14.125375446227554,Cantat-Gaudin2020,,,
443284425,3.001340433690592e+18,96.305842509804,-10.5631897500733,,15.8765,19.558,0.164,17.7784,0.1114,13.514,0.026,12.393,0.027,11.745,0.026,16.8758,0.030455,17.7998,0.095863,15.5591,0.078216,10.735,0.023,10.262,0.02,6.244,0.017,3.998,0.028,BDSB91,14.125375446227554,Cantat-Gaudin2020,,,
443284426,3.001340811647712e+18,96.3139995053706,-10.5632458776949,1.00351,14.2911,18.872,0.163,16.137,0.24,12.423,0.029,11.47,0.025,10.745,0.024,15.3727,0.001556,16.3969,0.008066,14.2842,0.004752,9.595,0.023,8.925,0.02,6.016,0.015,3.922,0.028,BDSB91,14.125375446227554,Cantat-Gaudin2020,6010.0,2.39393,1.11
443284438,3.001340433690592e+18,96.3074287100228,-10.5683260709121,1.03396,12.2267,13.61,0.061,13.116,0.08,11.067,0.024,10.668,0.022,10.427,0.021,12.7707,0.000641,13.2355,0.003005,12.1071,0.002163,10.118,0.025,9.868,0.022,5.492,0.014,3.284,0.022,BDSB91,14.125375446227554,Cantat-Gaudin2020,9152.0,2.75022,2.32
443284467,3.00134032631544e+18,96.3100808679451,-10.5899203665745,0.986094,13.5198,15.868,0.1,14.742,0.149,12.324,0.023,11.874,0.023,11.654,0.021,14.2929,0.001719,15.0064,0.006517,13.4698,0.005085,11.538,0.023,11.56,0.023,11.092,0.179,8.658,,BDSB91,14.125375446227554,Cantat-Gaudin2020,7692.0,2.1708,1.81
443284480,3.001339471617925e+18,96.3092209981599,-10.6009872359619,1.0562,15.5424,19.752,0.165,17.6055,0.051,13.829,0.024,12.986,0.022,12.758,0.03,16.6866,0.004346,17.8478,0.024949,15.5863,0.012256,12.637,0.024,12.599,0.026,12.329,,8.659,,BDSB91,14.125375446227554,Cantat-Gaudin2020,4816.0,1.60807,
443284486,3.0013395059776614e+18,96.3250370675422,-10.6036624109997,0.999046,16.1854,20.569,0.163,18.8114,0.0545,14.263,0.026,13.293,0.025,13.007,0.034,17.5261,0.002459,18.9983,0.030118,16.3126,0.008727,12.9,0.024,12.871,0.026,11.381,0.239,8.768,,BDSB91,14.125375446227554,Cantat-Gaudin2020,4441.0,1.77587,
443284528,3.0013391623802844e+18,96.3184887175748,-10.637925700069,1.11655,11.8811,13.13,0.061,12.618,0.057,11.106,0.023,10.934,0.022,10.794,0.021,12.3554,0.000323,12.7205,0.002318,11.8105,0.001123,10.687,0.022,10.61,0.021,8.347,0.028,6.462,0.077,BDSB91,14.125375446227554,Cantat-Gaudin2020,6359.0,2.68098,1.26
443288089,3.0013459999681884e+18,96.3994193568025,-10.5426322397905,1.0174,15.5821,19.646,0.167,17.915,0.0532,13.807,0.03,12.982,0.025,12.693,0.027,16.7943,0.004404,18.134,0.027924,15.63,0.012024,12.625,0.023,12.486,0.024,12.397,0.495,8.912,,BDSB91,14.125375446227554,Cantat-Gaudin2020,4010.0,2.00476,
443288129,3.00134620183082e+18,96.4085273995708,-10.5127040417044,0.919737,15.9049,18.794,0.191,17.7121,0.0472,14.35,0.065,13.592,0.066,13.366,0.059,16.9362,0.002085,17.9662,0.011954,15.8935,0.009256,13.298,0.03,13.288,0.034,11.997,,8.741,,BDSB91,14.125375446227554,Cantat-Gaudin2020,4434.0,1.3685,0.69
443288215,3.0013477523148227e+18,96.4144586670731,-10.4563897161198,1.0453,14.1373,16.725,0.102,15.645,0.149,12.753,0.029,12.039,0.023,11.876,0.023,15.011,0.001508,15.8368,0.006139,14.1078,0.00322,11.801,0.023,11.773,0.021,11.943,0.27,8.959,,BDSB91,14.125375446227554,Cantat-Gaudin2020,4748.0,2.08329,
443153279,3.007965605425848e+18,95.4803708908592,-6.35540119917913,0.076343,10.7287,14.777,0.035,12.859,0.069,8.919,0.023,7.957,0.027,7.728,0.031,11.8338,0.002016,13.1449,0.00928,10.72,0.004818,7.585,0.031,7.747,0.021,7.553,0.018,7.554,0.154,Berkeley_73,1412.5375446227556,Cantat-Gaudin2020,3732.0,87.2154,
443153319,3.0079657471631155e+18,95.4968117102649,-6.33554120185394,0.181802,16.8779,18.118,0.343,17.654,0.134,16.065,0.078,15.916,0.128,15.477,0.207,17.3409,0.001777,17.6867,0.014732,16.8013,0.017137,,,,,,,,,Berkeley_73,1412.5375446227556,Cantat-Gaudin2020,6129.0,0.909376,1.16
443153327,3.007965742866005e+18,95.4973951503744,-6.33208066307474,0.170082,15.7267,16.649,0.114,16.232,0.298,14.915,0.039,14.56,0.045,14.243,0.072,16.0849,0.001182,16.3303,0.008948,15.6423,0.003632,14.228,0.028,14.075,0.042,12.175,,8.964,,Berkeley_73,1412.5375446227556,Cantat-Gaudin2020,6829.0,1.68812,1.47
443153232,3.00795357951855e+18,95.5146237358387,-6.38149733583491,0.296052,16.5975,17.677,0.128,17.3016,0.0461,15.776,0.067,15.567,0.106,15.175,0.168,17.1099,0.00139,17.513,0.010757,16.53,0.009252,,,,,,,,,Berkeley_73,1412.5375446227556,Cantat-Gaudin2020,6042.0,1.02722,1.12
443153267,3.007965437925472e+18,95.5209972215375,-6.3617447801335,0.366108,14.3971,15.05,0.022,15.024,0.32,13.614,0.023,13.318,0.022,13.23,0.044,14.8976,0.000465,15.2935,0.002025,14.3337,0.001887,13.213,0.033,13.195,0.038,12.397,,8.446,,Berkeley_73,1412.5375446227556,Cantat-Gaudin2020,6108.0,2.53737,1.15
443153272,3.00796543792581e+18,95.5096288144798,-6.35980110083965,0.187733,17.213,17.969,0.177,17.7667,0.0464,16.719,0.142,16.057,0.154,16.828,,17.6315,0.002006,17.9625,0.013693,17.158,0.018958,,,,,,,,,Berkeley_73,1412.5375446227556,Cantat-Gaudin2020,6671.0,0.687342,1.41
443153277,3.007965506645596e+18,95.5094865909157,-6.35630323775798,0.56063,16.6933,17.928,0.13,17.3994,0.0467,15.729,0.068,15.361,0.09,15.454,0.217,17.2069,0.001366,17.611,0.019836,16.6258,0.014591,15.476,0.043,15.502,0.113,12.644,,9.049,,Berkeley_73,1412.5375446227556,Cantat-Gaudin2020,6015.0,0.62855,1.11
443153294,3.0079669497539533e+18,95.5389006080176,-6.34501329260416,0.157127,15.752,16.984,0.041,16.121,1.133,15.036,0.047,14.734,0.056,14.881,0.123,16.206,0.003366,16.5493,0.014765,15.6795,0.021029,14.791,0.035,14.705,0.057,12.579,,8.672,,Berkeley_73,1412.5375446227556,Cantat-Gaudin2020,6359.0,1.9972,1.26
443153310,3.007967014176318e+18,95.5204207906947,-6.33759594709061,-0.0669329,17.4709,18.454,0.189,18.0635,0.0468,16.69,0.152,16.2,0.192,15.276,,17.9151,0.002583,18.2694,0.016572,17.4201,0.02498,16.474,0.078,17.249,,12.714,,8.972,,Berkeley_73,1412.5375446227556,Cantat-Gaudin2020,6255.0,0.78543,1.22
443153314,3.007965742865997e+18,95.5035099633263,-6.33706729814425,0.0276885,16.9419,17.856,0.138,17.49,0.0465,16.079,0.084,15.696,0.126,15.588,,17.3575,0.00129,17.6776,0.024492,16.8827,0.012776,16.09,0.057,16.33,0.218,12.354,,9.072,,Berkeley_73,1412.5375446227556,Cantat-Gaudin2020,6446.0,1.04167,1.31
443153328,3.007967014176358e+18,95.5240988514911,-6.33143836872259,0.112919,16.654,17.756,0.129,17.1973,0.046,15.979,0.07,15.784,0.118,15.899,,17.0665,0.001791,17.3804,0.009869,16.5916,0.009115,15.846,0.049,16.767,0.336,12.617,,8.717,,Berkeley_73,1412.5375446227556,Cantat-Gaudin2020,6463.0,1.12709,1.31
443153330,3.0079672203347574e+18,95.5174344066034,-6.33024281986854,-0.0517471,17.3055,18.019,0.17,17.8629,0.0474,16.465,0.13,16.023,0.165,16.364,,17.7272,0.002321,18.0145,0.039491,17.2082,0.013572,,,,,,,,,Berkeley_73,1412.5375446227556,Cantat-Gaudin2020,6405.0,0.874046,1.29
443153338,3.007967220335516e+18,95.5199382321854,-6.32750786087334,0.424912,16.8716,16.886,0.14,17.4537,0.0462,16.168,0.101,15.988,0.144,16.384,,17.3092,0.001791,17.6512,0.01689,16.8148,0.007196,,,,,,,,,Berkeley_73,1412.5375446227556,Cantat-Gaudin2020,6285.0,0.642262,1.23
443153339,3.007967224631859e+18,95.5214347786629,-6.32705151216852,0.140019,16.6724,17.165,0.142,17.2422,0.0461,15.938,0.096,15.838,0.135,15.338,,17.1021,0.001186,17.4287,0.011442,16.6072,0.009648,,,,,,,,,Berkeley_73,1412.5375446227556,Cantat-Gaudin2020,6349.0,1.10997,1.26
443153345,3.007967052833159e+18,95.5434893058132,-6.32485164140172,0.172607,14.1973,16.736,0.054,15.342,0.149,13.011,0.026,12.352,0.023,12.213,0.027,14.9741,0.00063,15.6995,0.003536,14.1489,0.000873,12.094,0.022,12.174,0.023,12.077,0.305,8.937,,Berkeley_73,1412.5375446227556,Cantat-Gaudin2020,4576.0,7.27001,
443153346,3.007967224631858e+18,95.5213468662014,-6.32396102255911,0.220869,17.1888,17.766,0.169,17.7569,0.0463,16.533,0.132,16.322,0.199,15.101,,17.6174,0.00175,17.9505,0.017101,17.1313,0.014202,,,,,,,,,Berkeley_73,1412.5375446227556,Cantat-Gaudin2020,6352.0,0.706205,1.26
443153351,3.00796722463186e+18,95.5083574410895,-6.32262700167031,0.0404187,14.6554,17.418,0.101,15.832,0.069,13.487,0.024,12.844,0.022,12.739,0.027,15.4291,0.000678,16.1414,0.005236,14.6074,0.001341,12.624,0.023,12.658,0.025,11.921,0.29,8.729,,Berkeley_73,1412.5375446227556,Cantat-Gaudin2020,4699.0,9.10023,
443153354,3.0079672589915955e+18,95.5225407076017,-6.3222675492586,-0.0156623,16.767,,,17.2815,0.0465,15.95,0.088,15.917,0.151,15.545,,17.1605,0.001814,17.3968,0.024293,16.6436,0.011723,,,,,,,,,Berkeley_73,1412.5375446227556,Cantat-Gaudin2020,6592.0,1.12271,1.37
443153355,3.0079672589915945e+18,95.5260829822348,-6.32199343566833,-0.161787,17.0241,17.456,0.155,17.5897,0.0462,16.287,0.115,16.125,0.148,16.276,,17.451,0.001909,17.7767,0.014092,16.9601,0.008973,,,,,,,,,Berkeley_73,1412.5375446227556,Cantat-Gaudin2020,6410.0,1.1751,1.29
443153359,3.007967293351338e+18,95.5047817946733,-6.32131284013738,0.0279866,14.5568,16.235,0.113,15.75,0.149,13.416,0.03,12.842,0.031,12.657,0.03,15.3008,0.000676,15.9724,0.004191,14.5087,0.001551,12.536,0.023,12.598,0.025,12.158,0.431,8.375,,Berkeley_73,1412.5375446227556,Cantat-Gaudin2020,4879.0,9.25596,
443153364,3.007967254696524e+18,95.5217887415288,-6.31883749796981,0.280347,17.4723,,,18.0577,0.0467,16.685,0.231,16.157,0.251,14.959,,17.912,0.002225,18.2204,0.022866,17.3799,0.016454,,,,,,,,,Berkeley_73,1412.5375446227556,Cantat-Gaudin2020,6278.0,,
443153367,3.007967258991594e+18,95.5218793933424,-6.31716829455121,0.244201,16.2582,13.108,0.123,16.636,1.133,15.607,0.105,15.378,0.182,15.082,0.189,16.6904,0.001307,17.0165,0.006988,16.1903,0.007459,,,,,,,,,Berkeley_73,1412.5375446227556,Cantat-Gaudin2020,6330.0,1.20771,1.25
443153368,3.0079672546951537e+18,95.5201243328517,-6.31708738522168,-0.202486,17.1487,17.53,0.162,17.7257,0.047,16.522,0.126,15.875,0.134,15.403,,17.5829,0.002075,17.9072,0.02421,17.0766,0.024751,,,,,,,,,Berkeley_73,1412.5375446227556,Cantat-Gaudin2020,6362.0,1.10297,1.27
443153369,3.007967258991593e+18,95.5233306205157,-6.31697641461834,0.0650719,13.5663,13.31,0.101,14.706,0.16,12.433,0.028,11.855,0.027,11.699,0.024,14.3029,0.000488,14.9623,0.004425,13.516,0.002003,11.539,0.022,11.594,0.022,11.617,0.2,8.853,,Berkeley_73,1412.5375446227556,Cantat-Gaudin2020,4937.0,15.0918,
443153375,3.007967254696524e+18,95.5240944785057,-6.31521435058163,0.166681,16.4171,,,17.0324,0.046,15.698,0.083,15.358,0.102,14.866,0.13,16.8756,0.001326,17.2261,0.005661,16.3493,0.006168,,,,,,,,,Berkeley_73,1412.5375446227556,Cantat-Gaudin2020,6161.0,1.26041,1.17
443153381,3.007967323414004e+18,95.5136769847607,-6.31449987378355,-0.270147,17.0966,18.275,0.156,17.7046,0.0468,16.39,0.11,16.603,,16.719,,17.5505,0.00181,17.9103,0.022934,17.042,0.018041,,,,,,,,,Berkeley_73,1412.5375446227556,Cantat-Gaudin2020,6234.0,1.21561,1.21
443153383,3.007967254694526e+18,95.5209016933642,-6.31376466343239,0.104726,13.2514,15.452,0.106,14.571,0.114,11.939,0.023,11.205,0.023,11.045,0.021,14.0767,0.000473,14.8764,0.002823,13.2081,0.001319,10.934,0.022,11.029,0.021,10.906,0.105,8.871,,Berkeley_73,1412.5375446227556,Cantat-Gaudin2020,4399.0,17.159,
443153384,3.007967327711071e+18,95.5171531014496,-6.31367542800233,0.0693081,16.7833,16.442,0.123,17.2872,0.0461,16.025,0.084,15.623,0.114,15.69,0.248,17.1697,0.001782,17.4392,0.012994,16.6991,0.011465,,,,,,,,,Berkeley_73,1412.5375446227556,Cantat-Gaudin2020,6638.0,1.08695,1.39
443153391,3.0079673620708024e+18,95.5329150162843,-6.31052731687045,0.43484,15.8838,16.728,0.093,16.481,1.133,15.033,0.033,14.655,0.049,14.512,0.093,16.4494,0.001264,16.9041,0.006088,15.8144,0.004072,14.471,0.03,14.609,0.057,12.655,,8.529,,Berkeley_73,1412.5375446227556,Cantat-Gaudin2020,5586.0,1.25224,0.99
443153395,3.0079673620708014e+18,95.5334438901078,-6.30867069407019,0.189299,16.2779,17.002,0.12,16.8408,0.0461,15.548,0.057,15.342,0.098,15.659,0.244,16.7027,0.001428,17.0169,0.012416,16.2024,0.007628,,,,,,,,,Berkeley_73,1412.5375446227556,Cantat-Gaudin2020,6537.0,1.31672,1.35
443153396,3.007967327711071e+18,95.5108425384184,-6.30859139299356,0.0629864,15.7608,16.673,0.008,16.011,0.032,15.046,0.061,14.735,0.078,14.627,0.1,16.227,0.001343,16.5914,0.005624,15.6993,0.005658,14.366,0.027,14.53,0.047,12.434,,8.824,,Berkeley_73,1412.5375446227556,Cantat-Gaudin2020,6154.0,2.38838,1.17
443153398,3.00796732771107e+18,95.5121653644975,-6.30789657716219,0.054179,17.0146,16.699,0.052,16.001,0.06,16.107,0.104,15.962,0.167,14.949,,17.4324,0.001844,17.7549,0.014869,16.9561,0.009544,,,,,,,,,Berkeley_73,1412.5375446227556,Cantat-Gaudin2020,6429.0,0.963762,1.3
443153402,3.0079674264932265e+18,95.5256423303883,-6.30652504011351,-0.076263,15.7965,16.86,0.116,16.326,1.133,15.059,0.041,14.876,0.056,14.668,0.104,16.2535,0.001225,16.5992,0.006367,15.7205,0.005658,14.733,0.03,14.959,0.072,12.415,,8.978,0.503,Berkeley_73,1412.5375446227556,Cantat-Gaudin2020,6549.0,2.97513,1.35
443153439,3.007967460852985e+18,95.5287203321076,-6.29014215056637,0.0965554,16.8212,17.715,0.139,17.3804,0.046,16.182,0.088,15.873,0.129,15.994,,17.2435,0.001342,17.5633,0.008839,16.7528,0.00703,15.89,0.047,16.159,0.165,12.206,,8.877,,Berkeley_73,1412.5375446227556,Cantat-Gaudin2020,6588.0,1.09112,1.37
710012529,3.0079672546945275e+18,95.515544595793,-6.31732114221425,-0.305128,17.4377,,,18.0913,0.0473,,,,,,,17.9177,0.002574,18.3122,0.031575,17.3829,0.013043,,,,,,,,,Berkeley_73,1412.5375446227556,Cantat-Gaudin2020,6806.0,0.958127,1.46
710012543,3.007967258988522e+18,95.5228781837206,-6.31967145570978,0.238212,17.4522,,,18.0658,0.0467,,,,,,,17.9071,0.00213,18.2325,0.01969,17.3496,0.019074,,,,,,,,,Berkeley_73,1412.5375446227556,Cantat-Gaudin2020,6945.0,,
710012548,3.0079672589915924e+18,95.5197951536984,-6.31364504761623,0.194965,16.5844,,,17.1874,0.0462,,,,,,,17.0324,0.001508,17.3503,0.010766,16.4793,0.014893,,,,,,,,,Berkeley_73,1412.5375446227556,Cantat-Gaudin2020,7016.0,1.09052,1.55
143125461,3.005013725943777e+18,93.9432125536809,-8.74537252914732,1.01222,13.3627,14.672,0.031,13.99,0.126,12.612,0.024,12.372,0.023,12.274,0.023,13.8424,0.00031,14.2215,0.001702,13.2991,0.002154,12.221,0.023,12.236,0.022,12.056,0.369,8.836,,FSR_1117,15.488166189124827,Cantat-Gaudin2020,6463.0,1.49727,1.31
