tic,GAIA,ra,dec,plx,tmag,Bmag,e_Bmag,Vmag,e_Vmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,GAIAmag,e_GAIAmag,gaiabp,e_gaiabp,gaiarp,e_gaiarp,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,assoc,age,ref,teff,rstar,mstar
403559854,4.265623980714573e+18,286.447003228527,-0.313702026312587,0.632536,13.3955,14.159,0.049,13.851,0.092,12.736,0.034,12.527,0.047,12.43,0.037,13.7319,0.0008,13.9673,0.002075,13.2939,0.002326,11.908,0.03,11.981,0.026,11.529,0.31,9.269,0.533,UBC_114,50.118723362727245,Cantat-Gaudin2020,7800.0,1.8866,1.85
403974429,4.2626210383068447e+18,286.461105634895,-0.376435454612793,0.63916,11.9226,12.492,0.024,12.225,0.069,11.471,0.026,11.358,0.026,11.363,0.024,12.1263,0.000254,12.283,0.00392,11.8283,0.001198,11.189,0.025,11.223,0.024,10.84,0.107,9.127,,UBC_114,50.118723362727245,Cantat-Gaudin2020,9209.0,3.08544,2.33
403973715,4.2626181864534656e+18,286.505078825698,-0.44832052872925,0.619399,13.6613,14.824,0.043,14.212,0.115,12.95,0.029,12.738,0.04,12.632,0.034,14.0904,0.000333,14.4232,0.003161,13.5888,0.001407,12.462,0.028,12.544,0.036,11.62,0.297,8.692,,UBC_114,50.118723362727245,Cantat-Gaudin2020,7058.0,1.93974,1.56
403975553,4.265647925098106e+18,286.525969822149,-0.263376970140478,0.614414,13.1383,13.898,0.032,13.516,0.114,12.589,0.026,12.477,0.028,12.377,0.026,13.4338,0.000381,13.6514,0.002257,13.0522,0.002237,12.166,0.027,12.291,0.028,12.425,,9.124,,UBC_114,50.118723362727245,Cantat-Gaudin2020,8002.0,2.06915,1.93
181320577,4.264306623991982e+18,287.83353901713,0.715712785212521,1.65365,8.4629,9.161,0.0,8.83,0.03,8.044,0.023,8.01,0.051,7.964,0.017,8.72944,0.000468,8.94864,0.001598,8.39043,0.002151,7.9,0.024,7.943,0.02,8.0,0.022,7.805,0.217,Theia40,72.44359600749905,Kounkel2020,8478.0,6.59972,
180448847,4.2641933399346734e+18,287.25477790766,0.291952926735328,1.06081,12.0021,12.849,0.54,12.633,0.043,11.235,0.025,11.063,0.026,10.966,0.023,12.3583,0.000233,12.5641,0.006002,11.8596,0.007058,10.852,0.023,10.878,0.021,11.055,0.14,8.671,,Theia154,69.18309709189363,Kounkel2020,7556.0,2.23069,1.75
179523394,4.267187550615189e+18,286.883706628926,0.364711254671468,1.07128,12.9905,14.514,0.043,13.866,0.092,12.161,0.024,11.955,0.026,11.84,0.024,13.511,0.000258,13.9399,0.001259,12.9204,0.001056,11.845,0.027,11.901,0.027,12.335,,8.895,,Theia154,69.18309709189363,Kounkel2020,7190.0,1.77072,1.61
180006982,4.264160290209439e+18,287.012458833759,0.075133167177232,1.10423,12.0426,13.066,0.045,12.6,0.057,11.446,0.026,11.297,0.028,11.181,0.023,12.3999,0.000186,12.678,0.001411,11.9589,0.000811,11.068,0.023,11.12,0.022,12.012,0.375,8.683,,Theia154,69.18309709189363,Kounkel2020,7921.0,2.12088,1.9
179944634,4.267282765790249e+18,286.99992046757,0.948994046651422,0.778791,10.6182,11.461,0.151,11.034,0.011,10.074,0.021,9.962,0.024,9.927,0.02,10.9132,0.000743,11.1666,0.003319,10.5157,0.002124,,,,,,,,,Theia154,69.18309709189363,Kounkel2020,9815.0,5.28209,
180011811,4.2672159704541015e+18,287.101240961368,0.554694871286044,0.891459,11.8451,12.611,0.426,12.045,0.029,11.121,0.041,10.975,0.065,10.835,0.048,12.2511,0.000189,12.5698,0.002035,11.7517,0.000667,10.792,0.032,10.844,0.033,10.696,0.133,8.237,0.405,Theia154,69.18309709189363,Kounkel2020,7994.0,3.07864,1.93
