tic,GAIA,ra,dec,plx,tmag,Bmag,e_Bmag,Vmag,e_Vmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,GAIAmag,e_GAIAmag,gaiabp,e_gaiabp,gaiarp,e_gaiarp,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,assoc,age,ref,teff,rstar,mstar
72919538,3.0239918506910607e+18,86.5169772933279,-3.52675284697085,9.51695,13.7641,18.265,0.162,16.602,0.206,12.071,0.024,11.464,0.025,11.188,0.025,15.095,0.000872,16.7425,0.005664,13.8512,0.002442,11.045,0.022,10.879,0.021,10.705,0.094,8.787,,Hyades,650.0,Jerabkova2021,3235.0,0.43136,0.42638
66528162,3.01600224944618e+18,86.4720770970434,-6.71238225993752,14.9741,16.6704,,,,,14.453,0.033,13.82,0.039,13.431,0.039,18.314,0.00172,20.5229,0.104963,16.8191,0.007642,13.202,0.025,13.003,0.029,12.465,,9.139,,Hyades,650.0,Lodieu2019,2898.0,0.130504,0.105255
50749303,3.2168183588156e+18,83.0734845395435,-2.61673028663156,15.4832,12.601,16.785,0.125,15.232,0.075,10.945,0.027,10.391,0.024,10.114,0.026,13.9018,0.000633,15.4688,0.004172,12.6807,0.001615,9.949,0.023,9.793,0.021,9.692,0.094,8.071,,Hyades,650.0,Roeser2019,3285.0,0.434262,0.429551
427346661,3.216917555379971e+18,83.4564837436246,-2.43901041667338,14.0095,13.6649,17.844,0.166,15.15,0.2,12.042,0.023,11.427,0.03,11.171,0.021,14.9607,0.000877,16.5103,0.009244,13.7424,0.002308,10.971,0.024,10.81,0.021,10.612,0.094,8.655,,Hyades,650.0,Roeser2019,3295.0,0.321655,0.301463
712835862,3.2164864781020954e+18,84.6887752555575,-2.59479443730742,2.30947,16.5102,,,17.1232,0.0981,,,,,,,16.9673,0.035412,16.5348,0.25339,15.6607,0.032777,,,,,,,,,UBC_17b,11.481536214968818,Cantat-Gaudin2020,,,
4380584,3.209355694222478e+18,81.6551487624494,-5.1478338415069,2.1512,11.5911,12.227,0.32,11.715,0.022,11.055,0.024,10.845,0.024,10.813,0.023,11.947,0.00027,12.2105,0.00183,11.5327,0.000905,10.758,0.023,10.791,0.02,10.985,0.124,8.712,,Theia13,4.897788193684466,Kounkel2020,6574.06,1.33959,1.37
50527976,3.2097635786777426e+18,81.958652010109,-4.52427730366211,3.01575,12.3882,,,13.3987,0.046,11.352,0.032,10.776,0.031,10.663,0.024,13.0638,0.001757,13.6626,0.005634,12.3287,0.00425,10.64,0.04,10.629,0.037,10.6,0.104,8.359,,Theia13,4.897788193684466,Kounkel2020,4778.0,1.22414,0.77
199779639,3.209034331886813e+18,81.9429071366565,-6.00609824979042,2.77912,12.8135,,,14.0433,0.0462,11.713,0.03,11.069,0.031,10.883,0.029,13.5855,0.002197,14.3271,0.007038,12.7525,0.005965,,,,,,,,,Theia13,4.897788193684466,Kounkel2020,4248.61,1.38852,0.66
199752405,3.20885865054454e+18,81.9027714330842,-6.60685443130331,3.02936,13.8488,13.559,0.11,15.4092,0.0486,11.183,,10.699,,11.446,0.019,14.746,0.002517,15.6404,0.021688,13.7295,0.010025,11.757,0.09,11.754,0.091,10.663,0.527,7.115,,Theia13,4.897788193684466,Kounkel2020,3956.0,0.928391,0.62
4379632,3.210737544117799e+18,81.6780521798476,-3.58173112704252,2.76047,9.9655,10.41,0.072,10.22,0.006,9.708,0.026,9.63,0.022,9.597,0.023,10.111,0.000554,10.2409,0.00108,9.91529,0.001125,9.543,0.023,9.549,0.02,9.405,0.037,8.803,,Theia13,4.897788193684466,Kounkel2020,7827.14,1.97391,1.86
