tic,GAIA,ra,dec,plx,tmag,Bmag,e_Bmag,Vmag,e_Vmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,GAIAmag,e_GAIAmag,gaiabp,e_gaiabp,gaiarp,e_gaiarp,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,assoc,age,ref,teff,rstar,mstar
354207128,4.5161808965819e+18,289.292252035314,19.4688508182829,0.302607,16.0443,19.434,0.168,17.5248,0.0467,14.695,0.034,14.278,0.046,14.212,0.065,16.9472,0.000836,17.8002,0.013437,16.0218,0.0041,13.996,0.031,14.29,0.047,11.963,,8.975,,Berkeley_44,1445.439770745928,Cantat-Gaudin2020,7184.0,2.49169,1.61
370784886,2.0177319000632028e+18,292.591184385801,20.4070995583422,0.27925,13.8059,16.751,0.06,15.118,0.08,12.605,0.022,12.295,0.022,12.093,0.023,14.5891,0.000253,15.3052,0.001834,13.7481,0.000912,12.002,0.03,12.0,0.037,11.857,,8.734,,NGC_6802,660.6934480075965,Cantat-Gaudin2020,7711.0,6.32849,
370785871,2.017722416774699e+18,292.559884818045,20.3126683511571,0.211957,14.9487,17.086,0.066,16.271,0.15,13.36,0.03,12.464,,12.193,,15.6791,0.000466,16.3327,0.002772,14.8777,0.00131,,,,,,,,,NGC_6802,660.6934480075965,Cantat-Gaudin2020,7788.0,,
370785938,2.0177224167746872e+18,292.565268797082,20.3067684077334,0.30416,14.6101,16.836,0.067,16.033,0.195,13.42,0.029,13.082,0.031,12.934,0.03,15.3865,0.000425,16.0615,0.002001,14.5363,0.001491,12.781,0.037,13.042,0.041,12.102,,8.814,,NGC_6802,660.6934480075965,Cantat-Gaudin2020,7109.0,3.99422,1.58
370786917,2.0177206944397727e+18,292.582758490597,20.2284664148528,0.305683,14.4465,,,15.27,0.07,13.14,0.051,12.857,0.074,12.746,0.108,15.1285,0.000291,15.6972,0.006608,14.345,0.004395,,,,,,,,,NGC_6802,660.6934480075965,Cantat-Gaudin2020,7584.0,3.75148,1.76
370787964,2.0176717361558963e+18,292.563005253213,20.1343844706203,0.289988,15.6649,18.307,0.068,16.949,0.046,14.451,0.034,14.08,0.043,13.947,0.061,16.4783,0.000548,17.2137,0.005962,15.6159,0.002041,,,,,,,,,NGC_6802,660.6934480075965,Cantat-Gaudin2020,7079.0,2.69237,1.57
1851275310,2.017722416774699e+18,292.559884818045,20.3126683511571,0.211957,14.9487,,,16.0734,0.0459,,,,,,,15.6791,0.000466,16.3327,0.002772,14.8777,0.00131,,,,,,,,,NGC_6802,660.6934480075965,Cantat-Gaudin2020,7788.0,,
370785580,2.017728391021228e+18,292.619437205402,20.3405064690471,0.26909,15.3558,18.708,0.168,16.69,1.133,14.166,0.03,13.809,0.046,13.595,0.049,16.189,0.000563,16.9472,0.007961,15.3079,0.002537,,,,,,,,,NGC_6802,660.6934480075965,Cantat-Gaudin2020,7158.0,3.40321,1.6
370785764,2.017728116143314e+18,292.640224224161,20.3242217102792,0.333683,14.8397,17.017,0.07,15.979,0.15,13.714,0.033,13.249,,13.124,,15.5872,0.000395,16.2525,0.00308,14.7837,0.001966,,,,,,,,,NGC_6802,660.6934480075965,Cantat-Gaudin2020,7142.0,3.1762,1.59
370785890,2.017722279335532e+18,292.610145184001,20.3111248112523,0.295815,14.568,16.949,0.065,15.642,0.286,13.451,0.024,13.149,0.023,13.03,0.034,15.3088,0.000332,15.9714,0.001886,14.5079,0.001397,12.95,0.04,13.223,0.058,12.096,,8.734,,NGC_6802,660.6934480075965,Cantat-Gaudin2020,7411.0,3.96441,1.69
370785927,2.0177273302181007e+18,292.638514009613,20.3076984789699,0.298123,14.8689,17.522,0.058,15.927,0.115,13.569,,13.427,0.028,13.293,0.041,15.6163,0.000411,16.2865,0.002783,14.8039,0.001561,,,,,,,,,NGC_6802,660.6934480075965,Cantat-Gaudin2020,7603.0,3.46577,1.77
370785942,2.017727330217845e+18,292.642856610025,20.3060636786562,0.129685,15.4402,18.25,0.063,16.415,1.133,14.111,0.028,13.793,0.032,13.632,0.043,16.2734,0.00058,17.0221,0.004437,15.3764,0.002297,,,,,,,,,NGC_6802,660.6934480075965,Cantat-Gaudin2020,7374.0,5.12092,
370785969,2.017727330217836e+18,292.64786639123,20.3036392603967,0.357583,14.5396,16.95,0.064,15.668,0.137,13.446,0.021,13.15,0.025,12.982,0.031,15.2504,0.000354,15.8698,0.002897,14.4745,0.001562,,,,,,,,,NGC_6802,660.6934480075965,Cantat-Gaudin2020,7125.0,3.24991,1.59
370786000,2.0177222106160512e+18,292.613216868308,20.3017062434848,0.285087,15.3548,17.174,0.081,16.6079,0.0459,14.125,0.051,13.81,0.067,13.581,0.072,16.1537,0.000511,16.8656,0.003835,15.2975,0.002514,,,,,,,,,NGC_6802,660.6934480075965,Cantat-Gaudin2020,7044.0,3.07683,1.56
370786029,2.0177214547018056e+18,292.635178938881,20.2993318911189,0.305172,13.6122,15.645,0.067,14.942,0.195,12.17,0.028,11.731,0.031,11.47,0.032,14.4207,0.000256,15.1525,0.001984,13.5649,0.001229,11.1,0.028,11.213,0.024,12.211,,9.055,,NGC_6802,660.6934480075965,Cantat-Gaudin2020,7057.0,,
370786032,2.017721454701805e+18,292.637392453308,20.2988350191884,0.303799,14.2832,15.933,0.066,15.381,0.206,13.125,0.021,12.796,0.022,12.59,0.025,15.0158,0.000322,15.6694,0.00195,14.2151,0.001287,,,,,,,,,NGC_6802,660.6934480075965,Cantat-Gaudin2020,7638.0,4.37505,1.78
370786035,2.017722206268302e+18,292.621195612073,20.2987536346624,0.391672,15.9906,18.956,0.171,16.805,1.133,14.775,0.04,14.37,0.052,14.249,0.072,16.8466,0.000769,17.6044,0.006512,15.9388,0.003249,,,,,,,,,NGC_6802,660.6934480075965,Cantat-Gaudin2020,7533.0,,
370786049,2.0177273302180984e+18,292.641252615605,20.2979781760671,0.251738,14.0926,15.963,0.07,15.079,0.172,12.981,0.032,12.748,0.037,12.563,0.035,14.7634,0.000247,15.367,0.001672,14.0024,0.001322,,,,,,,,,NGC_6802,660.6934480075965,Cantat-Gaudin2020,8603.0,5.24005,
370786115,2.017721454701802e+18,292.629136784087,20.2925904831047,0.300079,14.7063,16.095,0.073,15.757,0.103,13.509,0.036,13.187,0.039,13.091,0.048,15.4473,0.000378,16.1106,0.002595,14.6401,0.001174,,,,,,,,,NGC_6802,660.6934480075965,Cantat-Gaudin2020,7623.0,3.68064,1.78
370786125,2.0177272571498383e+18,292.65130541001,20.2916546617013,0.271219,14.723,16.596,0.066,15.51,0.069,13.419,0.024,13.134,0.027,12.989,0.032,15.3597,0.000333,15.8648,0.009925,14.5578,0.005783,,,,,,,,,NGC_6802,660.6934480075965,Cantat-Gaudin2020,8957.0,,
370786151,2.017721385982322e+18,292.640469608581,20.2891348364757,0.202052,13.4414,15.03,0.072,14.137,0.183,12.242,0.035,12.01,0.038,11.842,0.038,14.0629,0.003181,14.6172,0.010678,13.3302,0.010296,11.377,0.029,11.46,0.023,12.131,,9.001,,NGC_6802,660.6934480075965,Cantat-Gaudin2020,9334.0,7.89791,
370786186,2.01772138598232e+18,292.64386870816,20.2860843522385,0.311113,15.6054,18.419,0.076,16.373,1.133,14.484,0.048,14.138,0.056,14.081,0.08,16.3035,0.000532,16.906,0.003573,15.5147,0.002591,,,,,,,,,NGC_6802,660.6934480075965,Cantat-Gaudin2020,7797.0,2.21959,1.85
370786235,2.0177213859823155e+18,292.650113097522,20.2816986891893,0.306187,14.8727,16.527,0.076,16.197,0.08,13.756,0.042,13.455,0.041,13.291,0.044,15.5889,0.000395,16.2228,0.003101,14.798,0.001331,,,,,,,,,NGC_6802,660.6934480075965,Cantat-Gaudin2020,7729.0,3.23626,1.82
370786262,2.017721385982315e+18,292.645461205893,20.2794367656306,0.295481,14.968,,,15.953,0.16,13.895,0.033,13.655,0.045,13.503,0.05,15.6289,0.000396,16.2105,0.002228,14.8728,0.001561,,,,,,,,,NGC_6802,660.6934480075965,Cantat-Gaudin2020,8380.0,2.99555,2.07
370786278,2.017721420342055e+18,292.619221891211,20.2785951602882,0.253587,15.5612,18.014,0.065,16.7966,0.046,14.109,0.029,13.448,0.03,13.13,0.034,16.3503,0.000507,17.0523,0.006531,15.4987,0.002504,,,,,,,,,NGC_6802,660.6934480075965,Cantat-Gaudin2020,7224.0,,
370786341,2.017721312914451e+18,292.601759430994,20.2734410672777,0.215682,14.5328,16.479,0.087,15.594,0.149,13.402,0.06,13.109,0.055,12.998,0.06,15.2312,0.000338,15.8496,0.001633,14.4491,0.001059,11.88,0.031,11.949,0.028,10.168,0.114,8.236,0.291,NGC_6802,660.6934480075965,Cantat-Gaudin2020,8050.0,4.97366,1.95
370786354,2.0177211754855311e+18,292.651186223378,20.2724579592778,0.284705,15.0865,15.893,0.069,16.2639,0.0459,13.898,0.029,13.579,0.037,13.494,0.047,15.8484,0.0005,16.5145,0.004325,15.0185,0.00164,,,,,,,,,NGC_6802,660.6934480075965,Cantat-Gaudin2020,7088.0,3.32055,1.57
370786367,2.0177213516225705e+18,292.628422320354,20.2717539097448,0.289547,13.7229,15.331,0.068,14.984,0.172,12.538,0.027,12.189,0.031,12.014,0.034,14.5045,0.000448,15.2099,0.002865,13.6731,0.001739,,,,,,,,,NGC_6802,660.6934480075965,Cantat-Gaudin2020,7154.0,6.32925,
370786372,2.0177212829030976e+18,292.602067020652,20.2715143338671,0.327245,14.9383,15.792,0.068,16.012,0.206,13.805,0.027,13.525,0.037,13.329,0.047,15.6422,0.000433,16.2513,0.002244,14.8588,0.001423,,,,,,,,,NGC_6802,660.6934480075965,Cantat-Gaudin2020,7487.0,2.90349,1.72
370786430,2.017721145464133e+18,292.644686801234,20.2675149041841,0.374257,14.4731,14.822,0.073,15.341,0.149,13.248,0.039,13.159,0.053,12.933,0.05,15.177,0.000317,15.788,0.00229,14.4092,0.001301,,,,,,,,,NGC_6802,660.6934480075965,Cantat-Gaudin2020,7014.0,3.18503,1.54
370786433,2.017721248543352e+18,292.626136852003,20.2674008995191,0.287364,14.3453,16.063,0.082,15.426,0.149,13.08,0.052,12.826,0.027,12.661,0.06,15.1069,0.000302,15.7853,0.001835,14.2904,0.001208,11.864,0.034,12.068,0.039,11.459,0.285,8.574,,NGC_6802,660.6934480075965,Cantat-Gaudin2020,7075.0,4.64402,1.57
370786463,2.0177211454641303e+18,292.637906234493,20.2649252956909,0.301708,14.9737,16.185,0.078,15.915,0.172,13.656,0.046,13.427,0.066,13.355,0.07,15.6674,0.000385,16.2704,0.003048,14.8982,0.001757,,,,,,,,,NGC_6802,660.6934480075965,Cantat-Gaudin2020,7482.0,3.02021,1.72
370786470,2.017721141125788e+18,292.64566039869,20.2643904531559,0.258423,15.2668,,,16.199,0.24,14.079,0.04,12.057,,13.676,0.069,15.9981,0.000502,16.6354,0.003437,15.1917,0.003596,,,,,,,,,NGC_6802,660.6934480075965,Cantat-Gaudin2020,7384.0,3.15298,1.68
370786517,2.017721042384912e+18,292.629484981743,20.2613270658809,0.276726,15.1611,17.157,0.06,16.38,0.103,13.613,,13.549,0.053,13.448,0.065,15.9182,0.000456,16.5796,0.006931,15.092,0.00261,12.823,0.066,13.245,0.068,11.721,0.377,8.262,,NGC_6802,660.6934480075965,Cantat-Gaudin2020,7142.0,3.25408,1.59
370786528,2.0177211411257825e+18,292.637872198404,20.2605666825616,0.241405,14.4687,,,15.647,0.035,13.195,0.031,12.868,0.05,12.697,0.041,15.21,0.00032,15.8542,0.002385,14.3902,0.002198,,,,,,,,,NGC_6802,660.6934480075965,Cantat-Gaudin2020,7400.0,,
370786541,2.017721145464122e+18,292.640345915192,20.2596052544022,0.271153,14.4252,16.02,0.069,15.958,0.195,13.29,0.029,12.977,0.034,12.801,0.033,15.169,0.000326,15.8291,0.00314,14.3645,0.001218,,,,,,,,,NGC_6802,660.6934480075965,Cantat-Gaudin2020,7255.0,4.58201,1.63
370786545,2.0177212141836045e+18,292.61229299792,20.259388141632,0.297331,13.9435,16.375,0.07,15.08,0.183,12.716,0.036,12.434,0.033,12.263,0.033,14.675,0.000261,15.3214,0.002027,13.8812,0.000901,,,,,,,,,NGC_6802,660.6934480075965,Cantat-Gaudin2020,7256.0,5.19686,
370786628,2.0177209736654216e+18,292.642651529011,20.2527024274013,0.261758,14.3816,13.759,0.063,15.721,0.435,13.227,0.03,12.939,0.029,12.803,0.036,15.1161,0.000348,15.7251,0.002167,14.2759,0.004734,,,,,,,,,NGC_6802,660.6934480075965,Cantat-Gaudin2020,7356.0,4.75471,1.67
370786645,2.0177209736654208e+18,292.641736214816,20.2511543531324,0.309521,13.7767,13.859,0.066,14.893,0.172,12.671,0.029,12.412,0.029,12.328,0.03,14.4828,0.000232,15.1002,0.001639,13.7073,0.000648,,,,,,,,,NGC_6802,660.6934480075965,Cantat-Gaudin2020,7355.0,5.22427,
370786739,2.0177210080251543e+18,292.617767275486,20.2435245432012,0.250327,13.6464,16.415,0.062,14.812,0.183,12.506,0.023,12.209,0.023,12.051,0.025,14.3827,0.000214,15.0429,0.001555,13.5873,0.000932,11.824,0.026,11.971,0.033,11.39,0.362,8.406,,NGC_6802,660.6934480075965,Cantat-Gaudin2020,7446.0,6.97019,
370786742,2.017720969318296e+18,292.637330975485,20.2433516432279,0.294485,14.8969,,,15.93,0.24,13.757,0.034,13.516,0.077,13.421,0.048,15.6314,0.000357,16.2777,0.003469,14.8318,0.001609,,,,,,,,,NGC_6802,660.6934480075965,Cantat-Gaudin2020,7246.0,3.38628,1.63
370786745,2.017720973665412e+18,292.640735175827,20.2430224647694,0.270705,14.1609,16.555,0.064,15.499,0.229,13.021,0.023,12.699,0.026,12.521,0.026,14.9208,0.000289,15.5993,0.001542,14.1059,0.001153,12.32,0.037,12.444,0.046,12.235,,8.824,,NGC_6802,660.6934480075965,Cantat-Gaudin2020,7141.0,5.30957,
370786752,2.0177209736654103e+18,292.647911932885,20.2423156418298,0.231316,15.0012,,,16.118,0.0459,13.934,0.031,13.653,0.033,13.575,0.045,15.7297,0.000456,16.3778,0.002895,14.9345,0.00149,,,,,,,,,NGC_6802,660.6934480075965,Cantat-Gaudin2020,7547.0,3.8924,1.75
370786780,2.0177209736654088e+18,292.646848987647,20.2399449774791,0.272352,13.7339,12.928,0.059,15.022,0.172,12.616,0.025,12.33,0.023,12.229,0.024,14.4557,0.000247,15.0963,0.001792,13.6705,0.000718,,,,,,,,,NGC_6802,660.6934480075965,Cantat-Gaudin2020,7418.0,6.10001,
370786810,2.017720973665408e+18,292.643419934958,20.2382283711823,0.32751,14.2878,15.318,0.066,15.609,0.046,13.178,0.021,12.872,0.023,12.745,0.024,15.0288,0.000297,15.6822,0.002367,14.2299,0.001088,,,,,,,,,NGC_6802,660.6934480075965,Cantat-Gaudin2020,7014.0,4.12622,1.54
370786911,2.0176739995547244e+18,292.648156685523,20.2288561914647,0.28422,13.7591,13.506,0.065,14.814,0.069,12.654,0.031,12.358,0.041,12.227,0.038,14.4361,0.000234,15.0305,0.002046,13.6834,0.001037,,,,,,,,,NGC_6802,660.6934480075965,Cantat-Gaudin2020,7732.0,5.46186,
370786912,2.017674038258677e+18,292.64968481501,20.2289342211565,0.32399,15.3503,19.285,0.17,16.319,0.24,14.123,0.048,13.558,0.053,13.5,0.059,16.0609,0.000494,16.6592,0.00389,15.2605,0.002319,,,,,,,,,NGC_6802,660.6934480075965,Cantat-Gaudin2020,7251.0,,
370787026,2.017673935179452e+18,292.649749231337,20.2192198681764,0.33301,14.6429,16.681,0.068,15.619,0.126,13.593,0.028,13.313,0.126,13.241,0.04,15.308,0.000319,15.8842,0.001559,14.5673,0.000985,,,,,,,,,NGC_6802,660.6934480075965,Cantat-Gaudin2020,7533.0,3.09779,1.74
370787042,2.01772059136055e+18,292.600406202586,20.2175173490672,0.273501,14.0847,16.205,0.067,15.113,0.035,12.974,0.026,12.707,0.028,12.6,0.028,14.8072,0.000281,15.448,0.001783,14.0208,0.001072,12.331,0.024,12.503,0.025,11.399,,8.369,,NGC_6802,660.6934480075965,Cantat-Gaudin2020,7417.0,5.16577,
370787061,2.017673999555324e+18,292.644494354934,20.2157255869964,0.302165,14.7522,16.557,0.07,16.055,0.058,13.608,0.031,13.292,0.04,13.173,0.043,15.4955,0.000451,16.139,0.004151,14.6793,0.001503,,,,,,,,,NGC_6802,660.6934480075965,Cantat-Gaudin2020,7118.0,3.58961,1.58
370787070,2.017673935179448e+18,292.646853225652,20.2149317161804,0.299544,14.6056,16.591,0.094,15.687,0.104,13.441,0.07,13.01,0.118,12.908,0.122,15.2775,0.000332,15.8679,0.002533,14.5258,0.001283,,,,,,,,,NGC_6802,660.6934480075965,Cantat-Gaudin2020,7885.0,3.51426,1.88
370787126,2.017673625941797e+18,292.635422406012,20.2096564773046,0.239539,16.1056,18.566,0.073,17.3851,0.0461,14.967,0.041,14.706,0.067,14.461,0.081,16.9167,0.000751,17.651,0.008316,16.0574,0.003209,,,,,,,,,NGC_6802,660.6934480075965,Cantat-Gaudin2020,7090.0,2.51047,1.57
370787214,2.017673557222311e+18,292.635164029229,20.2021359984658,0.262474,14.565,17.438,0.061,15.937,0.366,13.378,0.023,12.995,0.023,12.892,0.031,15.3715,0.00043,16.1039,0.002468,14.5197,0.001161,,,,,,,,,NGC_6802,660.6934480075965,Cantat-Gaudin2020,7081.0,4.84392,1.57
370787269,2.017673557222303e+18,292.644661410313,20.1979100191647,0.279616,15.2391,18.017,0.062,16.768,0.4,14.094,0.023,13.825,0.032,13.596,0.045,16.0401,0.000503,16.7547,0.00443,15.1818,0.002297,,,,,,,,,NGC_6802,660.6934480075965,Cantat-Gaudin2020,7069.0,3.32604,1.56
370787342,2.0176733167041265e+18,292.64523031827,20.1917451096415,0.323754,15.8738,17.711,0.076,17.171,0.0467,14.446,0.045,14.202,0.057,14.088,0.078,16.6953,0.000685,17.3745,0.013673,15.7678,0.007591,,,,,,,,,NGC_6802,660.6934480075965,Cantat-Gaudin2020,7388.0,1.92032,1.68
