tic,GAIA,ra,dec,plx,tmag,Bmag,e_Bmag,Vmag,e_Vmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,GAIAmag,e_GAIAmag,gaiabp,e_gaiabp,gaiarp,e_gaiarp,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,assoc,age,ref,teff,rstar,mstar
762260672,3.3508708121800013e+18,102.408436762037,10.8756951943522,11.2121,19.6888,,,20.9033,0.0874,,,,,,,20.451,0.016051,21.1316,0.111624,19.5671,0.071054,,,,,,,,,Hyades,650.0,Lodieu2019,,,
714653550,3.326305798267388e+18,97.9118995010166,8.62302484886309,13.4967,19.8168,,,20.7243,0.3435,,,,,,,20.4376,0.024647,20.3511,0.770065,19.1242,0.158005,,,,,,,,,Hyades,650.0,Lodieu2019,,,
762395490,3.351841169845165e+18,100.17626724235,11.2243675927092,12.1958,19.662,,,21.2961,0.1847,,,,,,,20.5792,0.015005,21.4523,0.212576,19.4626,0.142765,,,,,,,,,Hyades,650.0,Lodieu2019,,,
231190632,3.350773372256378e+18,100.786948835825,10.2632397428123,,9.6289,10.301,0.07,10.005,0.005,9.275,0.03,9.148,0.026,9.047,0.021,9.87755,0.000477,10.0617,0.001276,9.58759,0.001584,9.021,0.035,9.061,0.034,9.014,0.043,8.697,0.441,Hyades,650.0,Lodieu2019,7616.0,1.91331,
220108912,3.3263672377778043e+18,98.7436081496344,8.77209864434308,,10.3915,12.785,0.313,11.152,0.073,9.482,0.026,8.998,0.023,8.864,0.023,10.9904,0.000367,11.5081,0.001327,10.3306,0.001063,8.751,0.023,8.799,0.019,8.728,0.035,8.121,,Hyades,650.0,Lodieu2019,,,
759271337,3.133641438044124e+18,100.714178227593,7.51269868146904,10.8065,19.901,,,,,,,,,,,20.331,0.015133,,0.0,,0.0,,,,,,,,,Hyades,650.0,Lodieu2019,,,
714672507,3.326417329978864e+18,98.296175477709,9.08791855665908,14.0998,20.0768,,,21.2173,0.0844,,,,,,,20.8068,0.029323,21.1202,0.036881,19.6338,0.118103,,,,,,,,,Hyades,650.0,Lodieu2019,,,
714872294,3.328058591603303e+18,98.9093615994868,11.2921484639258,13.2705,17.1853,,,17.2994,0.0459,,,,,,,17.2738,0.001369,17.3102,0.00635,17.1141,0.009067,,,,,,,,,Hyades,650.0,Lodieu2019,,,
759220142,3.1332331756323727e+18,102.090834489768,7.65751848595433,12.8455,19.732,,,,,,,,,,,20.162,0.016703,,0.0,,0.0,,,,,,,,,Hyades,650.0,Lodieu2019,,,
220250070,3.326608099542284e+18,99.7512306259394,9.42322959420197,9.45744,14.2243,18.111,0.164,16.529,1.133,12.697,0.024,12.127,0.027,11.835,0.019,15.447,0.000899,16.8314,0.009444,14.2843,0.002912,11.754,0.023,11.581,0.022,11.106,0.22,8.316,,Hyades,650.0,Roeser2019,3407.0,0.344717,0.328101
220317395,3.351859002551513e+18,100.102394002052,11.3516254983849,9.02736,13.2798,16.767,0.036,15.318,0.069,11.883,0.026,11.228,0.024,10.993,0.023,14.4026,0.000628,15.6157,0.005955,13.3207,0.00143,10.881,0.022,10.796,0.019,10.748,0.129,8.675,,Hyades,650.0,Roeser2019,3552.0,0.478578,0.47649
229373538,3.326024117132373e+18,98.5408274703129,8.01214003495466,0.60916,11.7711,11.789,0.287,11.873,0.183,11.45,0.023,11.392,0.024,11.333,0.023,11.8977,0.000342,11.9924,0.003171,11.6943,0.00168,11.296,0.022,11.333,0.022,11.315,0.249,8.615,,Basel_8,69.18309709189363,Cantat-Gaudin2020,9085.0,3.10086,2.3
207017019,3.327262686919244e+18,97.5557787850676,9.70561626862224,1.42597,16.2083,,,,,14.378,0.036,13.759,0.03,13.554,0.049,17.3943,0.001814,18.9435,0.032331,16.1478,0.010361,13.313,0.026,13.133,0.035,11.736,,8.001,,Collinder_95,19.05460717963248,Cantat-Gaudin2020,3399.0,1.03176,0.4
207017117,3.327261239514284e+18,97.5661529484182,9.6599493720558,1.36549,15.1169,19.139,0.163,17.5247,0.049,13.399,0.026,12.697,0.022,12.497,0.034,16.2829,0.002321,17.7354,0.015854,15.0965,0.009567,12.388,0.023,12.253,0.025,12.022,,7.932,,Collinder_95,19.05460717963248,Cantat-Gaudin2020,3581.0,1.66436,
