tic,GAIA,ra,dec,plx,tmag,Bmag,e_Bmag,Vmag,e_Vmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,GAIAmag,e_GAIAmag,gaiabp,e_gaiabp,gaiarp,e_gaiarp,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,assoc,age,ref,teff,rstar,mstar
156572143,3.341819155719699e+18,90.7137595918815,10.4190918173342,0.113193,15.1048,15.876,0.063,15.457,0.138,14.421,0.047,14.313,0.065,14.287,0.08,15.3901,0.000664,15.5951,0.003219,15.0066,0.004587,13.778,0.031,14.02,0.048,11.865,0.301,8.97,,NGC_2141,1862.0871366628653,Cantat-Gaudin2020,8273.0,2.71103,2.03
156572327,3.341819980353412e+18,90.6965399703396,10.4467422564993,0.363535,15.2868,14.938,0.053,15.667,0.183,14.554,,14.662,0.091,14.511,0.088,15.5557,0.001069,15.7472,0.00312,15.2044,0.002714,,,,,,,,,NGC_2141,1862.0871366628653,Cantat-Gaudin2020,7897.0,1.20564,1.89
156572384,3.341820044773741e+18,90.717413540413,10.4534315595046,0.154426,14.4774,15.652,0.078,15.073,0.126,13.746,0.043,13.565,0.062,13.383,0.064,14.9125,0.000668,15.2495,0.001653,14.4023,0.002433,13.402,0.026,13.546,0.041,12.355,,8.944,,NGC_2141,1862.0871366628653,Cantat-Gaudin2020,7085.0,4.21885,1.57
156572399,3.341820010414003e+18,90.7108545882999,10.4547596639067,0.125133,14.9659,15.845,0.061,15.626,0.115,14.176,0.038,13.735,0.044,13.579,0.04,15.3332,0.001692,15.6029,0.00769,14.875,0.007358,13.437,0.026,13.581,0.041,12.413,,8.83,,NGC_2141,1862.0871366628653,Cantat-Gaudin2020,7595.0,3.33692,1.77
156572486,3.341820117792345e+18,90.7118275455423,10.463738831192,0.233994,14.6839,15.135,0.038,14.842,0.126,14.212,0.055,14.102,0.082,13.997,0.069,14.9184,0.000595,15.0891,0.003,14.5917,0.00214,13.789,0.032,13.926,0.05,12.32,,8.519,,NGC_2141,1862.0871366628653,Cantat-Gaudin2020,8565.0,2.22709,2.14
156572560,3.341825237393323e+18,90.7603726831433,10.4745017752256,0.175041,14.9239,14.849,0.061,15.38,0.092,14.384,0.027,14.193,0.028,14.205,0.063,15.2174,0.000748,15.4345,0.004354,14.8347,0.003345,,,,,,,,,NGC_2141,1862.0871366628653,Cantat-Gaudin2020,8131.0,2.62238,1.98
156572589,3.341820323951021e+18,90.7037092610388,10.4791425523024,0.169741,14.6845,12.673,0.066,15.264,0.172,13.977,0.055,13.734,0.067,13.648,0.063,15.0892,0.000546,15.3969,0.003561,14.6054,0.002038,13.386,0.028,13.409,0.037,12.193,,8.264,,NGC_2141,1862.0871366628653,Cantat-Gaudin2020,7252.0,3.4568,1.63
156572616,3.3418252717530404e+18,90.7898412706535,10.4826950720089,0.133174,15.8979,16.598,0.075,16.4878,0.0459,15.172,0.044,15.101,0.1,14.897,0.097,16.3375,0.000803,16.676,0.008015,15.8204,0.004019,14.959,0.036,15.911,0.163,12.526,,8.871,,NGC_2141,1862.0871366628653,Cantat-Gaudin2020,7071.0,2.11254,1.57
156572680,3.3418321437007667e+18,90.6847016213467,10.4969214528504,0.155128,13.7153,14.231,0.024,13.954,0.092,13.211,0.033,13.151,0.037,13.025,0.035,13.9244,0.000418,14.0749,0.002011,13.6222,0.004706,12.897,0.024,12.922,0.031,12.479,,8.747,,NGC_2141,1862.0871366628653,Cantat-Gaudin2020,8751.0,4.64893,2.2
156573204,3.3418450973220106e+18,90.7148096996612,10.7145151780794,0.0991094,15.6248,15.093,0.069,15.911,0.172,15.048,0.047,14.817,0.068,14.811,0.101,15.8983,0.000843,16.1117,0.005197,15.5537,0.002542,14.882,0.036,15.466,0.119,12.233,,8.38,,NGC_2141,1862.0871366628653,Cantat-Gaudin2020,8072.0,2.11295,1.96
59468333,3.345190979924364e+18,92.0656480296649,13.9608850011814,1.00143,10.9549,11.164,0.043,11.039,0.034,10.644,0.02,10.619,0.023,10.559,0.018,11.0313,0.000534,11.1105,0.003197,10.8765,0.001272,10.508,0.024,10.532,0.021,10.682,0.138,8.62,0.476,NGC_2169,12.30268770812381,Cantat-Gaudin2020,10605.0,2.55837,2.74
59468354,3.3451902927295903e+18,92.1266618052803,13.9531911279154,1.05809,10.79,10.977,0.044,10.871,0.034,10.481,0.023,10.439,0.02,10.374,0.018,10.8613,0.000457,10.9431,0.001239,10.7145,0.000979,10.31,0.024,10.335,0.02,10.076,0.096,5.699,0.065,NGC_2169,12.30268770812381,Cantat-Gaudin2020,10966.0,2.56476,2.86
336884762,3.344435027022561e+18,92.2706277469331,13.838406453798,0.966031,9.7186,9.73,0.06,9.73,0.006,9.575,0.027,9.568,0.032,9.503,0.018,9.70837,0.000422,9.74708,0.002618,9.6473,0.002165,9.452,0.023,9.464,0.019,9.314,0.041,8.094,0.278,NGC_2169,12.30268770812381,Cantat-Gaudin2020,14219.0,,
294432230,3.3440866879944694e+18,93.2240299727498,12.9357417944699,0.315736,15.0755,16.09,0.049,15.764,0.024,14.42,0.038,14.149,0.052,14.121,0.06,15.4545,0.000747,15.7467,0.00337,14.9855,0.001839,14.025,0.03,14.078,0.048,12.564,,8.988,,NGC_2194,338.8441561392021,Cantat-Gaudin2020,7899.0,1.76971,1.89
294432443,3.3439885608801244e+18,93.2598828321498,12.837318831772,0.295471,14.6223,15.576,0.016,15.04,0.114,14.01,0.032,13.818,0.037,13.7,0.031,14.9753,0.000681,15.2482,0.002459,14.5339,0.002248,13.738,0.028,13.802,0.043,12.514,,8.802,,NGC_2194,338.8441561392021,Cantat-Gaudin2020,8032.0,2.2378,1.94
