tic,GAIA,ra,dec,plx,tmag,Bmag,e_Bmag,Vmag,e_Vmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,GAIAmag,e_GAIAmag,gaiabp,e_gaiabp,gaiarp,e_gaiarp,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,assoc,age,ref,teff,rstar,mstar
268975218,3.112554381275433e+18,105.577705810106,-0.993844668405208,0.226015,14.7725,15.899,0.06,15.304,0.092,14.111,0.026,13.924,0.037,13.763,0.038,15.1818,0.000589,15.4961,0.002421,14.7019,0.002037,13.746,0.028,13.843,0.041,12.556,,8.932,,Alessi_60,223.8721138568337,Cantat-Gaudin2020,7023.0,2.7494,1.55
268975255,3.112559402098863e+18,105.639229684712,-1.00687580277054,0.385361,14.7714,15.384,0.044,14.93,0.115,14.225,0.029,14.19,0.051,14.0,0.054,15.0252,0.000756,15.1874,0.00524,14.6802,0.00629,14.106,0.049,14.226,0.066,12.039,,8.763,,Alessi_60,223.8721138568337,Cantat-Gaudin2020,7736.0,,
268975304,3.112559367739131e+18,105.625891480856,-1.02212908509388,0.286428,14.8802,15.204,0.101,15.114,0.206,14.364,0.03,14.419,0.047,14.285,0.052,15.1361,0.000513,15.3253,0.003905,14.8115,0.001555,14.187,0.031,14.449,0.051,12.48,,8.711,,Alessi_60,223.8721138568337,Cantat-Gaudin2020,7809.0,1.75025,1.85
268975458,3.112553045547288e+18,105.596026768922,-1.07176481084322,0.322262,14.4597,15.327,0.057,14.864,0.15,14.012,,13.714,0.038,13.752,,14.7919,0.000446,15.0362,0.002755,14.3893,0.000913,13.567,0.025,13.54,0.035,12.475,,8.572,,Alessi_60,223.8721138568337,Cantat-Gaudin2020,7234.0,2.13107,1.63
268975507,3.1095505541689907e+18,105.6253019682,-1.08655573980055,0.371356,14.0098,14.894,0.108,14.42,0.206,13.492,0.026,13.403,0.031,13.228,0.024,14.2985,0.000389,14.505,0.001822,13.9412,0.001666,13.217,0.025,13.267,0.033,12.355,,8.808,,Alessi_60,223.8721138568337,Cantat-Gaudin2020,7338.0,2.17578,1.66
268975536,3.109550416730024e+18,105.663183007623,-1.09625406325259,0.251425,14.5139,14.991,0.0,14.852,0.069,13.977,0.031,13.786,0.038,13.777,0.036,14.8159,0.000503,15.0436,0.001998,14.4337,0.002045,,,,,,,,,Alessi_60,223.8721138568337,Cantat-Gaudin2020,7940.0,2.48543,1.91
268975567,3.112552495791489e+18,105.557297245931,-1.10362876205265,0.339247,14.3554,14.571,0.097,14.652,0.126,13.955,0.028,13.749,0.032,13.748,0.041,14.5995,0.000414,14.7743,0.002139,14.2811,0.001719,13.683,0.027,13.718,0.036,12.55,0.503,8.994,,Alessi_60,223.8721138568337,Cantat-Gaudin2020,7886.0,1.89977,1.88
268975577,3.109550171911066e+18,105.614535738705,-1.10567849258411,0.32621,14.8733,15.848,0.017,15.314,0.126,14.305,0.031,14.086,0.041,14.009,0.049,15.1879,0.000643,15.4203,0.003079,14.7982,0.00198,14.065,0.029,14.122,0.046,12.342,,8.237,,Alessi_60,223.8721138568337,Cantat-Gaudin2020,7557.0,1.69888,1.75
268975600,3.1095499700534533e+18,105.62109652514,-1.11000927100605,0.212307,13.8708,14.201,0.022,13.986,0.103,13.521,0.024,13.41,0.033,13.408,0.024,13.9809,0.000366,14.0748,0.001779,13.7685,0.001584,13.407,0.025,13.491,0.039,12.529,,9.124,,Alessi_60,223.8721138568337,Cantat-Gaudin2020,11004.0,2.87341,2.87
268975607,3.109550107492424e+18,105.584209045919,-1.11106304014048,0.302584,14.605,15.354,0.017,14.837,0.103,14.082,0.028,13.931,0.038,13.831,0.039,14.8942,0.000487,15.1063,0.002079,14.5328,0.001945,13.883,0.026,13.955,0.042,12.493,,8.727,,Alessi_60,223.8721138568337,Cantat-Gaudin2020,7615.0,1.98399,1.77
268975644,3.109549935693728e+18,105.606800674363,-1.12093014082624,0.342697,14.5856,14.895,0.1,14.834,0.103,14.117,0.027,13.9,0.042,13.893,0.045,14.8355,0.000493,15.0148,0.003862,14.5044,0.001658,13.837,0.024,13.933,0.039,12.449,,8.904,,Alessi_60,223.8721138568337,Cantat-Gaudin2020,8052.0,1.71448,1.95
268975679,3.109549798254787e+18,105.588096652924,-1.12983832976277,0.337152,14.0188,14.514,0.038,14.271,0.149,13.595,0.026,13.537,0.037,13.482,0.032,14.2076,0.000403,14.3421,0.001191,13.9414,0.002051,13.482,0.024,13.485,0.032,11.791,,8.806,,Alessi_60,223.8721138568337,Cantat-Gaudin2020,8378.0,2.08781,2.07
268975681,3.109548595663959e+18,105.558842230487,-1.13022771707263,0.376042,15.02,15.756,0.108,15.322,0.16,14.587,0.036,14.397,0.055,14.301,0.052,15.3248,0.000646,15.5459,0.002257,14.9512,0.001806,14.311,0.027,14.324,0.047,12.505,,8.58,,Alessi_60,223.8721138568337,Cantat-Gaudin2020,7305.0,1.38095,1.65
268975702,3.109549763895041e+18,105.609661221603,-1.13492609372176,0.28319,15.1467,15.388,0.102,15.354,0.332,14.656,0.036,14.505,0.047,14.441,0.059,15.4579,0.000625,15.6902,0.002866,15.0711,0.002555,,,,,,,,,Alessi_60,223.8721138568337,Cantat-Gaudin2020,7675.0,1.67556,1.8
268975709,3.109549763895046e+18,105.601637662673,-1.13789670290214,0.30018,14.5567,14.208,0.09,14.82,0.08,14.045,0.034,13.934,0.046,13.925,0.04,14.7876,0.000562,14.9535,0.002349,14.4711,0.002573,13.604,0.029,13.631,0.036,11.965,,8.599,,Alessi_60,223.8721138568337,Cantat-Gaudin2020,8321.0,1.9065,2.05
268975772,3.10954893926132e+18,105.634558850012,-1.15335223061276,0.287866,15.0998,16.118,0.057,15.57,0.137,14.529,0.032,14.193,0.043,14.185,0.05,15.4668,0.000687,15.7419,0.002995,15.0254,0.002011,14.122,0.028,14.219,0.048,12.594,,8.851,,Alessi_60,223.8721138568337,Cantat-Gaudin2020,7247.0,1.83697,1.63
268975834,3.109548767462625e+18,105.660834449748,-1.16858459247946,0.238553,15.5093,16.625,0.026,16.06,0.252,14.895,0.038,14.572,0.051,14.56,0.065,15.9234,0.000781,16.2428,0.005555,15.4362,0.002014,14.531,0.031,14.682,0.066,12.423,,8.759,,Alessi_60,223.8721138568337,Cantat-Gaudin2020,7131.0,1.85753,1.59
268452563,3.112868055628542e+18,105.068623227601,-0.25661017724776,0.176117,15.156,16.156,0.049,15.77,0.138,14.466,0.034,14.272,0.046,14.282,0.055,15.5179,0.000807,15.7997,0.003442,15.0622,0.002309,14.251,0.032,14.308,0.052,11.995,,8.703,,Berkeley_34,2398.832919019495,Cantat-Gaudin2020,8184.0,2.40586,2.0
282518070,3.11328147200149e+18,103.314502430286,-0.246702030667018,0.445842,13.9275,14.753,0.048,14.423,0.16,13.318,0.036,13.086,0.039,12.98,0.037,14.2744,0.000545,14.5375,0.001667,13.8565,0.001696,12.918,0.026,12.993,0.029,12.506,,8.857,,FSR_1085,57.54399373371567,Cantat-Gaudin2020,7395.0,2.07888,1.69
282518202,3.1132819530378086e+18,103.302517701242,-0.209603315367448,0.585692,11.1985,11.404,0.172,11.324,0.016,10.926,0.023,10.939,0.023,10.889,0.021,11.2762,0.000507,11.3411,0.003548,11.1171,0.00133,10.875,0.024,10.908,0.022,10.754,0.138,8.93,,FSR_1085,57.54399373371567,Cantat-Gaudin2020,10005.0,3.8753,2.56
36092687,3.105701954233481e+18,101.824561511307,-2.9637887615919,0.347397,15.3249,16.758,0.037,16.262,0.103,14.505,0.039,14.141,0.035,14.062,0.061,15.824,0.000799,16.2328,0.004567,15.2478,0.002128,14.118,0.029,14.516,0.059,12.116,,9.092,,NGC_2286,549.5408738576248,Cantat-Gaudin2020,7451.0,1.71474,1.71
