tic,GAIA,ra,dec,plx,tmag,Bmag,e_Bmag,Vmag,e_Vmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,GAIAmag,e_GAIAmag,gaiabp,e_gaiabp,gaiarp,e_gaiarp,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,assoc,age,ref,teff,rstar,mstar
711030992,3.10390287832844e+18,98.7680193248345,-4.84044860423031,11.3992,19.9442,,,21.4562,0.3536,,,,,,,20.8198,0.022908,21.4343,0.521861,19.5638,0.114381,,,,,,,,,Hyades,650.0,Lodieu2019,,,
711295961,3.116625533530608e+18,95.7261522235929,-3.74603741724045,10.1781,20.1674,,,21.5307,0.1507,,,,,,,20.9885,0.021008,21.6535,0.231547,19.9328,0.042923,,,,,,,,,Hyades,650.0,Lodieu2019,,,
711214123,3.1051377329664804e+18,99.0268236861589,-3.02230691398317,11.4768,19.7512,,,21.6479,0.2451,,,,,,,20.749,0.022959,21.2099,0.300798,18.9739,0.060131,,,,,,,,,Hyades,650.0,Lodieu2019,,,
710920427,3.1030693454346936e+18,97.8872864317604,-6.66397095333393,10.3103,19.4708,,,21.7224,0.3272,,,,,,,20.6728,0.017295,21.8574,0.381075,19.4361,0.033597,,,,,,,,,Hyades,650.0,Lodieu2019,4359.0,0.681289,0.68
710884332,3.1000125656768594e+18,98.8338184876721,-6.9029396855286,12.0574,19.949,,,21.4513,0.193,,,,,,,20.8212,0.015573,21.3921,0.276305,19.5312,0.076898,,,,,,,,,Hyades,650.0,Lodieu2019,,,
711053819,3.104074333425152e+18,99.9192097221822,-4.02437249327872,10.7371,20.4982,,,21.0372,0.1081,,,,,,,20.9087,0.019976,20.5686,0.311139,19.7881,0.150269,,,,,,,,,Hyades,650.0,Lodieu2019,,,
42559672,3.1041956533632e+18,96.5002871766023,-5.4411295346278,,15.8512,,,,,13.642,0.026,13.002,0.026,12.62,0.024,17.5008,0.005156,19.8303,0.07197,16.0095,0.006816,12.435,0.024,12.219,0.023,11.823,0.226,9.164,,Hyades,650.0,Lodieu2019,2870.0,0.183163,0.152687
711221552,3.1051857678788925e+18,97.9137053295706,-2.97912599754403,10.6012,19.6735,,,20.87,0.0933,,,,,,,20.4276,0.018779,20.5248,0.141959,18.9783,0.033002,,,,,,,,,Hyades,650.0,Lodieu2019,,,
711136231,3.104637072922212e+18,97.1725842507098,-4.00392428652632,10.5331,19.1295,,,20.358,0.0657,,,,,,,19.8969,0.023081,20.1237,0.063312,18.5432,0.038269,,,,,,,,,Hyades,650.0,Lodieu2019,,,
711001474,3.103569417067888e+18,99.6558912201635,-5.5423183283965,11.6089,19.6559,,,21.1515,0.2575,,,,,,,20.5257,0.026603,20.9754,0.385926,19.1212,0.041389,,,,,,,,,Hyades,650.0,Lodieu2019,,,
756531130,3.106522945821446e+18,100.401745293096,-2.64629341187753,12.751,20.1092,,,21.6269,0.2983,,,,,,,20.9868,0.026603,21.6842,0.434307,19.8081,0.105625,,,,,,,,,Hyades,650.0,Lodieu2019,,,
711279300,3.116503281585756e+18,95.8725831594772,-4.46896511160398,10.2061,19.4167,,,20.9328,0.1144,,,,,,,20.2938,0.015055,20.7819,0.145028,18.9074,0.062862,,,,,,,,,Hyades,650.0,Lodieu2019,,,
