tic,GAIA,ra,dec,plx,tmag,Bmag,e_Bmag,Vmag,e_Vmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,GAIAmag,e_GAIAmag,gaiabp,e_gaiabp,gaiarp,e_gaiarp,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,assoc,age,ref,teff,rstar,mstar
716710647,3.3452105993320566e+18,91.9405942589941,14.1663212549579,11.0019,19.2715,,,21.0854,0.2164,,,,,,,20.2451,0.010346,20.9559,0.273377,18.7961,0.059466,,,,,,,,,Hyades,650.0,Lodieu2019,,,
434311333,3.344392833265931e+18,93.4161094825903,13.8890240851599,,19.0319,,,21.0792,0.1793,16.726,0.141,16.157,0.187,15.723,0.245,20.0712,0.021941,20.882,0.205278,18.5104,0.030306,15.547,0.051,15.941,0.194,12.368,,8.849,,Hyades,650.0,Lodieu2019,,,
434292443,3.3443973386870984e+18,93.3706154616121,13.9813084731839,6.37211,14.1002,17.897,0.164,16.213,0.172,12.627,0.021,11.99,0.019,11.761,0.02,15.2746,0.000988,16.566,0.008264,14.15,0.00237,11.613,0.024,11.546,0.022,10.978,0.13,8.591,,Hyades,650.0,Roeser2019,3479.0,0.476305,0.474156
434398287,3.369893157909051e+18,93.9535722514394,16.2545810353372,6.03371,13.7443,16.953,0.07,15.389,0.126,12.47,0.023,11.836,0.021,11.629,0.019,14.7507,0.000597,15.7601,0.00474,13.7617,0.003331,11.528,0.023,11.478,0.022,11.42,0.208,8.856,,Hyades,650.0,Roeser2019,3772.0,0.516675,0.514291
151241097,3.349114204912993e+18,91.2506533601644,16.5898200389266,0.265564,15.4293,19.195,0.165,16.782,1.133,13.944,0.025,13.45,0.031,13.188,0.036,16.5003,0.001169,17.5594,0.010658,15.4653,0.004088,12.947,0.025,12.933,0.029,12.425,,9.008,,FSR_0921,389.04514499428046,Cantat-Gaudin2020,6339.0,4.59149,1.25
151280677,3.349102629978328e+18,91.3624043723419,16.5507627254784,0.383845,15.7351,18.898,0.168,17.3072,0.0463,14.427,0.03,14.039,0.037,13.758,0.041,16.6817,0.000892,17.5896,0.00956,15.7359,0.003597,13.65,0.028,13.617,0.038,12.326,,8.913,,FSR_0921,389.04514499428046,Cantat-Gaudin2020,6725.0,2.46322,1.43
151359848,3.3491019427835515e+18,91.4115898383854,16.5614552856569,0.258733,13.8496,19.422,0.164,16.356,0.252,12.003,0.022,11.132,0.021,10.872,0.018,15.1731,0.000821,16.6065,0.002482,13.9895,0.002055,10.658,0.024,10.661,0.021,10.759,0.152,8.323,,FSR_0921,389.04514499428046,Cantat-Gaudin2020,4824.0,16.248,
151106319,3.345386796073285e+18,90.9528944767668,14.494140695878,0.434123,15.4932,17.998,0.065,16.596,0.252,14.198,0.028,13.82,0.038,13.604,0.039,16.3189,0.000814,17.0773,0.012086,15.4486,0.003091,13.492,0.025,13.511,0.036,12.322,,8.925,,FSR_0932,117.48975549395304,Cantat-Gaudin2020,7309.0,2.0759,1.65
151106394,3.345392804730959e+18,91.0278758017432,14.537408013672,0.0830024,13.905,19.401,0.165,16.669,0.023,11.836,0.021,10.802,0.023,10.422,0.019,15.2934,0.000857,16.8344,0.012484,14.0472,0.003969,10.195,0.024,10.237,0.021,10.1,0.07,8.307,,FSR_0932,117.48975549395304,Cantat-Gaudin2020,4390.0,30.4248,
151106430,3.34539297652966e+18,91.0239136404032,14.5557026513811,0.125658,16.3974,19.984,0.168,18.2063,0.0528,14.834,0.041,14.307,0.047,13.983,0.053,17.4472,0.001662,18.4499,0.035513,16.4005,0.007555,13.783,0.028,13.794,0.04,12.561,,8.38,,FSR_0932,117.48975549395304,Cantat-Gaudin2020,5849.0,3.69409,1.06
