tic,GAIA,ra,dec,plx,tmag,Bmag,e_Bmag,Vmag,e_Vmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,GAIAmag,e_GAIAmag,gaiabp,e_gaiabp,gaiarp,e_gaiarp,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,assoc,age,ref,teff,rstar,mstar
18668973,4.4698537300352097e+18,272.716419916578,2.803427634925,1.599,10.875,11.281,0.183,11.053,0.014,10.553,0.024,10.493,0.025,10.393,0.023,11.0083,0.001039,11.1093,0.004264,10.8077,0.001911,10.318,0.023,10.322,0.02,10.4,0.075,8.972,,Collinder_359,37.15352290971728,Cantat-Gaudin2020,8735.0,1.85539,2.19
382934153,4.469418976260119e+18,270.572333764321,3.21149299456252,1.78886,10.3043,10.553,0.096,10.428,0.008,10.099,0.024,10.054,0.028,10.025,0.021,10.3671,0.000663,10.4365,0.001322,10.2549,0.001362,9.959,0.024,9.975,0.02,9.876,0.053,9.038,,Theia73,21.87761623949552,Kounkel2020,9464.0,1.9416,2.41
397998011,4.471268973293317e+18,271.083553059154,4.64451014717497,1.7519,10.7709,11.062,0.151,10.678,0.011,10.527,0.023,10.516,0.023,10.483,0.023,10.8715,0.000692,10.9585,0.002539,10.7168,0.001077,10.401,0.023,10.423,0.02,10.15,0.067,8.081,0.217,Theia73,21.87761623949552,Kounkel2020,8912.0,1.69544,2.25
399244418,4.4710873090608026e+18,271.432398691677,4.67379782980863,1.7983,10.1054,10.348,0.082,10.28,0.034,9.844,0.023,9.749,0.025,9.7,0.022,10.1663,0.000603,10.2332,0.001922,10.0535,0.001168,9.659,0.023,9.688,0.019,9.603,0.046,8.901,0.534,Theia73,21.87761623949552,Kounkel2020,9547.0,2.12261,2.43
19043487,4.470095652650587e+18,273.479984691903,3.9228498800299,1.68611,10.9361,11.294,0.18,11.221,0.017,10.626,0.022,10.604,0.025,10.564,0.025,11.0698,0.000563,11.1764,0.002011,10.8804,0.001024,10.469,0.023,10.5,0.021,10.225,0.061,8.597,0.432,Theia73,21.87761623949552,Kounkel2020,8525.0,1.71123,2.12
350313166,4.470005874956892e+18,273.941776615313,3.5105192613222,1.73865,10.5278,10.88,0.127,10.802,0.012,10.238,0.026,10.169,0.026,10.11,0.021,10.6377,0.000494,10.7385,0.00195,10.4694,0.001376,10.088,0.023,10.11,0.021,10.061,0.062,9.095,,Theia73,21.87761623949552,Kounkel2020,9245.0,1.92946,2.34
18670524,4.46982293940506e+18,272.809016498384,2.42668207477932,1.83015,11.5023,12.39,0.044,11.988,0.046,10.896,0.024,10.608,0.022,10.567,0.023,11.8451,0.000217,12.0991,0.001881,11.4345,0.000998,10.451,0.023,10.444,0.02,10.453,0.082,8.518,,Theia73,21.87761623949552,Kounkel2020,7360.22,1.51057,1.673
264328126,4.470054524039476e+18,273.125986399761,3.60384057037022,1.54588,11.1724,11.624,0.188,11.419,0.015,10.777,0.023,10.754,0.032,10.696,0.022,11.3464,0.000781,11.4702,0.002984,11.1119,0.001395,10.601,0.023,10.641,0.02,10.488,0.076,8.785,,Theia73,21.87761623949552,Kounkel2020,8010.0,1.7545,1.93
350109746,4.470032877408607e+18,273.849853294404,3.81382385120348,1.65587,11.0025,11.515,0.219,11.592,0.024,10.646,0.024,10.567,0.03,10.508,0.025,11.1632,0.000647,11.2861,0.002505,10.9506,0.001559,10.394,0.023,10.405,0.019,10.23,0.073,8.88,,Theia73,21.87761623949552,Kounkel2020,8114.0,1.74397,1.97
383021583,4.468448756029194e+18,270.695250367204,2.30529998057929,1.70395,11.04,11.765,0.21,11.193,0.014,10.55,0.023,10.344,0.029,10.297,0.021,11.3704,0.000519,11.6212,0.002406,10.9841,0.00149,10.224,0.023,10.238,0.02,10.282,0.065,9.241,,Theia73,21.87761623949552,Kounkel2020,7266.96,1.95674,1.64
