tic,GAIA,ra,dec,plx,tmag,Bmag,e_Bmag,Vmag,e_Vmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,GAIAmag,e_GAIAmag,gaiabp,e_gaiabp,gaiarp,e_gaiarp,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,assoc,age,ref,teff,rstar,mstar
323347788,3.2240154183330263e+18,84.4067574523952,2.4760585278089,10.6126,15.3181,,,,,13.375,0.027,12.783,0.022,12.432,0.023,16.8102,0.001193,18.8621,0.035106,15.4453,0.006939,12.285,0.023,12.083,0.023,11.535,0.188,8.859,,Hyades,650.0,Lodieu2019,2997.0,0.249941,0.220797
713313743,3.237602427113805e+18,81.1879527767657,5.2557640903894,10.4866,19.794,,,21.1645,0.1425,,,,,,,20.6178,0.014667,21.115,0.1863,19.3869,0.119695,,,,,,,,,Hyades,650.0,Lodieu2019,,,
436157851,3.333966409312501e+18,84.060551823286,6.95620670637473,12.9666,13.1063,17.235,0.163,15.741,0.137,11.548,0.024,10.909,0.024,10.666,0.021,14.3607,0.001117,15.8294,0.005171,13.1753,0.002281,10.523,0.023,10.388,0.021,10.239,0.071,8.762,,Hyades,650.0,Roeser2019,3351.0,0.409978,0.402699
138936446,3.223884404650487e+18,83.1269817105711,2.64839590619952,15.5387,7.0536,7.939,0.026,7.47,0.002,6.611,0.019,6.485,0.031,6.37,0.024,7.37333,0.000291,7.62526,0.002182,7.02007,0.00149,6.369,0.087,6.344,0.026,6.397,0.014,6.348,0.063,Hyades,650.0,Roeser2019,6529.0,1.43709,1.35
220062121,3.2242986456558326e+18,83.8110169504359,3.11813115870097,12.4951,14.2078,19.073,0.162,17.127,1.133,12.519,0.026,11.94,0.024,11.633,0.028,15.5647,0.000954,17.2599,0.011081,14.2999,0.007207,11.447,0.023,11.291,0.022,11.349,0.183,8.891,,Hyades,650.0,Roeser2019,3202.0,0.296756,0.272921
220078662,3.2244545701486684e+18,84.1798902838372,3.7748166532602,15.9986,13.2816,17.556,0.25,16.352,0.114,11.612,0.024,11.032,0.022,10.773,0.019,14.5879,0.001114,16.1805,0.006801,13.3632,0.002961,10.599,0.023,10.456,0.019,10.216,0.081,9.046,,Hyades,650.0,Roeser2019,3271.0,0.33507,0.316949
200544181,3.334005437679416e+18,83.2197230421783,6.98765691888325,13.6426,14.1814,19.362,0.162,16.653,1.133,12.387,0.022,11.798,0.024,11.508,0.022,15.5725,0.002048,17.3527,0.013488,14.2822,0.004014,11.364,0.024,11.189,0.021,11.12,0.154,8.306,,Hyades,650.0,Roeser2019,3150.0,0.28945,0.264627
365748368,3.2379879433788206e+18,81.8668887494315,6.44550635089848,10.0149,16.138,,,,,13.864,0.029,13.311,0.031,12.928,0.032,17.8247,0.002087,20.5392,0.156629,16.3267,0.011582,12.723,0.024,12.466,0.026,12.382,,8.89,,32ori,21.0,Luhman2022,2825.0,0.216096,0.185162
138854185,3.237714611660198e+18,82.696064954753,5.94815844824185,11.3,4.5682,4.318,0.021,4.19813,0.023,4.429,0.218,4.603,0.076,4.605,0.02,4.45508,0.00720341,4.21174,0.029431,4.33683,0.01353,4.76,0.116,4.503,0.079,4.729,0.015,4.731,0.035,32ori,21.0,Luhman2022,,,
345773220,3.237866752286153e+18,81.1097160844057,6.05719950903506,,18.9372,,,20.9298,0.2488,15.257,0.055,14.572,0.069,14.015,0.054,19.9618,0.01693,20.5937,0.294026,18.2709,0.062518,13.548,0.027,12.967,0.027,10.792,0.13,8.225,,32ori,21.0,Luhman2022,,,
713320383,3.2377146116590336e+18,82.6962849995354,5.94836771480038,9.08826,6.1605,,,,,,,,,,,5.74608,0.00404496,6.12692,0.321181,6.64985,0.780362,,,,,,,,,32ori,21.0,Luhman2022,,,
269201061,3.2372157039640883e+18,80.9147438050716,4.99194729690218,10.4973,16.5653,,,,,14.249,0.032,13.618,0.032,13.239,0.036,18.2854,0.00331,20.8739,0.195993,16.7471,0.010475,13.0,0.024,12.709,0.026,12.05,0.341,8.642,,32ori,21.0,Luhman2022,2829.0,0.183912,0.153399
264463584,3.236331387377944e+18,81.2749397045571,3.98547095862003,,18.9938,,,,,15.428,0.072,14.797,0.085,14.248,0.075,20.2858,0.010064,21.9903,0.014201,18.6182,0.036412,13.885,0.027,13.545,0.035,12.277,0.391,8.677,,32ori,21.0,Luhman2022,,,
365692109,3.238067069561234e+18,81.6724530040354,6.89200898064511,9.28787,16.9003,,,,,14.408,0.031,13.783,0.041,13.4,0.033,18.6095,0.003206,20.6846,0.186064,17.044,0.012153,13.155,0.028,12.881,0.028,11.68,,8.75,,32ori,21.0,Luhman2022,2917.0,0.191415,0.160603
443748405,3.240523378536973e+18,79.8244668862087,5.91714296004928,2.91182,16.6205,,,,,14.926,0.039,14.268,0.058,13.875,0.036,17.9633,0.002161,19.693,0.052503,16.7128,0.010739,13.837,0.027,13.597,0.034,12.2,,8.973,,Theia13,4.897788193684466,Kounkel2020,3192.0,0.414796,0.40808
672648455,3.240525032100155e+18,79.9633445551445,5.87475094317284,2.67041,13.8102,,,15.5292,0.0474,,,,,,,14.7669,0.002613,15.7712,0.015757,13.7174,0.004246,,,,,,,,,Theia13,4.897788193684466,Kounkel2020,3906.0,1.15293,0.61
454226808,3.2405098064399647e+18,79.5741790424443,5.80107041400892,3.25729,11.552,12.808,0.034,12.135,0.046,10.939,0.027,10.644,0.024,10.579,0.021,11.9926,0.000792,12.34,0.00335,11.4996,0.002524,10.541,0.023,10.581,0.021,10.426,0.087,8.96,,Theia13,4.897788193684466,Kounkel2020,5974.0,1.053,1.097
443767473,3.240968130990151e+18,80.526135404426,6.73642396425012,1.61179,12.5019,13.781,0.023,13.162,0.069,11.818,0.026,11.562,0.033,11.482,0.02,12.9427,0.000425,13.2815,0.001759,12.4382,0.001452,11.441,0.024,11.455,0.022,11.509,0.274,9.006,,Theia13,4.897788193684466,Kounkel2020,6342.0,1.33955,1.26
443757697,3.2410100541673103e+18,80.1045917349075,6.68105266396726,1.78933,12.023,13.057,0.022,12.596,0.057,11.467,0.023,11.208,0.032,11.146,0.021,12.3967,0.000253,12.6748,0.003341,11.9641,0.00147,11.106,0.023,11.129,0.021,11.059,0.132,8.969,,Theia13,4.897788193684466,Kounkel2020,6428.4,1.35146,1.3
443757276,3.240908074464054e+18,80.1416386493436,6.13563428411118,1.6745,11.9463,12.868,0.024,12.386,0.046,11.432,0.024,11.206,0.032,11.147,0.026,12.2878,0.000267,12.5345,0.001052,11.8835,0.002801,11.013,0.023,11.02,0.021,10.985,0.129,8.297,,Theia13,4.897788193684466,Kounkel2020,6710.98,1.40746,1.43
443767045,3.2379105308884096e+18,80.5056375502736,6.19312480190649,3.2466,13.3523,15.56,0.061,14.437,0.137,12.267,0.026,11.71,0.03,11.575,0.022,14.0523,0.00146,14.6941,0.005046,13.2902,0.004697,11.525,0.024,11.529,0.022,11.484,0.209,8.298,,Theia13,4.897788193684466,Kounkel2020,4522.0,0.780364,0.711
443757274,3.240906562635563e+18,80.1783316582362,6.13311597207294,1.80865,13.846,16.067,0.067,14.554,0.08,13.061,0.024,12.626,0.027,12.544,0.026,14.4031,0.00036,14.8691,0.002087,13.7913,0.001934,12.489,0.024,12.539,0.026,12.416,,8.886,,Theia13,4.897788193684466,Kounkel2020,5282.0,0.821959,0.91
264590842,3.237890430441645e+18,80.60579555937,5.94299724975623,3.02588,15.0849,19.128,0.164,17.4165,0.0472,13.522,0.027,12.85,0.029,12.61,0.019,16.2911,0.001741,17.6507,0.011854,15.1414,0.003659,12.524,0.024,12.408,0.024,11.816,0.252,8.788,,Theia13,4.897788193684466,Kounkel2020,3427.0,0.605578,0.592616
713233073,3.236068642753053e+18,81.7658529424061,3.58187024776596,2.86391,16.1168,,,17.7413,0.047,,,,,,,17.0308,0.002037,17.7285,0.010829,15.7481,0.009809,,,,,,,,,Theia13,4.897788193684466,Kounkel2020,,,
443756680,3.240989369604824e+18,80.0579016889874,6.64975834034689,2.52149,13.7278,13.52,0.07,15.7172,0.0495,11.96,0.033,11.249,0.046,11.085,0.037,14.7612,0.003992,15.945,0.020627,13.6371,0.008752,10.992,0.06,10.848,0.053,10.613,0.137,8.095,0.323,Theia13,4.897788193684466,Kounkel2020,3690.0,1.42073,
443756527,3.2410291238220703e+18,80.0850598196033,6.87982004356559,1.95741,15.5915,19.148,0.167,16.898,1.133,14.298,0.031,13.569,0.037,13.447,0.038,16.5954,0.001098,17.58,0.011094,15.606,0.007722,13.316,0.026,13.327,0.031,11.931,,8.736,,Theia13,4.897788193684466,Kounkel2020,3794.0,0.623934,0.607192
264483288,3.2358682911188096e+18,81.4216655848655,2.81832161015533,,15.2044,,,16.8655,0.0767,13.585,0.029,12.862,0.03,12.353,0.026,16.2837,0.02411,16.9894,0.083044,15.2043,0.035711,11.403,0.024,10.89,0.021,9.479,0.045,7.651,0.134,Theia13,4.897788193684466,Kounkel2020,3983.0,0.642585,0.621539
264486789,3.235850969514906e+18,81.5754681805205,2.68842726980464,3.56072,16.4177,,,,,14.708,0.047,14.08,0.036,13.888,0.063,17.7581,0.001811,19.3908,0.063466,16.503,0.005956,13.662,0.027,13.486,0.034,12.543,0.485,8.642,,Theia13,4.897788193684466,Kounkel2020,3236.0,0.353151,0.337848
264483216,3.235915978140965e+18,81.3761408644911,2.8945081659328,3.21117,16.1133,,,,,14.205,0.03,13.649,0.037,13.285,0.042,17.6031,0.002198,19.4944,0.079408,16.2283,0.00706,13.154,0.025,12.935,0.029,11.851,,9.071,,Theia13,4.897788193684466,Kounkel2020,3061.0,0.470609,0.468271
457228516,3.236783497110153e+18,81.7760084196558,4.95363396594295,3.69253,15.8449,18.898,0.17,17.9754,0.0486,14.43,0.04,13.786,0.038,13.56,0.052,16.9885,0.001278,18.2341,0.019231,15.8882,0.00388,13.409,0.026,13.277,0.03,12.676,,9.117,,Theia13,4.897788193684466,Kounkel2020,3520.0,0.385408,0.374918
345773770,3.241055374662023e+18,81.1813452520854,6.87830714814191,1.75526,13.5391,15.762,0.05,14.644,0.092,12.437,0.026,11.996,0.03,11.892,0.022,14.2848,0.000396,14.9435,0.002671,13.4965,0.001557,11.765,0.023,11.754,0.023,11.572,0.295,8.187,,Theia13,4.897788193684466,Kounkel2020,6160.13,1.01686,1.17
459990227,3.2343561834576794e+18,81.0964001333794,2.57542357457619,2.04835,16.3443,20.073,0.169,18.1384,0.0475,15.018,0.043,14.383,0.057,14.23,0.076,17.3785,0.001695,18.4148,0.015774,16.3643,0.007127,14.013,0.028,13.981,0.041,12.358,,8.846,,Theia13,4.897788193684466,Kounkel2020,3728.0,0.474122,0.471907
264739670,3.223962813572999e+18,82.4065433783029,2.9027589715473,2.33045,16.2276,20.563,0.164,,,14.423,0.032,13.848,0.04,13.565,0.043,17.6161,0.001736,19.3977,0.060005,16.3272,0.005683,13.42,0.025,13.22,0.028,11.922,,8.691,,Theia13,4.897788193684466,Kounkel2020,3150.0,0.537676,0.534035
264683013,3.235980406945198e+18,82.31894477458,3.11757860617428,2.38458,16.3705,20.547,0.166,,,14.694,0.04,14.083,0.054,13.852,0.052,17.677,0.00191,19.2451,0.075095,16.4486,0.007938,13.636,0.026,13.467,0.032,12.231,0.397,8.424,,Theia13,4.897788193684466,Kounkel2020,3281.0,0.483032,0.481037
264743303,3.223745694386392e+18,82.5548022214302,2.11285842135541,3.13973,15.2388,19.337,0.164,17.7397,0.05,13.63,0.03,13.034,0.026,12.893,0.034,16.4878,0.001354,17.956,0.021217,15.3062,0.002961,12.691,0.024,12.539,0.024,11.955,,8.572,,Theia13,4.897788193684466,Kounkel2020,3354.0,0.542958,0.538877
264683098,3.235985423466994e+18,82.2672232568484,3.23198369823798,,16.5804,16.733,0.078,18.3213,0.2125,14.506,0.045,13.83,0.039,13.336,,17.5317,0.020959,18.318,0.225626,16.2265,0.169486,12.651,0.024,12.064,0.023,9.775,0.046,7.616,0.215,Theia13,4.897788193684466,Kounkel2020,,,
264630473,3.235888593428125e+18,82.0955828550929,3.07421466866619,2.01911,16.5468,19.769,0.169,,,14.748,0.043,14.142,0.043,13.908,0.058,17.9155,0.001999,19.5645,0.066164,16.6352,0.008273,13.761,0.027,13.561,0.034,12.254,,8.45,,Theia13,4.897788193684466,Kounkel2020,3217.0,0.533348,0.530031
138828515,3.2237979168940206e+18,82.6841475690922,2.53566223669317,2.34332,16.1646,20.56,0.165,,,14.48,0.038,13.84,0.038,13.583,0.047,17.4753,0.002029,19.1071,0.034926,16.2478,0.006308,13.453,0.025,13.307,0.032,12.023,,8.692,,Theia13,4.897788193684466,Kounkel2020,3250.0,0.531871,0.528656
138904130,3.2239000683963617e+18,82.9748338875434,2.70865603027711,,16.6594,18.205,0.079,18.1763,0.0855,14.974,0.049,13.993,0.041,13.181,0.036,17.7024,0.022022,18.2478,0.104714,16.6443,0.062906,12.257,0.023,11.581,0.021,10.347,0.068,7.456,0.14,Theia13,4.897788193684466,Kounkel2020,4206.0,0.48513,0.483168
464837782,3.2363038652263506e+18,82.0733755640239,4.11847479888599,1.91349,14.9733,17.508,0.238,16.073,0.069,13.635,0.035,13.031,0.044,12.864,0.044,15.7649,0.000697,16.5042,0.005291,14.8872,0.012613,12.567,0.024,12.589,0.025,12.028,0.301,9.076,,Theia13,4.897788193684466,Kounkel2020,4287.0,0.734063,0.67
138899250,3.2238919938582825e+18,82.8480234091627,2.61491750607646,2.24274,9.7538,9.798,0.046,9.684,0.004,9.617,0.025,9.641,0.022,9.628,0.02,9.74539,0.000484,9.77829,0.001742,9.70928,0.001133,9.582,0.024,9.616,0.02,9.396,0.035,8.082,0.227,Theia13,4.897788193684466,Kounkel2020,10844.0,1.77062,2.82
264739598,3.2239667950064404e+18,82.4200738346909,3.00337690315354,3.28366,16.2508,,,,,14.316,0.029,13.706,0.029,13.468,0.043,17.7717,0.002204,19.9658,0.074192,16.3898,0.005604,13.259,0.026,13.01,0.028,12.377,,8.22,,Theia13,4.897788193684466,Kounkel2020,2938.0,0.435288,0.43067
264683087,3.235984457097974e+18,82.3273742240673,3.2162051575073,,14.9769,18.616,0.165,17.0374,0.0487,13.149,0.031,12.504,0.029,12.241,0.03,16.0197,0.00491,17.0923,0.01505,14.7091,0.011419,12.002,0.024,11.831,0.023,11.204,0.153,8.696,,Theia13,4.897788193684466,Kounkel2020,,,
138904379,3.2235918658377667e+18,82.9869223501702,2.36325043871424,2.19201,16.395,19.901,0.168,,,14.588,0.043,13.933,0.045,13.694,0.05,17.7446,0.002806,19.273,0.080347,16.4733,0.009398,13.556,0.026,13.434,0.031,12.843,,8.718,,Theia13,4.897788193684466,Kounkel2020,3279.0,0.538563,0.534852
