tic,sigmaOptical,sigmaIR,mstar,rstar,teff,age,tmag,baseline
111075976,,,1.0,2.53205,5648.0,4.073802778041131,15.3913,45
427396574,,,1.29,1.0329,6416.0,13.762567726139004,13.4884,45
264460657,,,1.22,1.68083,6262.0,7.671141622952994,11.2956,45
124013338,,,0.661757,0.697563,3609.0,25.0,14.1166,45
4294968,,,0.66,1.29482,4200.0,7.453076628471682,12.5661,45
11291121,,,0.79,1.40333,4870.24,7.867525522806126,12.6498,45
11299910,,,1.36,1.71302,6562.0,5.134702908830607,12.3625,45
427376911,,,0.583095,0.593914,3289.0,6.192320274857025,15.7041,45
32670578,,,0.522784,0.525605,3247.0,22.387211385683376,15.2722,45
332913849,,,0.464148,0.466648,3214.0,13.384360482542318,14.0828,45
433147634,,,1.35,3.72329,6536.0,47.863009232263806,13.8057,45
11199816,,,0.664292,0.701131,3219.0,8.947929654338825,15.19,45
427380532,,,0.51,1.24676,3610.0,13.421171969872235,13.8874,45
177987755,,,0.87,0.715888,5165.0,23.442288153199225,16.4142,45
9768264,,,0.56,0.521134,3728.0,7.585775750291836,17.0912,45
220155448,,,1.06,1.28051,5863.0,26.915348039269137,14.5346,45
116839325,,,0.92,1.11477,5340.0,15.13561248436207,14.8031,45
11286275,,,1.01,0.915028,5668.0,6.172826195943913,15.8041,45
388850749,,,0.648713,0.679363,3336.0,14.158605316506591,15.0756,45
284201295,,,0.587669,0.599485,3826.0,4.897788193684466,16.2064,45
200541009,,,0.48302,0.484984,3080.0,14.0,16.2816,45
432298656,,,0.91,1.0462,5281.0,5.754399373371567,14.1443,45
50744638,,,0.81,1.26709,4919.37,5.126442136498652,12.7583,45
220078102,,,0.447902,0.451262,3048.0,5.0,16.7355,45
343840076,,,0.58,0.895112,3816.0,9.855387257625338,15.274,45
50747817,,,1.16,1.14892,6121.0,9.04875533435048,12.3403,45
436247621,,,0.474975,0.477102,2925.0,14.0,16.6959,45
220322853,,,0.44,1.24829,3473.0,2.5118864315095824,15.9018,45
368829504,,,0.724,1.35243,4582.0,7.585775750291836,15.2105,45
50725211,,,1.055,1.01901,5845.0,12.546321747444864,12.8364,45
269118002,,,0.265141,0.289904,3018.0,7.612735031763397,17.5394,45
72920204,,,0.442536,0.446252,2857.0,5.0,17.2792,45
427374341,,,0.6,1.14347,3877.0,14.459691942381482,13.9845,45
715994714,,,0.57,1.16515,3758.0,4.897788193684466,14.6557,45
177184874,,,1.38,1.97532,6597.0,20.417379446695275,15.295,45
11355167,,,0.487357,0.489276,3451.0,5.05173866872851,16.784,45
457249775,,,0.58,0.988572,3810.0,12.073889453071732,14.0194,45
50523808,,,0.591078,0.603676,3305.0,13.67690067145691,15.6102,45
