tic,sigmaOptical,sigmaIR,mstar,rstar,teff,age,tmag,baseline
229307064,0.01115948930667979,0.008927266195806575,1.25,2.05911,6326.0,19.05460717963248,12.1538,45
306088947,0.04840128983519417,0.055677985975841754,1.48,2.31881,6850.0,25.118864315095824,16.0002,45
362682074,0.0391521961288396,0.03845546413381841,1.23,3.48035,6288.0,25.118864315095824,15.1906,45
362682667,0.05397296615539642,0.06211151293378323,1.38,4.35329,6614.0,25.118864315095824,16.0019,45
1847846600,0.06620691609267951,0.08675431697738455,1.07,1.50148,5888.0,25.118864315095824,16.5257,45
1847847085,0.14038154245299697,0.207842720573947,1.35,1.49522,6542.0,25.118864315095824,16.9711,45
359953711,0.053266819798277985,0.06383648506135253,1.48,2.99222,6854.0,25.118864315095824,16.1739,45
359953754,0.05474534146954522,0.06707318036386617,1.21,3.04015,6251.0,25.118864315095824,16.2639,45
359953927,0.07867560708286185,0.09644729940258898,1.41,2.87571,6678.0,25.118864315095824,16.2662,45
359954301,0.09130624269126683,0.11346616552003234,1.4,3.59053,6661.0,25.118864315095824,16.3206,45
359953834,0.05688281712462723,0.06837540117708928,1.48,1.8383,6833.0,25.118864315095824,16.1863,45
451940100,0.051193509514967504,0.05473683745789065,1.32,1.98443,6472.0,6.918309709189363,15.6606,45
451940155,0.016338677831298044,0.013796080799213949,1.19,4.37798,6210.0,6.918309709189363,13.7573,45
451940288,0.0518496898080941,0.0478306303444898,1.4,2.48869,6648.0,6.918309709189363,14.7468,45
451940637,0.047748797217615144,0.04982385864978751,0.98,1.97059,5559.0,6.918309709189363,15.536,45
427451128,0.0645956304874372,0.08426410221850791,0.580522,0.590806,4211.0,16.595869074375596,16.5087,45
427458655,0.019843157347141444,0.016967119300877735,0.68,0.991063,4379.0,16.595869074375596,13.9493,45
207052479,0.039655120790941266,0.03904659725896075,1.48,2.70499,6842.0,24.547089156850287,15.2061,45
207052482,0.056361220147069194,0.06453475090393393,1.23,1.92912,6286.0,24.547089156850287,15.9799,45
229273851,0.12390535716475314,0.18460126801344076,1.25,1.61068,6330.0,24.547089156850287,16.9933,45
229273904,0.08681782194343866,0.11734468529080178,1.34,1.16828,6524.0,24.547089156850287,16.6417,45
229273925,0.042127257226158905,0.045529320553384565,1.29,2.2614,6415.0,24.547089156850287,15.7134,45
427395747,0.37683699286562833,0.39751123720752374,0.665117,0.702294,,13.182567385564074,15.5924,45
42230091,0.24003343267009164,0.2866221587491783,0.437012,0.441129,3194.0,17.78279410038923,16.1589,45
711067683,0.04875501392022051,0.052396898084744,0.414,0.640928,3422.0,17.78279410038923,15.6859,45
43003028,0.04919319547176593,0.05359404715814912,0.477547,0.479611,3242.0,17.78279410038923,15.7521,45
711129046,0.022531624119654276,0.019124088620039247,0.68,0.827642,4376.0,17.78279410038923,13.8399,45
220314424,0.06377670781234161,0.08295319659137468,0.52,1.1,3634.0,27.54228703338169,16.4976,45
220314435,0.06114457929215221,0.0746926399277471,0.652384,0.684456,3782.0,27.54228703338169,16.252,45
220314576,0.07358851776545158,0.0967284176755072,0.53,1.00224,3641.0,27.54228703338169,16.5375,45
220314617,0.05221202812911463,0.0624921910862105,0.85,1.31488,5065.0,27.54228703338169,16.1686,45
220322291,0.06453921436507006,0.08789878168719178,0.48,0.870976,3536.0,27.54228703338169,16.6698,45
220322325,0.10395043343416946,0.13903394364235108,0.623801,0.645576,3448.0,27.54228703338169,16.6027,45
220322345,0.06423199919635071,0.08628287696573021,0.56,0.79336,3733.0,27.54228703338169,16.6188,45
220322568,0.05763127552506343,0.07174497579134491,1.0,1.14538,5630.0,27.54228703338169,16.3276,45
111353241,0.03429356813480127,0.03220232307216144,1.21,1.27846,6254.0,12.88249551693135,14.8848,45
111353516,0.0287417167476097,0.02698069962537516,0.83,1.53782,5011.0,12.88249551693135,14.8825,45
103591959,0.03728236728876618,0.03899847029745369,0.7,1.19164,4482.0,12.88249551693135,15.5489,45
103853100,0.018397442388297373,0.015791304434998373,1.0,1.81547,5637.0,12.88249551693135,14.0026,45
103853744,0.050730941722874234,0.05806154381029038,0.7,1.27418,4472.0,12.88249551693135,15.9779,45
103853800,0.01792709346857336,0.014856011106695375,1.21,2.30108,6251.0,12.88249551693135,13.4027,45
103854154,0.7363762717917738,0.6182743771915366,0.93,2.13977,5370.0,12.88249551693135,13.6605,45
103854221,0.02157422403399624,0.01888730309487759,0.9,1.76498,5250.0,12.88249551693135,14.2481,45
104751531,0.08191868977923161,0.10568839737721093,0.65,1.12846,4125.0,12.88249551693135,16.4666,45
105919199,0.019859220039327424,0.017006790377618427,1.19,1.78641,6203.0,12.88249551693135,13.9708,45
362792595,0.056495125038969474,0.05007332335335936,1.42,2.3892,6694.0,2.39883291901949,14.382,45
360058634,0.21889876960627483,0.228987803692417,1.07,1.93914,5882.0,2.39883291901949,15.5492,45
360060130,0.016521884620914185,0.013776396273436782,1.06,3.73494,5852.0,2.39883291901949,13.531,45
360060596,0.10037639067667067,0.09036253302596996,1.16,2.75205,6129.0,2.39883291901949,14.5348,45
360061213,0.015663022312232676,0.013109790706473227,1.15,4.0156,6108.0,2.39883291901949,13.6035,45
360061628,0.01970746946948046,0.016389048963236372,1.12,4.89584,6031.0,2.39883291901949,13.4775,45
360061818,0.10827991811409339,0.09381420483769191,1.21,3.71056,6252.0,2.39883291901949,14.1244,45
360061929,0.01256758013084057,0.010228546753475155,1.32,4.88891,6479.0,2.39883291901949,12.9247,45
360061991,0.03249488036247857,0.029364129311587,1.28,2.34298,6397.0,2.39883291901949,14.5697,45
360062101,0.025829214730103627,0.022501130802256863,1.28,2.91414,6385.0,2.39883291901949,14.1908,45
360062493,0.021986007684513753,0.01893208024152925,1.05,3.04338,5838.0,2.39883291901949,14.0456,45
360062818,0.041736861917184655,0.041364089452282087,1.14,1.97403,6085.0,2.39883291901949,15.2459,45
360062905,0.03485821523684507,0.030840184587959,1.36,2.18506,6558.0,2.39883291901949,14.3632,45
360063948,0.01663480635677146,0.014248160957399114,1.33,3.08071,6504.0,2.39883291901949,13.9734,45
360078958,0.0239432330609918,0.021852541720016286,1.03,2.31158,5761.0,2.39883291901949,14.6576,45
360662119,0.9612661808482472,0.9249630208301961,1.38,3.1795,6607.0,2.39883291901949,15.0575,45
451929717,0.04127907705869194,0.03983368057663682,1.25,3.13921,6321.0,11.481536214968818,15.0766,45
6956679,0.029521995469505447,0.026817309914840017,1.32,3.77105,6473.0,28.183829312644548,14.6165,45
6956624,0.040338272800126904,0.04245534485390289,1.4,2.74949,6648.0,28.183829312644548,15.5808,45
6957554,0.020498133944495865,0.01769984680538569,1.44,3.76536,6750.0,28.183829312644548,14.0817,45
6958782,0.055042474364031806,0.06311384214496825,1.0,2.12731,5631.0,28.183829312644548,15.9861,45
6957368,0.034726097974592585,0.03374772131442587,1.34,2.67773,6513.0,28.183829312644548,15.123,45
6957429,0.039512599207247694,0.040012227078952314,1.26,2.47094,6351.0,28.183829312644548,15.3723,45
6957208,0.041837864788654366,0.043343456393104676,1.19,2.49681,6198.0,28.183829312644548,15.4979,45
6957311,0.036925112605661364,0.03694230774338428,1.32,2.466,6485.0,28.183829312644548,15.3023,45
6956228,0.028882614265626293,0.027033277476707966,1.33,4.28726,6494.0,28.183829312644548,14.8604,45
7632541,0.051320057105687274,0.05296546854122036,1.25,2.24984,6327.0,28.183829312644548,15.4775,45
1765585988,0.044307599695337166,0.046510377243508275,1.34,1.89542,6524.0,22.387211385683376,15.5672,45
162282141,0.08828905497921448,0.09262835731894067,1.41,1.84561,6676.0,22.387211385683376,15.5644,45
1765583578,0.04914074803072291,0.05407594226218064,1.4,1.87366,6651.0,22.387211385683376,15.7996,45
162194500,0.03503193322874398,0.03296854141287178,1.02,3.39744,5737.0,22.387211385683376,14.9012,45
162282423,0.03304155186313636,0.03314723580749093,1.49,1.96259,6867.0,22.387211385683376,15.3183,45
162285005,0.04072427520559236,0.042284811649139074,1.43,2.01997,6715.0,22.387211385683376,15.5099,45
162953380,0.05052454403539059,0.04850718878481958,1.36,2.37577,6567.0,22.387211385683376,15.0423,45
1766059939,0.037504416173652765,0.03945208149086557,1.41,2.08559,6681.0,22.387211385683376,15.5781,45
162282656,0.05993102948409187,0.06550905284977841,1.09,2.50719,5944.0,22.387211385683376,15.7679,45
1766063918,0.04604758683011966,0.05154835606979668,1.26,2.08502,6345.0,22.387211385683376,15.8789,45
162953935,0.04466095983386911,0.04756034568403417,1.43,2.34921,6724.0,22.387211385683376,15.6405,45
1765565382,0.04270160257883662,0.04529093257703006,1.38,2.27757,6606.0,22.387211385683376,15.6202,45
1766060923,0.052823825536583546,0.060527069402154215,1.22,1.86115,6256.0,22.387211385683376,15.983,45
1766063931,0.043618263497179365,0.04907589257177933,1.05,2.36042,5842.0,22.387211385683376,15.9018,45
1766070671,0.05752375243733818,0.06823989973425933,1.0,2.0085,5653.0,22.387211385683376,16.1316,45
162282263,0.05595055447282148,0.05825697712240266,1.36,2.3218,6552.0,22.387211385683376,15.5247,45
162282224,0.04670746746486184,0.04966749168222,1.44,1.91929,6751.0,22.387211385683376,15.6332,45
162282452,0.5512015110269108,0.5612674558431937,1.34,2.11683,6508.0,22.387211385683376,15.4035,45
1765565539,0.05213201154977812,0.06027382877207585,1.15,1.82788,6118.0,22.387211385683376,16.0222,45
1766068527,0.058836994626126765,0.06442706176993447,1.26,1.87088,6360.0,22.387211385683376,15.7763,45
377323309,0.17199466776817868,0.19983077332153623,1.41,1.83779,6667.0,19.952623149688787,16.0433,45
377323369,0.05140683984135168,0.059716950296934954,1.45,1.93992,6778.0,19.952623149688787,16.0426,45
377323152,0.12944223321768414,0.1481230089021213,1.25,1.91559,6338.0,19.952623149688787,15.9772,45
377794793,0.03997104240491886,0.04090355120268128,1.31,3.29365,6461.0,19.952623149688787,15.4311,45
377795173,0.03612894687361115,0.03461720796218185,1.45,3.18391,6762.0,19.952623149688787,15.0287,45
125648521,0.05335406773880021,0.06401857644869019,1.14,1.59385,6081.0,30.90295432513592,16.1789,45
125648969,0.04480063190367299,0.047963254013030275,1.23,1.94535,6277.0,30.90295432513592,15.667,45
177014555,0.1898214226891735,0.19583130978689298,1.28,2.12266,6395.0,30.90295432513592,15.4754,45
177014690,0.0515204503518358,0.060401708171210294,1.05,1.99614,5829.0,30.90295432513592,16.0819,45
177074616,0.05783941170852587,0.06173483292366451,1.35,1.57944,6545.0,30.90295432513592,15.6519,45
177074951,0.06287655374933153,0.07675515723901827,0.98,1.52928,5560.0,30.90295432513592,16.2492,45
177119597,0.026035532271252212,0.02413367052484443,1.41,2.77618,6679.0,30.90295432513592,14.7855,45
177119842,0.03849650602028836,0.03888161183933162,1.14,2.42195,6092.0,30.90295432513592,15.3574,45
177120079,0.032534331004710315,0.0319553670744879,1.4,2.40599,6660.0,30.90295432513592,15.1906,45
177120454,0.04737814735136277,0.05188717870373992,1.12,1.98889,6032.0,30.90295432513592,15.777,45
177131877,0.0433226698149206,0.04569589501105812,1.19,1.74565,6202.0,30.90295432513592,15.592,45
177132769,0.04102676881452341,0.04481233245045357,1.03,2.53622,5746.0,30.90295432513592,15.7644,45
177132777,0.20057399119938404,0.21147895461427263,1.18,2.14092,6168.0,30.90295432513592,15.59,45
177132798,0.04559586445962606,0.050280044957221215,1.06,2.05948,5878.0,30.90295432513592,15.8094,45
177132913,0.02612566312992068,0.02374884494983243,1.44,2.5451,6748.0,30.90295432513592,14.6227,45
177203587,0.042106305352679146,0.043123011519180646,1.47,1.72782,6815.0,30.90295432513592,15.4355,45
177270399,0.04412916670525741,0.04939317713868795,1.22,1.55204,6271.0,30.90295432513592,15.8782,45
177270534,0.06309911550761399,0.07805692181983676,1.19,1.77545,6193.0,30.90295432513592,16.3025,45
177325415,0.04356047718072924,0.048474335337612015,1.09,2.05916,5967.0,30.90295432513592,15.8516,45
177325668,0.042163433611623925,0.04469011720970174,1.42,1.75892,6686.0,30.90295432513592,15.6168,45
177325904,0.0453546350484995,0.048866850292097,1.31,1.61376,6450.0,30.90295432513592,15.6984,45
177326025,0.078229449263844,0.09186849630498246,1.08,1.9043,5937.0,30.90295432513592,16.089,45
177408961,0.03267256536613506,0.03304215833530923,1.35,2.19316,6550.0,30.90295432513592,15.3648,45
177408966,0.046607610386197526,0.04929473846468138,1.42,1.88925,6702.0,30.90295432513592,15.6059,45
177409014,0.05441507007999824,0.06658252496290683,1.1,1.36773,5995.0,30.90295432513592,16.2587,45
177409015,0.058371032127119825,0.06990104468285319,1.08,1.7948,5925.0,30.90295432513592,16.1708,45
177409019,0.044971361217455486,0.049197381443812145,1.15,2.15503,6114.0,30.90295432513592,15.7718,45
177409109,0.05581817305546319,0.06576882845787006,1.06,1.4788,5858.0,30.90295432513592,16.1031,45
177447050,0.04384728175267527,0.046250147925188424,1.03,2.16586,5745.0,30.90295432513592,15.5921,45
752895896,0.05588356950268769,0.06619604815392094,1.37,1.3545,6590.0,30.90295432513592,16.1254,45
176709714,0.038418433295708286,0.03727407483932095,1.47,1.73429,6825.0,19.952623149688787,15.1122,45
177098128,0.041870447588056275,0.04445420588931208,0.96,1.8361,5477.0,19.952623149688787,15.6253,45
177093869,0.053308998103761635,0.04641439066026995,1.4,2.78351,6639.0,19.952623149688787,14.1842,45
177094384,0.03813661078524874,0.03764768314597128,1.08,1.8825,5939.0,19.952623149688787,15.2219,45
177099504,0.06339317627856543,0.074082288936513,1.04,1.62759,5789.0,19.952623149688787,16.0682,45
1650102359,0.038841661344730063,0.0410737911299122,1.02,1.89585,5702.0,19.952623149688787,15.605,45
204253417,0.037194353578184604,0.038227429789243504,0.98,2.05512,5560.0,19.952623149688787,15.4549,45
204331406,0.039520558460056886,0.0388721159799807,1.07,2.07706,5882.0,19.952623149688787,15.1994,45
204330797,0.06241965049113869,0.0653604233629651,1.13,1.68684,6064.0,19.952623149688787,15.5543,45
204253048,0.02874529416107529,0.025918622868626343,1.44,2.06269,6738.0,19.952623149688787,14.5495,45
204253060,0.26605609969312966,0.2566013742352247,1.37,2.0319,6580.0,19.952623149688787,15.073,45
204329824,0.02291210211044622,0.021420733924481253,1.3,2.04418,6427.0,19.952623149688787,14.8518,45
204253184,0.03227670202300231,0.031361048511686876,1.06,2.27189,5863.0,19.952623149688787,15.1217,45
204252028,0.08919997646140672,0.10404793271056641,0.83,1.5652,4988.0,19.952623149688787,16.0603,45
204253321,0.042489600258104464,0.04199277576080578,1.15,1.52453,6107.0,19.952623149688787,15.2289,45
204253114,0.04362976797788175,0.044919865852955314,0.94,1.78954,5416.0,19.952623149688787,15.4644,45
204560307,0.04912915710224074,0.05196676567971811,1.07,1.88381,5887.0,19.952623149688787,15.6064,45
204560876,0.040806257742816716,0.039516443917466434,1.19,1.5862,6210.0,19.952623149688787,15.0999,45
204563206,0.09580257348568269,0.10396987984250085,0.92,1.58795,5329.0,19.952623149688787,15.7335,45
204329833,0.043248825825165184,0.046357088448707125,0.98,1.52798,5558.0,19.952623149688787,15.6729,45
204330123,0.04243553156868333,0.04512841498652307,0.96,1.58076,5468.0,19.952623149688787,15.6336,45
204563120,0.056009232963001136,0.06166048755815472,0.91,1.51665,5281.0,19.952623149688787,15.8016,45
204562243,0.02628229335443671,0.024458906400902106,1.33,1.61508,6491.0,19.952623149688787,14.8165,45
432337567,0.03998735044105157,0.04355827264078322,0.91,1.392,5290.0,19.952623149688787,15.7514,45
204560031,0.05897917891817954,0.062039657134439895,0.91,1.7717,5304.0,19.952623149688787,15.5779,45
204564179,0.034911214417011754,0.035434494031236566,1.01,1.926,5683.0,19.952623149688787,15.3854,45
432337649,0.03245130913151058,0.03206295798510841,1.11,1.71403,6016.0,19.952623149688787,15.2272,45
119211652,0.04268590251462763,0.04566242535424221,1.42,2.93436,6705.0,14.45439770745928,15.663,45
119214028,0.02822580724379078,0.02736660962995704,1.47,2.95644,6826.0,14.45439770745928,15.1078,45
332593060,0.1192109088911329,0.13067219532425775,1.01,2.4823,5693.0,14.45439770745928,15.7812,45
332595862,0.0470493276710727,0.050361553841237,1.02,3.17542,5714.0,14.45439770745928,15.6661,45
332597102,0.04738625991791251,0.05300275612284006,1.12,2.52393,6033.0,14.45439770745928,15.8751,45
332596891,0.043744930755558256,0.044514383520488116,1.05,3.00525,5828.0,14.45439770745928,15.3998,45
332732270,0.05151585269676287,0.05006212351113144,1.42,2.87966,6697.0,14.45439770745928,15.1227,45
332732723,0.08977043601183199,0.09310721253427975,1.15,3.10806,6100.0,14.45439770745928,15.504,45
332733424,0.04175824940851802,0.04574304715478923,1.34,2.41952,6514.0,14.45439770745928,15.7781,45
1658803439,0.03540196739551121,0.03816530113718032,1.0,2.59761,5635.0,14.45439770745928,15.7012,45
332593832,0.9895237384646729,1.0427741471460519,1.35,2.15841,6538.0,14.45439770745928,15.5873,45
332734744,0.039078088709999556,0.038520128627453284,1.39,2.39313,6636.0,14.45439770745928,15.2128,45
203856884,0.026981500156050837,0.02673346526520628,1.42,2.46731,6692.0,6.918309709189363,15.2443,45
1767144404,0.04852530176463286,0.05545273225610632,1.35,1.81511,6532.0,6.918309709189363,15.9712,45
203858628,0.07421375820298384,0.0795217325986765,1.37,2.23749,6582.0,6.918309709189363,15.6713,45
225459501,0.10332001676116162,0.1147832102772194,0.99,2.09722,5618.0,6.918309709189363,15.8439,45
225459557,0.06702938921097616,0.07303655826852462,1.41,2.44951,6673.0,6.918309709189363,15.7528,45
1767151560,0.04937240658392691,0.05726581828342642,1.05,2.52057,5819.0,6.918309709189363,16.036,45
225693556,0.04308197077824224,0.04697537788429524,1.35,2.20478,6532.0,6.918309709189363,15.7561,45
225693821,0.04822428298704005,0.050317135864772204,1.38,2.74478,6615.0,6.918309709189363,15.5357,45
225693924,0.03155456898640416,0.031051320239883495,1.25,3.25721,6325.0,6.918309709189363,15.2023,45
225694291,0.07939593181201879,0.09219629891384291,1.09,2.21044,5952.0,6.918309709189363,16.041,45
185132877,0.02793326754655212,0.02591014460831052,1.44,3.16999,6749.0,29.51209226666384,14.7908,45
184390132,0.06434129033973345,0.07419646182703378,1.14,2.17431,6089.0,29.51209226666384,16.0109,45
185389463,0.06902377617827185,0.06802723172654046,1.1,2.98306,5980.0,29.51209226666384,15.2118,45
1772887883,0.05249744255348987,0.05986162549093377,1.21,2.18719,6242.0,29.51209226666384,15.9616,45
185377935,0.022893428636027325,0.020388672633526308,1.36,3.92,6570.0,29.51209226666384,14.4308,45
185380031,0.046334983899852855,0.05045590055705937,1.21,2.10039,6246.0,29.51209226666384,15.7498,45
226108748,0.04569143073352171,0.04981440649039124,1.12,2.32325,6034.0,24.547089156850287,15.7555,45
226110503,0.018331791865366886,0.01532288213087935,1.44,4.76704,6749.0,24.547089156850287,13.5782,45
226111240,0.027524086002270767,0.025423897565111712,1.36,3.42908,6563.0,24.547089156850287,14.7574,45
226112529,0.034928842968411894,0.03482842281687539,1.14,2.70986,6092.0,24.547089156850287,15.2825,45
226199275,0.02787786038315916,0.02502764180196805,1.47,2.7026,6822.0,24.547089156850287,14.5089,45
226199956,0.03890273674908708,0.03910497585252361,1.49,2.09479,6871.0,24.547089156850287,15.3299,45
226200421,0.025164717468101186,0.02284836896068909,1.13,3.57783,6049.0,24.547089156850287,14.6123,45
226200444,0.018275489046220835,0.015569830765491382,1.42,4.87234,6708.0,24.547089156850287,13.8965,45
226200593,0.020792679939919404,0.017903154475458403,1.48,3.5752,6844.0,24.547089156850287,14.0446,45
226200855,0.028979261453416675,0.02677535077968106,1.47,2.77585,6808.0,24.547089156850287,14.7596,45
226200904,0.041882319145022474,0.04296936584615357,1.33,2.34795,6494.0,24.547089156850287,15.4452,45
226201021,0.044726990168359425,0.050033776847191944,1.13,2.39987,6071.0,24.547089156850287,15.8756,45
1772811245,0.043689420208635026,0.04286398408083125,1.43,2.22478,6725.0,24.547089156850287,15.1836,45
300830485,0.04092509152544633,0.043117366778433246,0.96,1.4235,5471.0,36.3078054770101,15.5861,45
300831291,0.042910456022984,0.03899863699150138,1.04,1.95316,5776.0,36.3078054770101,14.6209,45
183700947,0.05055670518696666,0.05049978034847007,0.65,1.17519,4151.0,14.45439770745928,15.2929,45
184147890,0.061263688128432664,0.06500813539900205,0.62,1.30654,3999.0,14.45439770745928,15.6225,45
184150601,0.07008540740825658,0.08398422727149046,0.55,1.25238,3697.0,14.45439770745928,16.1735,45
184155240,0.036981910127858,0.034084697727361786,0.77,1.29462,4786.0,14.45439770745928,14.7395,45
184157446,0.04745214970022518,0.0545311800912273,0.58,1.23852,3795.0,14.45439770745928,15.9958,45
186155329,0.01545421986296891,0.01267505423756165,1.1,1.81911,5981.0,14.45439770745928,13.1523,45
284281614,0.05973551847201113,0.07627532050732415,0.585239,0.596518,3260.0,10.71519305237607,16.4268,45
200602071,0.04480245707469344,0.04991390601277554,0.666134,0.703727,3076.0,10.71519305237607,15.8569,45
309793788,0.04943428308222968,0.05642620810980344,0.553552,0.55931,3492.0,10.71519305237607,15.9661,45
118929689,0.059697055742232455,0.06287899931911119,0.76,0.814023,4725.0,25.703957827688647,15.5848,45
118936768,0.05976553743545064,0.05929437848873152,0.84,0.972182,5043.0,25.703957827688647,15.2523,45
118937117,0.12809517445149787,0.16601309092515268,0.62,1.10711,3961.0,25.703957827688647,16.4839,45
118937246,0.07680020441114838,0.10030104128236537,0.625255,0.647507,3573.0,25.703957827688647,16.5131,45
710843022,0.06696941767870827,0.08861681061317267,0.63,0.756992,4043.0,25.703957827688647,16.5626,45
119027567,0.08027235653023213,0.10193383282766616,0.61,0.860369,3917.0,25.703957827688647,16.4054,45
119063255,0.6249848936778277,0.7949468481716155,0.61,1.00008,3945.0,25.703957827688647,16.4118,45
119063264,0.05894956232386051,0.058096585236489647,0.79,0.979511,4853.0,25.703957827688647,15.2116,45
119070118,0.04056478708364154,0.04050542928597928,0.87,0.80803,5167.0,25.703957827688647,15.2909,45
119073814,0.04927132454385893,0.05909683474520515,0.61,0.919049,3916.0,25.703957827688647,16.1773,45
119242475,0.01739540093698694,0.01468835846690587,0.91,1.15545,5288.0,25.703957827688647,13.7573,45
119243334,0.05310550665165777,0.04978710498706802,0.89,0.914692,5216.0,25.703957827688647,14.8728,45
119366874,0.04076809998013436,0.04295614638195083,0.61,1.05937,3918.0,25.703957827688647,15.5866,45
119367794,0.019799064900389046,0.0171411028005423,1.15,1.06778,6111.0,25.703957827688647,14.115,45
119368045,0.07909685409322924,0.11090543351094743,0.633618,0.658714,3522.0,25.703957827688647,16.7761,45
119375487,0.06438175941828238,0.08532900774641793,0.58,0.923296,3790.0,25.703957827688647,16.5686,45
119377352,0.06241947278691332,0.08358932751565332,0.618244,0.638251,3500.0,25.703957827688647,16.6073,45
119933585,0.03497620502009043,0.032881378511936114,0.76,1.06182,4756.0,25.703957827688647,14.8934,45
120171554,0.03437912960488367,0.031782738575747496,0.82,1.05368,4982.0,25.703957827688647,14.7642,45
125497615,0.05625005641035096,0.07105579650252788,0.65,0.924179,4167.0,7.762471166286912,16.385,45
125499162,0.08917849993332606,0.118055116431672,0.56,1.20793,3737.0,7.762471166286912,16.5642,45
