,bins,qlp_snr,spoc_snr
0,1.0,0.00025901099242651857,0.0003222687721559781
1,2.6333333333333333,0.00024734924063783123,0.0002929592135672667
2,4.266666666666667,0.007245668653757556,0.005985480383070745
3,5.9,0.08988786305820819,0.06662218344197506
4,7.533333333333333,0.3251842719618078,0.2805476621028158
5,9.166666666666666,0.5466460545772281,0.5142568564991066
6,10.8,0.6720871682694292,0.6585156175374917
7,12.433333333333334,0.7359935700439696,0.741097424412094
8,14.066666666666666,0.7745395449620802,0.7814871016691958
9,15.7,0.7995598752980011,0.8079853273137697
10,17.333333333333332,0.8123444843793198,0.8279484322775744
11,18.966666666666665,0.8195579775961247,0.8220516399162596
12,20.6,0.8364182091045522,0.8397350993377484
13,22.233333333333334,0.8401397098334229,0.8560683065663752
14,23.866666666666667,0.853505092869982,0.8526687251874724
15,25.5,0.8650010957703266,0.8579952267303103
16,27.133333333333333,0.8660896742396923,0.8637948207171314
17,28.766666666666666,0.8632928475033739,0.8672662850913055
18,30.4,0.8530975995400316,0.8702577468867652
19,32.03333333333333,0.8616581956797967,0.8766114180478821
20,33.666666666666664,0.8617831162239892,0.866334991708126
21,35.3,0.8673080413868216,0.8660337552742616
22,36.93333333333333,0.8785479822359529,0.8735800659582265
23,38.56666666666666,0.8656191854455241,0.8625554212011286
24,40.2,0.865797037364581,0.870007830853563
25,41.833333333333336,0.8812069375148491,0.8766538625693555
26,43.46666666666667,0.8684016695310582,0.8817250213492741
27,45.1,0.8829229963331587,0.8820250812819321
28,46.733333333333334,0.8723994452149791,0.8864468864468864
29,48.36666666666667,0.8648242715530189,0.8807294233612617
30,50.0,0.87748031496063,0.8793774319066148
