,bins,qlp_snr,spoc_snr
0,1.0,0.0002193640378467484,0.00016007683688170322
1,2.6333333333333333,0.00038465916450459433,0.00033412307879229693
2,4.266666666666667,0.004978275278002799,0.003948860304179536
3,5.9,0.059285849656079644,0.037774762550881955
4,7.533333333333333,0.22554636739515652,0.14313016176370214
5,9.166666666666666,0.42171543971955494,0.30229676140118966
6,10.8,0.5498896503658962,0.4409888357256778
7,12.433333333333334,0.6373375387459894,0.5313032886723508
8,14.066666666666666,0.687657025059589,0.6141796083727211
9,15.7,0.7255339733571482,0.6535849056603774
10,17.333333333333332,0.7553020020359688,0.697994364329521
11,18.966666666666665,0.7644024490189462,0.7092469018112488
12,20.6,0.7758018589158115,0.7193846153846154
13,22.233333333333334,0.7800931600882569,0.7423908248786943
14,23.866666666666667,0.7896633798027881,0.7421837421837422
15,25.5,0.7962846841197679,0.7587006960556845
16,27.133333333333333,0.7990122585765941,0.7841862984023829
17,28.766666666666666,0.7992617830777967,0.7697563874034462
18,30.4,0.8090722982437237,0.7829260552205649
19,32.03333333333333,0.8116968896361234,0.7992854822994478
20,33.666666666666664,0.8107393201957414,0.8103510676800579
21,35.3,0.8085548789544037,0.8147709320695102
22,36.93333333333333,0.8012708498808578,0.8152976966536288
23,38.56666666666666,0.8162697722927168,0.8177426438296004
24,40.2,0.8097910216718266,0.8155339805825242
25,41.833333333333336,0.819730010384216,0.8166501486620417
26,43.46666666666667,0.8149536832818703,0.8271983640081799
27,45.1,0.8173849525200877,0.8331562167906482
28,46.733333333333334,0.8140703517587939,0.8409818569903948
29,48.36666666666667,0.8156720580033463,0.8327016783974012
30,50.0,0.8127040664885723,0.848042080654588
