,bins,qlp_snr,spoc_snr
0,1.0,0.0002699784017278618,0.0
1,2.6333333333333333,0.0003544569103686352,0.00031084861672365556
2,4.266666666666667,0.007676319145920922,0.006616813958758214
3,5.9,0.09081388879798409,0.08746928746928746
4,7.533333333333333,0.3118870662738027,0.32295656425719177
5,9.166666666666666,0.509928249624562,0.5431873479318735
6,10.8,0.615604629506452,0.658957415565345
7,12.433333333333334,0.6694987917998285,0.7079489962018448
8,14.066666666666666,0.7054236700745105,0.7395849586518958
9,15.7,0.7231550175712612,0.762020062262193
10,17.333333333333332,0.7390926850444975,0.7730025395585075
11,18.966666666666665,0.7580744957307264,0.7745777392810741
12,20.6,0.7721750489875898,0.7863393291200778
13,22.233333333333334,0.7697174808711007,0.7943037974683544
14,23.866666666666667,0.7751074327550533,0.8069046225863078
15,25.5,0.7701149425287356,0.8141536499840613
16,27.133333333333333,0.7815158546017015,0.8153094462540716
17,28.766666666666666,0.7868621936520691,0.8088603072525902
18,30.4,0.7825242718446602,0.8150529500756429
19,32.03333333333333,0.784,0.8056972789115646
20,33.666666666666664,0.7889423076923077,0.7955341506129597
21,35.3,0.8140221402214022,0.8062678062678063
22,36.93333333333333,0.8170089520800421,0.8033866415804327
23,38.56666666666666,0.8088689306763963,0.8089390962671905
24,40.2,0.8128724672228844,0.8293172690763052
25,41.833333333333336,0.8170019467878001,0.8321782178217821
26,43.46666666666667,0.8285805831464275,0.8361581920903954
27,45.1,0.8050443081117927,0.8359375
28,46.733333333333334,0.840826686004351,0.8412610619469026
29,48.36666666666667,0.828386605783866,0.8495981630309989
30,50.0,0.820434616850934,0.8643664485425342
