ID,ra,dec,pmRA,pmDEC,Tmag,objType,typeSrc,version,HIP,TYC,UCAC,TWOMASS,SDSS,ALLWISE,GAIA,APASS,KIC,POSflag,e_pmRA,e_pmDEC,PMflag,plx,e_plx,PARflag,gallong,gallat,eclong,eclat,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,TWOMflag,prox,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,GAIAmag,e_GAIAmag,e_Tmag,TESSflag,SPFlag,Teff,e_Teff,logg,e_logg,MH,e_MH,rad,e_rad,mass,e_mass,rho,e_rho,lumclass,lum,e_lum,d,e_d,ebv,e_ebv,numcont,contratio,disposition,duplicate_id,priority,eneg_EBV,epos_EBV,EBVflag,eneg_Mass,epos_Mass,eneg_Rad,epos_Rad,eneg_rho,epos_rho,eneg_logg,epos_logg,eneg_lum,epos_lum,eneg_dist,epos_dist,distflag,eneg_Teff,epos_Teff,TeffFlag,gaiabp,e_gaiabp,gaiarp,e_gaiarp,gaiaqflag,starchareFlag,VmagFlag,BmagFlag,splists,e_RA,e_Dec,RA_orig,Dec_orig,e_RA_orig,e_Dec_orig,raddflag,wdflag,dstArcSec,TESS
144666684,84.822095769037,9.70201354198479,1.31572,-2.08362,13.3547,STAR,tmgaia2,20190415,,,499-014079,05391730+0942072,,J053917.29+094207.2,3336422061157035648,39848341,,tmgaia2,0.0505055,0.0418283,gaia2,2.53939,0.0296878,gaia2,195.786291435095,-11.2323406004509,84.7477607233357,-13.6429143717512,16.238,0.266,14.967,0.16,,,,,,,,,,,11.812,0.028,11.018,0.027,10.582,0.021,AAA-222-111-000-0-0,,10.458,0.022,10.18,0.02,7.964,0.02,4.989,0.035,14.197,0.004335,0.015,rered,gaia2,4060.0,127.0,3.99487,,,,1.32735,,0.635,,0.271529,,DWARF,0.4312916,,389.427,4.537,0.0502931,0.0286084,,,,,,0.0133318,0.043885,panstarrs,,,,,,,,,,,4.485,4.589,bj2018,,,dered,15.0304,0.030521,13.2756,0.015948,1,,ucac4,apassdr9,,0.786071879168304,0.648771473349615,84.8221015161403,9.70200457084309,0.0257666225785847,0.0236942935832217,1,0,0.0018413106239595462,13.3547
715874493,84.8215367848155,9.70208494200871,1.36186,-2.10717,17.2697,STAR,gaia2,20190415,,,,,,,3336422065454024192,,,gaia2,0.271752,0.239687,gaia2,2.49264,0.158509,gaia2,195.785944615656,-11.2327798811063,84.7471968377182,-13.6428226652858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.6997,0.003329,0.6,goffs,gaia2,,,,,,,,,,,,,,,,398.945,25.987,0.121031,0.00565977,,,,,,0.00541363,0.00590591,schlegel,,,,,,,,,,,24.329,27.645,bj2018,,,,,0.0,,0.0,,,,,,4.22957085776174,3.71730680766637,84.8215427334609,9.70207586947119,0.138623519124948,0.126655143087273,,0,2.0007481336799264,17.2697
