tic,age,prad,Mp,per,GAIA,ra,dec,plx,tmag,Bmag,e_Bmag,Vmag,e_Vmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,GAIAmag,e_GAIAmag,gaiabp,e_gaiabp,gaiarp,e_gaiarp,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,assoc,age_y,ref,teff,rstar,mstar,observed_fields,nobs,pl_period,pl_radius,delta,sigmaOptical,sigmaIR,npoints,ntransits,draw,T_retrieve_final,snr_v1,T_retrieve_v1,snr_v2,T_retrieve_v2,snr_v3,T_retrieve_v3
97572129,245.47089156850336,1.9976995430915228,6.223454364034414,48.918599827768354,3.3438155595983206e+18,90.0578535369402,13.7646910239065,0.688933,15.7234,15.95,0.051,16.444,1.133,14.816,0.037,14.402,0.041,14.443,0.081,16.331,0.000888,16.8495,0.006804,15.6757,0.004929,14.277,0.037,14.369,0.066,11.761,,8.399,,Theia3622,245.47089156850336,Kounkel2020,5528.0,0.937807,0.97,"[13, 16]",2,,,,,,,,,0,,0,,0,,0
269186412,199.52623149688827,2.8533589908556936,7.49241878558896,19.44364771923248,3.109043984248376e+18,105.698817565776,-2.09953972974698,0.360939,15.8382,16.966,0.116,16.375,1.133,15.132,0.041,14.792,0.056,14.691,0.069,16.3121,0.000779,16.6681,0.011563,15.7595,0.004219,14.759,0.035,14.905,0.076,12.592,,8.813,,UBC_214,199.52623149688827,Cantat-Gaudin2020,6293.0,1.2616,1.23,[25],1,,,,,,,,,0,,0,,0,,0
118122242,95.49925860214368,2.8371938675426747,2.5016791458294696,52.87959769018661,4.094742861329413e+18,273.466044690316,-19.1314870211688,0.376617,14.4613,17.29,0.044,15.418,0.229,13.537,0.027,13.152,0.037,12.943,0.044,15.0504,0.000472,15.5288,0.003623,14.3931,0.002908,,,,,,,,,Theia2388,95.49925860214368,Kounkel2020,5667.0,2.83992,1.01,[11],1,,,,,,,,,0,,0,,0,,0
156700721,380.1893963205612,14.992737147698868,6.636266450575354,27.070662260579876,3.3423242438733245e+18,90.9792879005053,11.3803516301502,0.655702,14.9185,15.594,0.066,15.52,0.183,14.191,0.027,13.938,0.034,13.785,0.044,15.3911,0.00089,15.756,0.003846,14.8499,0.003008,13.793,0.028,13.831,0.042,12.283,,8.882,,Theia4399,380.1893963205612,Kounkel2020,6308.0,1.10973,1.24,[28],1,,,,,,,,,0,,0,,0,,0
237532807,114.8153621496884,1.8423311045788775,10.133826124533693,34.93316433480023,3.113572808222939e+18,103.009291618669,0.430889217925174,1.10746,14.9319,16.638,-0.072,15.703,0.046,14.143,0.03,13.691,0.029,13.627,0.043,15.4993,0.000886,15.9729,0.005065,14.8747,0.003519,13.555,0.026,13.786,0.035,12.292,,8.575,,Theia294,114.8153621496884,Kounkel2020,5289.0,0.819323,0.91,[25],1,,,,,,,,,0,,0,,0,,0
176028478,323.5936569296281,2.218153340424774,0.9392582581696556,41.49402611159201,5.961671484600207e+18,262.949065316088,-39.6522719176969,0.59159,13.7897,15.771,0.067,14.742,0.126,12.719,0.029,12.317,0.039,12.191,0.045,14.4597,0.000322,15.0334,0.003497,13.7343,0.001683,,,,,,,,,Theia4124,323.5936569296281,Kounkel2020,6398.0,2.72392,1.28,[23],1,,,,,,,,,0,,0,,0,,0
175248022,338.8441561392021,0.9815584155182268,0.8567326517490433,25.95650974345508,4.2679701323633e+18,289.015219505125,2.43639701077496,0.895903,16.0636,17.661,0.062,17.3639,0.046,14.692,,14.319,0.07,13.91,,16.8849,0.000625,17.6314,0.006234,16.019,0.003423,13.625,0.027,13.79,0.043,12.419,,9.023,,Theia4201,338.8441561392021,Kounkel2020,4980.0,0.896777,0.82,[21],1,,,,,,,,,0,,0,,0,,0
225930654,398.10717055349687,7.195823899738048,6.097469235769435,25.10342027108252,4.253561066876052e+18,281.711820085035,-5.32259674722499,0.54163,14.5535,16.415,0.277,15.692,0.172,13.572,0.035,13.128,0.037,13.095,0.04,15.2322,0.000625,15.8033,0.004238,14.488,0.002654,,,,,,,,,LP_1235,398.10717055349687,Cantat-Gaudin2020,6323.0,2.12057,1.25,[20],1,,,,,,,,,0,,0,,0,,0
164842353,117.48975549395304,1.2402582389364154,2.0008409126664475,6.494081125728075,4.2513998393441234e+18,281.272965104406,-9.48429230274077,0.525325,15.5662,17.826,0.11,16.574,1.007,14.47,0.032,14.215,0.042,13.966,0.083,16.2991,0.001322,16.9097,0.010944,15.4867,0.006501,,,,,,,,,Theia2611,117.48975549395304,Kounkel2020,5491.0,1.5851,0.96,[19],1,,,,,,,,,0,,0,,0,,0
1766853259,407.3802778041122,3.229582013773204,62.59777320731666,16.007783041246466,4.253410399412264e+18,280.922076130711,-6.07451911024627,0.405668,16.0119,,,16.896,0.046,,,,,,,16.6267,0.001171,17.1048,0.006967,15.9189,0.0061,,,,,,,,,Theia4537,407.3802778041122,Kounkel2020,5944.0,1.3476,1.09,[19],1,,,,,,,,,0,,0,,0,,0
220141499,346.736850452531,8.53005299440042,5.197135317669,81.19132563586301,3.1337927883969843e+18,98.9573077468828,7.61367328567702,0.293878,16.5274,18.684,0.091,17.4989,0.0462,15.575,0.065,15.1,0.059,14.92,0.129,17.1885,0.001388,17.7644,0.011274,16.4839,0.005315,14.968,0.044,15.26,0.122,11.205,,7.872,,NGC_2254,346.736850452531,Cantat-Gaudin2020,6322.0,1.39625,1.25,[15],1,81.19132563586301,8.53005299440042,0.003123296860969493,0.01104851638786105,0.041803571924129465,286.9427583800345,1.2316586681746333,0.4430469779952636,0,5.496852017002017,0,,0,,0
32878479,275.4228703338164,1.422002531680084,3.404497945516259,90.66198471681004,4.203149936186623e+18,283.235280388482,-9.82915636239058,2.62125,10.9141,12.106,0.317,11.629,0.022,10.102,0.022,9.874,0.023,9.792,0.021,11.4425,0.000308,11.8733,0.001775,10.8587,0.001584,9.709,0.024,9.719,0.021,9.695,0.051,8.483,,Theia441,275.4228703338164,Kounkel2020,5967.0,1.98784,1.094,[19],1,,,,,,,,,0,,0,,0,,0
44615273,323.5936569296281,2.3680251463380246,2.304370374202372,40.68775540808591,5.979708079572607e+18,257.530856069339,-33.6010379712823,1.28338,15.2831,,,16.3626,0.0462,14.079,0.071,13.618,0.083,13.387,0.09,15.9975,0.000822,16.5575,0.009868,15.1607,0.005881,,,,,,,,,Theia4088,323.5936569296281,Kounkel2020,5061.0,0.766343,0.85,[22],1,,,,,,,,,0,,0,,0,,0
120266625,380.1893963205612,1.356404862725031,2.824385773975185,1.8731756880833432,3.099421749974477e+18,101.715568878857,-6.99369269587513,0.561541,15.4828,17.063,0.088,16.033,0.069,14.605,0.029,14.237,0.047,14.167,0.061,16.0549,0.000769,16.5235,0.005456,15.4222,0.003119,14.063,0.028,14.123,0.046,12.081,,8.87,,Theia4380,380.1893963205612,Kounkel2020,5767.0,1.18426,1.03,[27],1,,,,,,,,,0,,0,,0,,0
358140647,26.915348039269137,5.436975304587629,0.6380551344962672,90.02272401084394,4.515495041840869e+18,290.841795008813,18.6800945861941,0.935402,15.8496,18.896,0.169,17.4367,0.0465,14.438,0.036,13.765,0.037,13.586,0.051,16.8054,0.001739,17.7173,0.010714,15.8546,0.003637,,,,,,,,,Theia1796,26.915348039269137,Kounkel2020,5935.0,1.04932,1.08,[7],1,,,,,,,,,0,,0,,0,,0
178992405,223.8721138568337,1.283672654611708,2.2810734400893566,4.073206241311584,4.26770628392872e+18,286.682937072836,1.97124898788277,0.539362,14.6808,17.27,-0.189,16.036,0.24,13.354,0.032,12.851,0.034,12.695,0.038,15.5602,0.000652,16.3636,0.0037,14.6512,0.002793,12.564,0.038,12.7,0.039,11.972,0.342,8.955,,Theia3484,223.8721138568337,Kounkel2020,5609.0,2.7993,0.99,[21],1,4.073206241311584,1.283672654611708,1.7597293176463854e-05,0.005097206849513331,0.009543383613710424,104.3211944713185,24.550684172525404,0.5091621769626805,0,0.1980748233567165,0,,0,,0
145642378,213.79620895022325,3.3312351903682096,3.690485755525516,3.017672418947733,4.252342292631701e+18,281.71611806714,-7.02768698262066,0.349894,14.5496,16.65,0.111,15.562,0.297,13.742,0.023,13.512,0.03,13.441,0.032,15.0975,0.000549,15.5297,0.004066,14.4694,0.001887,,,,,,,,,Theia3406,213.79620895022325,Kounkel2020,6623.0,2.63083,1.39,[19],1,,,,,,,,,0,,0,,0,,0
247952930,213.79620895022325,1.471887779492183,3.910716021834097,2.2447534645713167,3.3480670961858345e+18,88.1925585512087,15.7961268966321,0.347671,14.6173,15.741,0.062,15.153,0.149,13.981,0.029,13.737,0.032,13.6,0.046,15.0377,0.000773,15.3531,0.002885,14.5484,0.002614,,,,,,,,,Theia3390,213.79620895022325,Kounkel2020,6482.0,2.12163,1.32,[16],1,,,,,,,,,0,,0,,0,,0
162278333,288.4031503126612,2.5404604170573606,12.143844191416363,17.692859048833085,4.2533771348114094e+18,280.552357756815,-6.28482591087761,0.450407,15.9139,18.497,0.129,16.953,0.0466,14.702,0.08,14.068,,13.834,,16.6104,0.001471,17.1194,0.016108,15.7692,0.007463,,,,,,,,,Theia3878,288.4031503126612,Kounkel2020,5539.0,1.47525,0.97,[19],1,,,,,,,,,0,,0,,0,,0
50792177,7.1157189464390544,1.3572298883264875,2.83112423340521,6.051572066507386,3.209840445708554e+18,83.27310975,-4.318856058,2.01341,14.3059,16.827,0.019,15.559,0.24,13.143,0.024,12.523,0.027,12.338,0.027,15.112,0.000432,15.8578,0.002725,14.2693,0.001289,12.226,0.024,12.257,0.024,12.653,,9.049,,OSFC,10.0,roquette25,4852.0,0.901315,0.79,[0],1,,,,,,,,,0,,0,,0,,0
276662421,14.426538951823495,12.957358683708089,0.7464773250860346,13.493337213076575,3.216881408935305e+18,84.25126687,-2.47405354,2.59881,15.1563,19.569,0.163,,,13.268,0.029,12.617,0.027,12.361,0.03,16.3596,0.00148,17.9323,0.017679,15.1142,0.005668,12.264,0.024,12.014,0.022,9.873,0.048,8.107,0.255,OSFC,10.0,roquette25,3417.0,0.938832,0.41,[0],1,,,,,,,,,0,,0,,0,,0
201718113,61.65950018614822,4.861633021577723,0.9411980573423636,56.61301919904405,5.960220541601441e+18,261.957825229582,-39.8780852707893,0.703742,14.9215,16.965,0.114,15.795,0.035,13.97,0.034,13.571,0.036,13.535,0.051,15.5482,0.000611,16.011,0.007985,14.8009,0.006333,,,,,,,,,Theia2093,61.65950018614822,Kounkel2020,6079.0,1.30554,1.14,[23],1,,,,,,,,,0,,0,,0,,0
313972,134.8962882591656,2.473618072245813,2.9186549406143127,18.777234853419376,4.091751644333484e+18,278.697155044257,-20.7626019432739,2.18071,13.6578,17.592,0.164,15.076,0.172,12.364,0.037,11.72,0.047,11.546,0.037,14.4895,0.000909,15.3107,0.006895,13.6056,0.003282,11.491,0.027,11.532,0.025,11.632,0.291,8.491,,Theia459,134.8962882591656,Kounkel2020,4227.0,1.26937,0.661,[8],1,,,,,,,,,0,,0,,0,,0
156626015,1862.0871366628653,2.5696059196843386,2.4240677957856445,76.95181307938978,3.341815543648743e+18,90.8083734630971,10.3717884522688,0.185116,15.6389,15.015,0.084,16.229,0.218,14.797,0.065,14.49,0.081,14.341,0.088,16.1737,0.000992,16.5904,0.00701,15.5629,0.003646,,,,,,,,,NGC_2141,1862.0871366628653,Cantat-Gaudin2020,6024.0,2.46432,1.12,[28],1,,,,,,,,,0,,0,,0,,0
220280577,758.5775750291851,3.3081809588532742,12.269862397855231,6.3492999833100505,3.3265846962650634e+18,99.8379935468731,9.21816863455383,0.528366,14.7784,17.149,0.066,15.683,0.206,13.65,0.026,13.145,0.024,12.997,0.032,15.5705,0.000724,16.288,0.006091,14.7483,0.001811,12.87,0.023,12.863,0.027,12.457,,8.833,,Theia5805,758.5775750291851,Kounkel2020,5556.0,2.42416,0.98,[15],1,,,,,,,,,0,,0,,0,,0
162958227,389.04514499428046,3.594749804125575,0.9329426281304092,74.07890866392867,4.253380673864574e+18,280.778271263575,-6.27210816522007,0.309475,16.0234,17.756,0.125,17.2108,0.0487,14.814,0.061,14.524,,14.275,,16.7937,0.00097,17.3775,0.028351,15.8785,0.013384,,,,,,,,,Theia4454,389.04514499428046,Kounkel2020,5383.0,2.21609,0.93,[19],1,,,,,,,,,0,,0,,0,,0
220239655,2.5118864315095824,3.730480363183006,1.017624487142498,44.083095085581945,3.326818484221302e+18,99.569170028956,9.77536598252163,1.4026,15.6675,19.187,0.166,17.6359,0.0509,14.009,0.033,13.238,0.029,13.149,0.037,16.7253,0.003397,17.8628,0.025153,15.6118,0.01203,12.985,0.024,13.033,0.03,11.63,0.429,8.434,,Theia41,2.5118864315095824,Kounkel2020,3913.0,1.07404,0.61,[15],1,,,,,,,,,0,,0,,0,,0
116196891,208.9296130854041,1.5974039365469277,5.4772117434751895,1.0844861358809734,4.095524407937672e+18,273.138028127611,-18.7340512771325,0.540735,16.0885,16.494,0.067,17.1311,0.0461,15.088,0.056,13.039,,12.638,,16.7857,0.000905,17.3744,0.007005,16.0184,0.00589,,,,,,,,,Theia3362,208.9296130854041,Kounkel2020,5279.0,1.17608,0.91,[11],1,,,,,,,,,0,,0,,0,,0
146821822,35.481338923357534,2.4917671655336724,1.976196643170956,31.347261940868144,2.9528625150497853e+18,103.819227863697,-12.0247831845423,3.55139,16.3607,19.752,0.179,18.7531,0.0501,14.869,0.038,14.301,0.041,13.99,0.065,17.5854,0.001722,18.9774,0.021027,16.4202,0.00793,13.939,0.029,13.722,0.037,12.549,,8.962,,Theia72,35.481338923357534,Kounkel2020,3402.0,0.340328,0.323027,[4],1,,,,,,,,,0,,0,,0,,0
11167068,9.40539738714402,18.837710506499285,0.8758843209759112,5.211237932455927,3.017273662859451e+18,84.47250000000001,-5.851386111,4.4379,12.6082,15.254,0.039,13.857,0.126,11.473,0.027,10.846,0.026,10.683,0.023,13.4094,0.000323,14.193,0.002176,12.5516,0.000951,10.587,0.023,10.664,0.02,9.816,0.064,8.433,0.282,OSFC,10.0,roquette25,4249.0,0.968855,0.66,[0],1,,,,,,,,,0,,0,,0,,0
220154584,4265.795188015934,1.056074324831923,1.108532968529669,43.80067320256743,3.3267857350933463e+18,99.1366110595282,9.45658294805551,0.189453,16.7886,18.428,0.105,17.8819,0.0465,15.649,0.083,15.311,0.113,15.042,0.139,17.513,0.001658,18.0924,0.014168,16.6879,0.006688,,,,,,,,,Trumpler_5,4265.795188015934,Cantat-Gaudin2020,6168.0,1.69782,1.18,[15],1,,,,,,,,,0,,0,,0,,0
164358345,117.48975549395304,1.2551190778715835,2.093316427054876,4.748207771016282,4.251404718427176e+18,281.244166160834,-9.42104614320761,0.57032,15.0516,,,15.767,1.133,13.983,0.133,13.61,0.307,13.464,0.097,15.6821,0.001138,16.1844,0.005892,14.9672,0.00419,,,,,,,,,Theia2611,117.48975549395304,Kounkel2020,5858.0,1.54129,1.06,[19],1,,,,,,,,,0,,0,,0,,0
220154912,4265.795188015934,1.1777541060877643,1.6483332912835005,5.758847248955054,3.326786181770066e+18,99.1492606909062,9.49374641789534,0.246278,15.8253,18.379,0.064,17.0178,0.0461,14.698,0.024,14.204,0.026,13.986,0.056,16.5992,0.001096,17.2755,0.007856,15.7736,0.001954,13.904,0.032,13.982,0.059,11.085,,8.568,,Trumpler_5,4265.795188015934,Cantat-Gaudin2020,5803.0,2.74155,1.04,[15],1,,,,,,,,,0,,0,,0,,0
391588649,239.88329190194943,3.343311251913337,4.541645124709616,20.1941061026609,4.28909185379416e+18,291.325611899684,3.24712486222373,0.437278,14.4615,15.803,0.07,15.122,0.16,13.657,0.03,13.295,0.031,13.329,0.037,14.9647,0.000437,15.3383,0.004314,14.3735,0.003082,,,,,,,,,Theia3584,239.88329190194943,Kounkel2020,6024.0,2.12885,1.12,[21],1,,,,,,,,,0,,0,,0,,0
153213810,54.954087385762485,1.507265834282442,4.307423508028432,24.61583718021236,3.330407187096256e+18,92.9206319864313,11.9100289317075,3.96098,13.9822,,,15.671,0.092,12.552,0.026,11.902,0.024,11.712,0.025,15.0252,0.001731,16.0854,0.011207,14.0058,0.005787,11.564,0.024,11.464,0.021,11.276,0.151,8.54,,Theia116,54.954087385762485,Kounkel2020,3705.0,0.665004,0.638255,"[13, 28]",2,,,,,,,,,0,,0,,0,,0
43291115,218.7761623949552,0.9861260229055124,0.8706858421863143,56.533428994896255,5.978150651291742e+18,257.144515888448,-34.3439398655537,0.696577,16.0441,19.863,0.162,17.2655,0.0462,14.894,0.024,14.454,0.046,14.332,0.074,16.8319,0.000693,17.5288,0.008631,15.9987,0.005205,,,,,,,,,Theia3437,218.7761623949552,Kounkel2020,5677.0,1.03801,1.01,[22],1,,,,,,,,,0,,0,,0,,0
50584632,1000.0,6.65029323144954,4.194868897706988,35.533689395896026,3.2109899851152343e+18,81.9971492895285,-2.86762213743621,0.586601,15.397,18.031,0.0,16.117,0.195,14.46,0.038,14.021,0.035,14.059,0.061,16.0485,0.000775,16.6067,0.004224,15.3424,0.002631,13.816,0.027,13.777,0.036,12.273,0.416,8.22,,Theia6394,1000.0,Kounkel2020,5326.0,1.35563,0.92,[0],1,,,,,,,,,0,,0,,0,,0
145130117,87.09635899560814,11.835069935578298,3.497530258650996,2.433540821386527,4.252321092669527e+18,281.600358958327,-7.25073910671125,0.782319,14.4064,15.839,0.117,15.132,0.046,13.578,0.041,13.242,0.042,13.213,0.046,14.9713,0.000495,15.4184,0.003955,14.3315,0.002067,,,,,,,,,Theia2323,87.09635899560814,Kounkel2020,5928.0,1.37745,1.08,[19],1,,,,,,,,,0,,0,,0,,0
394954162,275.4228703338164,2.8246424062742266,27.35237781517183,6.71068283226816,4.313948994221414e+18,287.207652279401,12.7376003662138,1.29312,16.2714,19.763,0.173,17.8977,0.0473,14.794,0.057,14.122,0.062,13.82,0.074,17.2268,0.001167,18.1265,0.015693,16.204,0.007525,13.031,0.034,13.359,0.05,11.463,0.341,8.49,,Theia3834,275.4228703338164,Kounkel2020,4429.0,0.740666,0.69,[9],1,,,,,,,,,0,,0,,0,,0
35320533,1445.439770745928,2.2507812446043176,5.2976871247702055,11.363016717850307,4.2039847403936753e+18,284.129724301233,-8.02865213114728,0.50641,15.9586,16.503,0.064,16.7072,0.0468,15.044,0.053,14.719,0.058,14.751,0.108,16.4967,0.001079,16.8805,0.021253,15.8447,0.012939,,,,,,,,,Theia7097,1445.439770745928,Kounkel2020,5545.0,1.03169,0.98,[19],1,,,,,,,,,0,,0,,0,,0
46655956,162.1810097358933,3.438533500124852,7.717511755773672,5.565916091722389,5.978870629628027e+18,258.208954963019,-34.1401659820464,0.81269,15.985,18.087,0.073,16.744,1.133,14.964,0.063,14.423,0.082,14.217,0.093,16.7084,0.000938,17.3289,0.01118,15.9265,0.006051,,,,,,,,,Theia3016,162.1810097358933,Kounkel2020,6157.0,0.804253,1.17,[22],1,,,,,,,,,0,,0,,0,,0
423882782,75.0,2.129735355788408,1.5678780768577851,17.35405696171863,4.106181772352317e+18,279.700120960861,-12.8781255443162,3.59905,16.0206,,,,,14.315,0.04,13.592,0.044,13.281,0.034,17.3239,0.001739,18.8848,0.063799,16.0982,0.005053,,,,,,,,,LP 2441,75.0,Pang2022,3286.0,0.433266,0.428464,"[6, 18]",2,,,,,,,,,0,,0,,0,,0
34213077,107.15193052376048,2.7324074354007544,1.9710689380988944,9.535472065090596,4.203169035846136e+18,283.705819787775,-9.59880997599741,1.20478,14.9153,17.215,0.049,15.793,0.24,13.926,0.033,13.524,0.039,13.46,0.042,15.5654,0.000629,16.0737,0.019099,14.8085,0.012725,13.42,0.042,13.616,0.042,12.351,,8.835,,Theia291,107.15193052376048,Kounkel2020,5183.0,0.866124,0.88,[19],1,,,,,,,,,0,,0,,0,,0
114633756,74.13102413009177,4.426541505644703,1.6444569357182408,53.78813353585768,4.066721433909697e+18,272.726311604332,-22.4856983729805,0.3177,14.603,16.281,0.0,15.366,0.069,13.342,0.033,12.892,0.037,12.763,0.035,15.3778,0.000656,16.0482,0.004868,14.5445,0.002797,,,,,,,,,Theia2204,74.13102413009177,Kounkel2020,6039.0,3.95759,1.12,[11],1,,,,,,,,,0,,0,,0,,0
116831993,457.0881896148752,2.9516823160075782,20.332866279206364,18.847991693000715,4.0938341193052e+18,273.150019238742,-21.318348418285,0.893451,13.9728,15.413,0.049,14.631,0.092,13.202,0.038,12.899,0.036,12.817,0.045,14.4857,0.000488,14.8936,0.001863,13.91,0.001723,,,,,,,,,Theia674,457.0881896148752,Kounkel2020,5853.0,1.37895,1.06,[11],1,,,,,,,,,0,,0,,0,,0
401912137,162.1810097358933,2.7524167052824158,6.570872681828324,8.539849538688737,4.319481423152065e+18,289.635945132738,13.9694455027523,0.323758,16.3369,19.995,0.179,18.3298,0.048,14.74,0.074,14.182,0.069,14.081,0.093,17.461,0.00105,18.5694,0.018124,16.3723,0.003506,,,,,,,,,Theia3015,162.1810097358933,Kounkel2020,6064.0,2.86152,1.13,[9],1,,,,,,,,,0,,0,,0,,0
746177085,562.3413251903492,2.918153541166149,16.296193513042603,43.17160302421498,2.9320494857960463e+18,105.161805996636,-20.5504863981558,0.381173,15.2057,,,15.8358,0.0459,,,,,,,15.672,0.000957,16.0127,0.004927,15.1134,0.003928,,,,,,,,,Theia5222,562.3413251903492,Kounkel2020,6669.0,1.59809,1.41,[14],1,,,,,,,,,0,,0,,0,,0
181129324,38.01893963205613,11.774046202429307,66.57204069079677,7.103983316733602,4.2584662243806817e+18,280.464519461308,-3.74525285112836,0.508323,15.5734,18.714,0.192,17.2027,0.0471,14.129,0.071,13.664,0.142,12.116,,16.5474,0.001132,17.4679,0.01447,15.5688,0.006602,,,,,,,,,Theia1899,38.01893963205613,Kounkel2020,5981.0,2.21158,1.1,[20],1,,,,,,,,,0,,0,,0,,0
276663857,9.734822639455183,6.73913348552066,1.380364521954326,11.32912748592036,3.0174045391011067e+18,84.32159609,-4.99061368,2.77075,15.1259,19.973,0.162,,,13.427,0.024,12.751,0.025,12.465,0.026,16.4401,0.005521,17.9968,0.02296,15.2045,0.01274,12.256,0.024,12.091,0.025,10.656,,8.316,,OSFC,10.0,roquette25,3283.0,0.668569,0.640868,[0],1,,,,,,,,,0,,0,,0,,0
178437441,446.6835921509635,27.794565250125466,3.1644632888210107,10.874378169226803,3.048246179550472e+18,108.53110302935,-9.26272252347943,0.50881,16.0076,17.94,0.113,16.529,1.133,15.09,0.03,14.589,0.032,14.553,0.107,16.6781,0.001108,17.2543,0.007677,15.9492,0.00319,,,,,,,,,Theia4727,446.6835921509635,Kounkel2020,5206.0,1.24234,0.89,[2],1,,,,,,,,,0,,0,,0,,0
