tic,sigmaOptical,sigmaIR,mstar,rstar,teff,age,tmag,baseline
264541233,0.04984332059796329,0.047535492583003734,0.62987,0.65367,3432.0,11.995251024351305,14.9965,45
427454384,0.038023005279912335,0.038391980860951164,0.667156,0.70517,3195.0,12.40437611098723,15.3557,45
177271351,0.040874806186729166,0.04501628554519956,1.12,1.25413,6023.0,23.442288153199225,15.8034,45
50720286,0.09729489750525692,0.111518882594512,0.522752,0.525572,3125.0,10.760952144778305,15.9844,45
427347954,0.032759941664261674,0.03222916538199268,0.633821,0.658989,3248.0,10.325953573964552,15.2007,45
50661048,0.005810817132885789,0.004622387757774622,1.13,1.17296,6060.0,8.279175361473499,11.7205,45
332969786,0.3221379783433343,0.39391540317843754,0.532926,0.536474,3217.0,8.823301247853276,16.2561,45
178166376,0.02148662886779199,0.018530174353787312,0.75,1.07759,4694.0,34.673685045253166,14.0655,45
220074286,0.004240227484652382,0.0033494868685445944,1.4,1.64887,6650.84,14.830054602583337,10.7222,45
425122509,0.02802901943064115,0.02513718398091598,1.27,1.67663,6361.0,21.379620895022324,14.499,45
436160901,0.030833257275727017,0.02998631552608691,0.43,0.872742,3442.0,14.764513724492726,15.1277,45
50584060,0.039789330569336555,0.038773322134002614,0.612512,0.630783,3332.0,10.34176854079097,15.1405,45
457230543,0.04028535900801435,0.04474623473909379,0.52889,0.532121,3184.0,12.195896103171512,15.843,45
124327202,0.07580885041765908,0.10883663034824224,0.284647,0.307023,2978.0,25.0,16.8613,45
199897739,0.07550708342223701,0.10400239768769713,0.446564,0.45001,2939.0,6.0,16.7112,45
284997955,0.045147935279950306,0.048196324801231975,0.616261,0.635657,3299.0,6.324441431155675,15.6527,45
200638465,0.060427806492223644,0.05590742083906389,0.58,1.01544,3810.0,10.262876415861625,14.7704,45
50621167,0.03904268730048734,0.04379225546270875,0.595223,0.608817,2893.0,4.897788193684466,15.8878,45
176190027,0.04404004352695985,0.046486149104156285,1.24,2.13799,6307.0,39.81071705534969,15.5957,45
177098128,0.20637452089207672,0.21910956224555622,0.96,1.8361,5477.0,19.952623149688787,15.6253,45
119027220,0.127734475576791,0.13559796890909212,1.04,1.17827,5779.0,11.748975549395302,15.6246,45
138828464,0.04870187050084165,0.055710137411344854,0.532857,0.536399,3134.0,13.313293086026254,15.9756,45
264543569,0.05722214413817373,0.07286237181400901,0.545826,0.550636,2965.0,12.61825359353995,16.416,45
49082450,0.028191207856599218,0.02550234027613991,0.63,0.794929,4015.0,32.35936569296281,14.5794,45
427373520,0.13154239224277,0.1871620798402222,0.458437,0.4612,3575.0,10.163634022900911,16.829,45
215939172,0.07030408759822393,0.09088160278336575,0.87,1.38825,5162.0,21.379620895022324,16.4741,45
388935232,0.05136462220354958,0.057921065340517365,0.47,0.606713,3523.0,4.897788193684466,15.9119,45
457230446,0.03948329869181824,0.03710001769534496,0.656619,0.690362,3354.0,10.53857690846018,14.8897,45
388935496,0.11065626853246173,0.17899930673761055,0.423613,0.428836,3270.0,8.3207718537635,17.2824,45
66527197,0.06430450409017337,0.0748405355494824,0.45498,0.457924,2999.0,6.695929252670528,16.0507,45
130487053,0.027504266611842104,0.025177264310377662,1.17,1.12158,6161.0,28.84031503126605,14.6829,45
427400280,0.07508716288786889,0.09029066749689924,0.525931,0.528954,3283.0,13.662417334522075,16.1878,45
231236406,0.06784866728518103,0.0627880850826295,1.0,1.27682,5643.0,2.5118864315095824,14.7723,45
180148657,0.055310273359902636,0.06501942008128742,1.04,1.75092,5779.0,45.70881896148752,16.0933,45
752327305,0.061102337301287155,0.07831233701774178,1.01,1.05943,5695.0,23.442288153199225,16.4412,45
388917918,0.16206430039282793,0.20403671926287917,0.461973,0.464568,3063.0,11.246659953816788,16.3719,45
388905499,0.008247940748878625,0.0066011267000669555,1.15,2.65917,6100.0,12.88274898084315,12.1826,45
200587849,0.020867938095813752,0.018725537998251603,0.56,1.02234,3743.0,9.3695531117801,14.5044,45
11197581,0.03514973618321932,0.02985487418644682,0.68,1.02594,4330.0,9.223156811237908,13.8507,45
50720389,0.043937702671689303,0.0405109827481156,0.650133,0.68133,3400.0,12.77059634144271,14.7426,45
436015138,0.041108529846449304,0.043538509840205124,0.63879,0.665733,3306.0,13.186918513643963,15.6129,45
353277833,0.08879976021582568,0.1260279992329418,0.47,0.557081,3512.0,7.585775750291836,16.8199,45
79295377,0.012005393656564492,0.00974371147705468,1.29,1.36285,6418.0,25.118864315095824,12.8297,45
435433706,0.20277938627607042,0.18198598206889818,0.97,1.47043,5510.0,42.65795188015926,14.5057,45
